chrom:start-end:strand	nb_ccr	gene_id	biotype
11:18313795-18315297:+	9	ENSSSCG00000009397	c
11:18313795-18387865:+	5	ENSSSCG00000009397	c
11:18350468-18355949:+	13	ENSSSCG00000009397	c
11:18592122-18604222:-	15	ENSSSCG00000022159	c
11:18607624-18613216:-	6	ENSSSCG00000022159	c
11:19200034-19264448:-	7	ENSSSCG00000009401	c
11:19200034-19204789:-	5	ENSSSCG00000009401	c
11:19250141-19261165:-	18	ENSSSCG00000009401	c
11:19250141-19251477:-	5	ENSSSCG00000009401	c
11:19250141-19256608:-	11	ENSSSCG00000009401	c
11:19250141-19264448:-	8	ENSSSCG00000009401	c
11:19253376-19274010:-	25	ENSSSCG00000009401	c
11:19253376-19264448:-	27	ENSSSCG00000009401	c
11:19253376-19261165:-	11	ENSSSCG00000009401	c
11:19256520-19274010:-	7	ENSSSCG00000009401	c
11:19352011-19356078:-	10	ENSSSCG00000009403	c
11:19623258-19630304:+	5	ENSSSCG00000009405	c
11:19629536-19630304:+	34	ENSSSCG00000009405	c
11:20661773-20664489:+	7	ENSSSCG00000009407	c
11:20710448-20719541:-	100	ENSSSCG00000009408	c
11:21020401-21022536:+	43	ENSSSCG00000009410	c
11:21778940-21793730:-	10	ENSSSCG00000023738	c
11:21786477-21793730:-	12	ENSSSCG00000023738	c
11:21789454-21805764:-	30	ENSSSCG00000023738	c
11:21791603-21805764:-	31	ENSSSCG00000023738	c
11:21795636-21805764:-	7	ENSSSCG00000023738	c
11:21797313-21805764:-	31	ENSSSCG00000023738	c
11:21804833-21813745:-	7	ENSSSCG00000023738	c
11:21804833-21808388:-	6	ENSSSCG00000023738	c
11:21807482-21808388:-	20	ENSSSCG00000023738	c
11:21807482-21810766:-	7	ENSSSCG00000023738	c
11:21807482-21813745:-	5	ENSSSCG00000023738	c
11:21856561-21860092:-	5	ENSSSCG00000023738	c
11:22249416-22250409:-	37	ENSSSCG00000009419	c
11:22249416-22255527:-	18	ENSSSCG00000009419	c
11:22270781-22288235:+	5	ENSSSCG00000009420	c
11:22271936-22288235:+	9	ENSSSCG00000009420	c
11:22272809-22288235:+	25	ENSSSCG00000009420	c
11:22284602-22288235:+	10	ENSSSCG00000009420	c
11:23709894-23731377:+	8	ENSSSCG00000021818	c
11:23731164-23755154:+	8	ENSSSCG00000021818	c
11:23750724-23784500:+	32	ENSSSCG00000021818	c
11:23784315-23826266:+	15	ENSSSCG00000021818	c
11:23819899-23870270:+	6	ENSSSCG00000021818	c
11:24726867-24739289:-	11	ENSSSCG00000009430	c
11:24729024-24739289:-	43	ENSSSCG00000009430	c
11:24816112-24852716:-	6	ENSSSCG00000009431	c
11:24826727-24830904:-	5	ENSSSCG00000009431	c
11:24828036-24847127:-	8	ENSSSCG00000009431	c
11:24828036-24862725:-	10	ENSSSCG00000009431	c
11:24850052-24854657:-	8	ENSSSCG00000009431	c
11:24850052-24852716:-	7	ENSSSCG00000009431	c
11:24854554-24858237:-	14	ENSSSCG00000009431	c
11:24857302-24858237:-	43	ENSSSCG00000009431	c
11:25081806-25122908:+	5	ENSSSCG00000029837	c
11:25103745-25137323:+	5	ENSSSCG00000029837	c
11:25147792-25152133:+	10	ENSSSCG00000029837	c
11:25196949-25240454:+	7	ENSSSCG00000029837	c
11:25209179-25224424:+	7	ENSSSCG00000029837	c
11:25301638-25306471:+	5	ENSSSCG00000029837	c
11:25318968-25343890:+	10	ENSSSCG00000029837	c
11:25318968-25321570:+	17	ENSSSCG00000029837	c
11:25532915-25541852:-	6	ENSSSCG00000009435	c
11:25541018-25541852:-	15	ENSSSCG00000009435	c
11:25563086-25589582:-	22	ENSSSCG00000009435	c
11:25563086-25584052:-	5	ENSSSCG00000009435	c
11:25570356-25587428:-	7	ENSSSCG00000009435	c
11:25573446-25589582:-	5	ENSSSCG00000009435	c
11:25573446-25584052:-	12	ENSSSCG00000009435	c
11:25578331-25589582:-	11	ENSSSCG00000009435	c
11:25578331-25587428:-	7	ENSSSCG00000009435	c
11:25583917-25587428:-	12	ENSSSCG00000009435	c
11:25749778-25761445:-	11	ENSSSCG00000031627	c
11:25755741-25761445:-	19	ENSSSCG00000031627	c
11:25863693-25863874:+	5	ENSSSCG00000009440	c
11:25937033-25941525:+	8	ENSSSCG00000039338	c
11:32692662-32758492:-	44	ENSSSCG00000009448	c
11:32709362-32758492:-	21	ENSSSCG00000009448	c
11:32746345-32758492:-	131	ENSSSCG00000009448	c
11:32819626-32850274:-	6	ENSSSCG00000009448	c
11:32841223-32850274:-	35	ENSSSCG00000009448	c
11:45034286-45035369:+	38	ENSSSCG00000025120	c
11:45138689-45141024:+	10	ENSSSCG00000024722	c
11:45138689-45139241:+	10	ENSSSCG00000024722	c
11:45216303-45246755:+	11	ENSSSCG00000024722	c
11:45216303-45235278:+	10	ENSSSCG00000024722	c
11:45222331-45246755:+	15	ENSSSCG00000024722	c
11:45275923-45312443:+	12	ENSSSCG00000024722	c
11:47845079-47851849:+	40	ENSSSCG00000009466	c
11:47849407-47884140:+	11	ENSSSCG00000009466	c
11:47986820-48072357:+	11	ENSSSCG00000040184	c
11:47986820-48029962:+	63	ENSSSCG00000040184	c
11:49141096-49145731:-	13	ENSSSCG00000009472	c
11:49184576-49188426:-	18	ENSSSCG00000009473	c
11:49203467-49210487:-	8	ENSSSCG00000009473	c
11:49242750-49250759:-	12	ENSSSCG00000009473	c
11:49245621-49250759:-	9	ENSSSCG00000009473	c
11:49250534-49253425:-	47	ENSSSCG00000009473	c
11:49262111-49263275:-	14	ENSSSCG00000009473	c
11:49307681-49309007:-	21	ENSSSCG00000009473	c
11:49309640-49312464:-	5	ENSSSCG00000009473	c
11:49336608-49353419:-	9	ENSSSCG00000009473	c
11:49379794-49380340:-	14	ENSSSCG00000009473	c
11:50762619-50773425:-	32	ENSSSCG00000029113	c
11:51362513-51375641:-	8	ENSSSCG00000009479	c
11:51389929-51394378:-	5	ENSSSCG00000009479	c
11:51531488-51540684:+	46	ENSSSCG00000009480	c
11:51531488-51534900:+	32	ENSSSCG00000009480	c
11:51531488-51551593:+	18	ENSSSCG00000009480	c
11:51531488-51531654:+	19	ENSSSCG00000009480	c
11:51531488-51547197:+	16	ENSSSCG00000009480	c
11:51531488-51554792:+	5	ENSSSCG00000009480	c
11:51534766-51551593:+	5	ENSSSCG00000009480	c
11:51540590-51551593:+	22	ENSSSCG00000009480	c
11:64100225-64133950:-	6	ENSSSCG00000026996	c
11:64100225-64117242:-	9	ENSSSCG00000026996	c
11:64126185-64138070:-	5	ENSSSCG00000026996	c
11:64133758-64138070:-	6	ENSSSCG00000026996	c
11:64203941-64221188:-	9	ENSSSCG00000026996	c
11:64203941-64212307:-	6	ENSSSCG00000026996	c
11:64228870-64244615:-	5	ENSSSCG00000026996	c
11:64261141-64267916:-	10	ENSSSCG00000026996	c
11:65315579-65329042:-	14	ENSSSCG00000009502	c
11:65315579-65332141:-	6	ENSSSCG00000009502	c
11:65320233-65329042:-	6	ENSSSCG00000009502	c
11:65335913-65351482:-	15	ENSSSCG00000009502	c
11:65343102-65351482:-	22	ENSSSCG00000009502	c
11:65350898-65362520:-	6	ENSSSCG00000009502	c
11:65359973-65375023:-	17	ENSSSCG00000009502	c
11:65368100-65384151:-	7	ENSSSCG00000009502	c
11:65396278-65415710:-	20	ENSSSCG00000009502	c
11:65402575-65422700:-	8	ENSSSCG00000009502	c
11:65407050-65433739:-	5	ENSSSCG00000009502	c
11:65415559-65433739:-	6	ENSSSCG00000009502	c
11:65422608-65433739:-	6	ENSSSCG00000009502	c
11:65433639-65461257:-	8	ENSSSCG00000009502	c
11:66535743-66536519:+	22	ENSSSCG00000009505	c
11:67045209-67047989:+	6	ENSSSCG00000009509	c
11:67767429-67777056:-	14	ENSSSCG00000022112	c
11:67767429-67782441:-	13	ENSSSCG00000022112	c
11:67895180-67898460:-	6	ENSSSCG00000022112	c
11:68173039-68181097:+	58	ENSSSCG00000009516	c
11:68431678-68436457:+	9	ENSSSCG00000031808	c
11:68431678-68444034:+	5	ENSSSCG00000031808	c
11:68450304-68463198:+	7	ENSSSCG00000031808	c
11:68458897-68463198:+	31	ENSSSCG00000031808	c
11:69067103-69080842:+	31	ENSSSCG00000009522	c
11:69067103-69075317:+	7	ENSSSCG00000009522	c
11:69097871-69131726:+	25	ENSSSCG00000009522	c
11:69097871-69105996:+	11	ENSSSCG00000009522	c
11:69099359-69131726:+	14	ENSSSCG00000009522	c
11:69103630-69131726:+	14	ENSSSCG00000009522	c
11:69105920-69160671:+	6	ENSSSCG00000009522	c
11:69425724-69437037:-	11	ENSSSCG00000009524	c
11:69792526-69794145:-	26	ENSSSCG00000038949	c
11:70958289-70965375:+	5	ENSSSCG00000009528	c
11:71080079-71081721:-	5	ENSSSCG00000009531	c
11:71125628-71135931:+	6	ENSSSCG00000009534	c
11:71158812-71161675:+	6	ENSSSCG00000032046	c
11:74209708-74209992:-	10	ENSSSCG00000009535	c
11:74256034-74258629:-	8	ENSSSCG00000009536	c
11:77337544-77352513:-	8	ENSSSCG00000033732	c
11:77475171-77489240:+	67	ENSSSCG00000009551, ENSSSCG00000024763	c
11:77484688-77489240:+	34	ENSSSCG00000009551, ENSSSCG00000024763	c
11:77489151-77503607:+	13	ENSSSCG00000009551, ENSSSCG00000024763	c
11:77498615-77503607:+	46	ENSSSCG00000009551, ENSSSCG00000024763	c
11:78193838-78204928:-	9	ENSSSCG00000009553	c
11:78200388-78207171:-	12	ENSSSCG00000009553	c
11:78200388-78201739:-	13	ENSSSCG00000009553	c
11:78343009-78352808:+	31	ENSSSCG00000037561	c
11:78343009-78351465:+	11	ENSSSCG00000037561	c
11:78349881-78352808:+	14	ENSSSCG00000037561	c
11:78349881-78356609:+	12	ENSSSCG00000037561	c
11:78351384-78352808:+	6	ENSSSCG00000037561	c
11:78382355-78383968:+	57	ENSSSCG00000037561	c
11:78543048-78543369:-	41	ENSSSCG00000009557	c
11:78693304-78703726:-	12	ENSSSCG00000026536	c
11:78756444-78765451:+	60	ENSSSCG00000009560	c
11:78762106-78773224:+	6	ENSSSCG00000009560	c
11:79124045-79125382:+	7	ENSSSCG00000024679	c
12:413916-422053:-	66	ENSSSCG00000017136	c
12:413916-418115:-	9	ENSSSCG00000017136	c
12:413916-435701:-	47	ENSSSCG00000017136	c
12:413916-448099:-	8	ENSSSCG00000017136	c
12:435568-448099:-	23	ENSSSCG00000017136	c
12:580547-585916:-	87	ENSSSCG00000017125	c
12:789118-789942:+	14	ENSSSCG00000035852	c
12:842622-845071:+	23	ENSSSCG00000029553	c
12:851344-851945:+	16	ENSSSCG00000029553	c
12:851344-857213:+	5	ENSSSCG00000029553	c
12:864923-894397:+	5	ENSSSCG00000029553	c
12:1484193-1494267:+	8	ENSSSCG00000022317	c
12:1492106-1494267:+	382	ENSSSCG00000022317	c
12:1632050-1653791:-	26	ENSSSCG00000017142	c
12:1652849-1653791:-	16	ENSSSCG00000017142	c
12:1746368-1752772:-	20	ENSSSCG00000017139	c
12:1804300-1853441:-	5	ENSSSCG00000017139	c
12:1838274-1863780:-	6	ENSSSCG00000017139	c
12:2288302-2292225:+	140	ENSSSCG00000017155	c
12:2288302-2307514:+	38	ENSSSCG00000017155	c
12:2288302-2289004:+	5	ENSSSCG00000017155	c
12:2290535-2291802:+	8	ENSSSCG00000017155	c
12:2306700-2308584:+	9	ENSSSCG00000017155	c
12:2380521-2381438:-	7	ENSSSCG00000017158	c
12:3542262-3547785:+	124	ENSSSCG00000036056	c
12:3542262-3546298:+	5	ENSSSCG00000036056	c
12:3546195-3547785:+	6	ENSSSCG00000036056	c
12:4323411-4324052:-	8	ENSSSCG00000017168	c
12:4778462-4784906:-	27	ENSSSCG00000029343	c
12:4782948-4799676:-	10	ENSSSCG00000029343	c
12:4782948-4784906:-	6	ENSSSCG00000029343	c
12:4792014-4796795:-	7	ENSSSCG00000029343	c
12:5159730-5163734:+	12	ENSSSCG00000017184	c
12:5190660-5191660:+	24	ENSSSCG00000021342	c
12:5339686-5342855:+	6	ENSSSCG00000017190	c
12:5469593-5470566:+	10	ENSSSCG00000017198	c
12:5471980-5473179:+	16	ENSSSCG00000017198	c
12:5488485-5489982:+	8	ENSSSCG00000017197	c
12:5736152-5737335:+	26	ENSSSCG00000023978	c
12:5894135-5895449:-	7	ENSSSCG00000034608	c
12:6073485-6074110:-	25	ENSSSCG00000017207	c
12:6097637-6101624:-	5	ENSSSCG00000017207	c
12:6149238-6149893:+	7	ENSSSCG00000028210, ENSSSCG00000017213	c
12:6460663-6462407:+	8	ENSSSCG00000017231	c
12:6826781-6828633:-	6	ENSSSCG00000024357	c
12:7885567-7886421:+	6	ENSSSCG00000037754	c
12:11098683-11115276:+	10	ENSSSCG00000017255	c
12:11098683-11105179:+	9	ENSSSCG00000017255	c
12:11253177-11266696:+	5	ENSSSCG00000017256	c
12:11253177-11268222:+	5	ENSSSCG00000017256	c
12:11669305-11671052:-	394	ENSSSCG00000017259	c
12:11669305-11672541:-	164	ENSSSCG00000017259	c
12:11892147-11892556:-	57	ENSSSCG00000017264	c
12:12621341-12657864:-	11	ENSSSCG00000023992	c
12:12704688-12715789:-	17	ENSSSCG00000023992	c
12:12736750-12748564:-	15	ENSSSCG00000023992	c
12:12736750-12757927:-	5	ENSSSCG00000023992	c
12:12742933-12757927:-	5	ENSSSCG00000023992	c
12:12757543-12771332:-	61	ENSSSCG00000023992	c
12:12757543-12807169:-	6	ENSSSCG00000023992	c
12:12768442-12771332:-	9	ENSSSCG00000023992	c
12:12801757-12807169:-	55	ENSSSCG00000023992	c
12:13214452-13221925:+	12	ENSSSCG00000017268	c
12:13501056-13501309:-	6	ENSSSCG00000017272	c
12:13551886-13571493:-	7	ENSSSCG00000017272	c
12:13558960-13571493:-	6	ENSSSCG00000017272	c
12:14038570-14040563:+	22	ENSSSCG00000017274	c
12:14049644-14050487:+	14	ENSSSCG00000017274	c
12:14141605-14142428:+	7	ENSSSCG00000033528	c
12:14178157-14185034:+	6	ENSSSCG00000033528	c
12:14207096-14208324:+	6	ENSSSCG00000033528	c
12:14216840-14218889:+	7	ENSSSCG00000033528	c
12:14438842-14454660:+	9	ENSSSCG00000032176	c
12:14438842-14448031:+	6	ENSSSCG00000032176	c
12:14461251-14483274:+	5	ENSSSCG00000032176	c
12:14465465-14479879:+	5	ENSSSCG00000032176	c
12:14465465-14483274:+	5	ENSSSCG00000032176	c
12:14465465-14471485:+	16	ENSSSCG00000032176	c
12:14475483-14479879:+	14	ENSSSCG00000032176	c
12:14475483-14488093:+	13	ENSSSCG00000032176	c
12:14478610-14488093:+	9	ENSSSCG00000032176	c
12:14478610-14483274:+	8	ENSSSCG00000032176	c
12:14479741-14488093:+	16	ENSSSCG00000032176	c
12:14479741-14483274:+	7	ENSSSCG00000032176	c
12:14479741-14486463:+	10	ENSSSCG00000032176	c
12:14533440-14538259:-	24	ENSSSCG00000028925	c
12:14556717-14569779:-	45	ENSSSCG00000028925	c
12:14556717-14568023:-	20	ENSSSCG00000028925	c
12:14560368-14569779:-	32	ENSSSCG00000028925	c
12:14564245-14569779:-	17	ENSSSCG00000028925	c
12:14575260-14575421:+	10	ENSSSCG00000032092	c
12:14588251-14598384:+	5	ENSSSCG00000032092, ENSSSCG00000017277, ENSSSCG00000036057	c
12:14588251-14590571:+	6	ENSSSCG00000032092, ENSSSCG00000017277, ENSSSCG00000036057	c
12:14588251-14649143:+	10	ENSSSCG00000017277	c
12:14588251-14606971:+	6	ENSSSCG00000017277	c
12:14697839-14708065:+	7	ENSSSCG00000017277	c
12:14806666-14808307:+	8	ENSSSCG00000017278	c
12:14825379-14842641:+	6	ENSSSCG00000017278	c
12:14825379-14837436:+	7	ENSSSCG00000017278	c
12:15118649-15122227:-	7	ENSSSCG00000017289	c
12:15118649-15120903:-	8	ENSSSCG00000017289	c
12:15122129-15123727:-	8	ENSSSCG00000017289	c
12:15148217-15151238:-	16	ENSSSCG00000017289	c
12:15179043-15179468:+	5	ENSSSCG00000028698	c
12:15244221-15269630:-	7	ENSSSCG00000024813	c
12:15255205-15269630:-	13	ENSSSCG00000024813	c
12:15263849-15288986:-	5	ENSSSCG00000036944, ENSSSCG00000024813	c
12:15287152-15288986:-	9	ENSSSCG00000036944, ENSSSCG00000024813	c
12:15401033-15403529:-	6	ENSSSCG00000017296	c
12:15516932-15533172:-	17	ENSSSCG00000017298	c
12:15573035-15608223:-	7	ENSSSCG00000017298	c
12:16140335-16151248:-	12	ENSSSCG00000017301	c
12:16140335-16141845:-	8	ENSSSCG00000017301	c
12:16145895-16156919:-	5	ENSSSCG00000017301	c
12:16145895-16159939:-	5	ENSSSCG00000017301	c
12:16164206-16174077:-	6	ENSSSCG00000017301	c
12:16180052-16181569:-	5	ENSSSCG00000017301	c
12:16195631-16211961:-	32	ENSSSCG00000017301	c
12:16209069-16211961:-	118	ENSSSCG00000017301	c
12:16295479-16299646:-	12	ENSSSCG00000033421	c
12:16600919-16616586:-	27	ENSSSCG00000049121	c
12:16600919-16606515:-	5	ENSSSCG00000049121	c
12:16654398-16679458:-	16	ENSSSCG00000049121	c
12:16663280-16679458:-	44	ENSSSCG00000017305, ENSSSCG00000049121	c
12:16663280-16674174:-	33	ENSSSCG00000017305, ENSSSCG00000049121	c
12:16663280-16666910:-	5	ENSSSCG00000017305, ENSSSCG00000049121	c
12:16674013-16679458:-	11	ENSSSCG00000017305, ENSSSCG00000049121	c
12:16822209-16844840:+	5	ENSSSCG00000017308	c
12:16826884-16840988:+	6	ENSSSCG00000017308	c
12:16829136-16839401:+	7	ENSSSCG00000017308	c
12:16838067-16844840:+	5	ENSSSCG00000017308	c
12:16852932-16855070:+	5	ENSSSCG00000017308	c
12:16854483-16868735:+	6	ENSSSCG00000017308	c
12:16858905-16868735:+	21	ENSSSCG00000017308	c
12:16858905-16864192:+	12	ENSSSCG00000017308	c
12:16953322-16954694:+	15	ENSSSCG00000017310	c
12:17033861-17078227:+	5	ENSSSCG00000017310	c
12:17044269-17060678:+	33	ENSSSCG00000017310	c
12:17059588-17078227:+	6	ENSSSCG00000017310	c
12:17563576-17580588:+	12	ENSSSCG00000017316	c
12:17995943-17996570:+	11	ENSSSCG00000017325	c
12:18022063-18026181:+	7	ENSSSCG00000017325	c
12:18487309-18492129:+	21	ENSSSCG00000017346	c
12:18487309-18497749:+	5	ENSSSCG00000017346	c
12:18503708-18505966:+	6	ENSSSCG00000017346	c
12:18606801-18607152:-	45	ENSSSCG00000037238	c
12:18794362-18832945:+	8	ENSSSCG00000017357	c
12:18820582-18832945:+	221	ENSSSCG00000017357	c
12:19560522-19564948:-	6	ENSSSCG00000017378	c
12:19572243-19573449:-	38	ENSSSCG00000017378	c
12:19773696-19784998:-	14	ENSSSCG00000030211	c
12:20055254-20058873:-	6	ENSSSCG00000040866	c
12:20126111-20136260:+	17	ENSSSCG00000017382	c
12:20126111-20129339:+	25	ENSSSCG00000017382	c
12:20126111-20130078:+	6	ENSSSCG00000017382	c
12:20126111-20134694:+	9	ENSSSCG00000017382	c
12:20233513-20238667:+	5	ENSSSCG00000017395	c
12:20296306-20307608:-	9	ENSSSCG00000017401	c
12:20308271-20313397:-	7	ENSSSCG00000017401	c
12:20311474-20313397:-	8	ENSSSCG00000017401	c
12:20312322-20313397:-	7	ENSSSCG00000017401	c
12:20557578-20557867:+	9	ENSSSCG00000017406	c
12:20557578-20558813:+	7	ENSSSCG00000017406	c
12:20651756-20652921:+	13	ENSSSCG00000017416	c
12:20738484-20741653:+	6	ENSSSCG00000017419	c
12:20777846-20784842:-	37	ENSSSCG00000017415	c
12:20784236-20784842:-	5	ENSSSCG00000017415	c
12:22011583-22012680:+	5	ENSSSCG00000017473	c
12:22011583-22014427:+	6	ENSSSCG00000017473	c
12:22012340-22014427:+	126	ENSSSCG00000017473	c
12:22606822-22607386:-	17	ENSSSCG00000017497	c
12:22787719-22797527:-	12	ENSSSCG00000017504	c
12:22788558-22796263:-	6	ENSSSCG00000017504	c
12:22811221-22813863:-	5	ENSSSCG00000017504	c
12:22812394-22813863:-	17	ENSSSCG00000017504	c
12:22854804-22856035:+	10	ENSSSCG00000017505	c
12:22858502-22863616:+	10	ENSSSCG00000017505	c
12:22940645-22948639:+	10	ENSSSCG00000017506	c
12:22940645-22950945:+	7	ENSSSCG00000017506	c
12:22948543-22953012:+	8	ENSSSCG00000017506	c
12:22948543-22957391:+	5	ENSSSCG00000017506	c
12:23185204-23207188:+	20	ENSSSCG00000036532	c
12:23185204-23191069:+	19	ENSSSCG00000036532	c
12:23185204-23186006:+	8	ENSSSCG00000036532	c
12:23185204-23194835:+	23	ENSSSCG00000036532	c
12:23194726-23202900:+	31	ENSSSCG00000036532	c
12:23194726-23204226:+	8	ENSSSCG00000036532	c
12:23200898-23204226:+	5	ENSSSCG00000036532	c
12:23200898-23202900:+	11	ENSSSCG00000036532	c
12:23328832-23336836:+	5	ENSSSCG00000033291	c
12:23704144-23708669:-	11	ENSSSCG00000018057	c
12:23857978-23874195:+	5	ENSSSCG00000017513	c
12:23857978-23880588:+	14	ENSSSCG00000017513	c
12:23857978-23862768:+	7	ENSSSCG00000017513	c
12:23857978-23859066:+	8	ENSSSCG00000017513	c
12:23859738-23869452:+	19	ENSSSCG00000017513	c
12:23859738-23862768:+	9	ENSSSCG00000017513	c
12:23862658-23872399:+	5	ENSSSCG00000017513	c
12:23866933-23874195:+	5	ENSSSCG00000017513	c
12:23869312-23872399:+	7	ENSSSCG00000017513	c
12:23880445-23887038:+	33	ENSSSCG00000017513	c
12:23928141-23930681:+	11	ENSSSCG00000017514	c
12:24327240-24328063:-	34	ENSSSCG00000017529	c
12:25064589-25067640:+	5	ENSSSCG00000017543	c
12:25065049-25069215:+	6	ENSSSCG00000017543	c
12:25066505-25069215:+	16	ENSSSCG00000017543	c
12:25235500-25236446:+	11	ENSSSCG00000023128	c
12:25803227-25803405:-	16	ENSSSCG00000020796	c
12:25899203-25902053:-	8	ENSSSCG00000017551	c
12:25974287-25989023:+	29	ENSSSCG00000017553	c
12:26770016-26771864:+	6	ENSSSCG00000017567	c
12:27239023-27250993:-	13	ENSSSCG00000033228	c
12:27243216-27250993:-	11	ENSSSCG00000033228	c
12:27247306-27248011:-	18	ENSSSCG00000033228	c
12:27249778-27250993:-	47	ENSSSCG00000033228	c
12:27249778-27252923:-	27	ENSSSCG00000033228	c
12:27252082-27274847:-	8	ENSSSCG00000033228	c
12:27260999-27274847:-	24	ENSSSCG00000033228	c
12:27268442-27275982:-	58	ENSSSCG00000033228	c
12:27274747-27275982:-	62	ENSSSCG00000033228	c
12:27298749-27312593:-	91	ENSSSCG00000033228	c
12:27298749-27340788:-	13	ENSSSCG00000033228	c
12:27473363-27499620:-	14	ENSSSCG00000017592	c
12:27474892-27499620:-	5	ENSSSCG00000017592	c
12:27474892-27475842:-	9	ENSSSCG00000017592	c
12:27490740-27499620:-	52	ENSSSCG00000017592	c
12:27492703-27499620:-	10	ENSSSCG00000017592	c
12:27528863-27538247:+	9	ENSSSCG00000017593	c
12:27531354-27538247:+	78	ENSSSCG00000017593	c
12:27531354-27544736:+	9	ENSSSCG00000017593	c
12:27540338-27548437:+	15	ENSSSCG00000017593	c
12:27540338-27544736:+	5	ENSSSCG00000017593	c
12:27540338-27540737:+	7	ENSSSCG00000017593	c
12:27544129-27544736:+	5	ENSSSCG00000017593	c
12:31220401-31221947:+	15	ENSSSCG00000017601	c
12:31220401-31223236:+	6	ENSSSCG00000017601	c
12:31337520-31362356:+	122	ENSSSCG00000017602	c
12:31337520-31398979:+	14	ENSSSCG00000017602	c
12:31337520-31388511:+	12	ENSSSCG00000017602	c
12:31340244-31388511:+	5	ENSSSCG00000017602	c
12:31340244-31362356:+	6	ENSSSCG00000017602	c
12:31358561-31398979:+	27	ENSSSCG00000017602	c
12:32060087-32067455:+	66	ENSSSCG00000017608	c
12:33289728-33290715:+	9	ENSSSCG00000017617	c
12:34278522-34279927:-	11	ENSSSCG00000017626	c
12:34720965-34737818:-	6	ENSSSCG00000017641	c
12:34724356-34737818:-	6	ENSSSCG00000017641	c
12:34724356-34724878:-	5	ENSSSCG00000017641	c
12:34760370-34762396:-	5	ENSSSCG00000017642	c
12:34818539-34827401:-	6	ENSSSCG00000017645	c
12:34826466-34835918:-	15	ENSSSCG00000017645	c
12:34831456-34835918:-	23	ENSSSCG00000017645	c
12:34833197-34835918:-	54	ENSSSCG00000017645	c
12:34870712-34883814:-	30	ENSSSCG00000017645	c
12:34980902-35008491:+	128	ENSSSCG00000023955	c
12:34980902-35015096:+	25	ENSSSCG00000023955	c
12:34980902-34998939:+	12	ENSSSCG00000023955	c
12:34980902-35007112:+	8	ENSSSCG00000023955	c
12:35234830-35248825:+	6	ENSSSCG00000038932	c
12:35234830-35252652:+	19	ENSSSCG00000038932	c
12:35275733-35291326:-	6	ENSSSCG00000023727	c
12:35287268-35291326:-	5	ENSSSCG00000023727	c
12:35287268-35301830:-	5	ENSSSCG00000023727	c
12:35290359-35291326:-	101	ENSSSCG00000023727	c
12:35290359-35301830:-	8	ENSSSCG00000023727	c
12:35301635-35330791:-	5	ENSSSCG00000023727	c
12:35316844-35327369:-	11	ENSSSCG00000023727	c
12:35316844-35330791:-	19	ENSSSCG00000023727	c
12:35324118-35325792:-	16	ENSSSCG00000023727	c
