chrom	start	end	strand	nb_ccr	circ_rna_name	exons_id_start	exons_id_end	transcript_id_start	transcript_id_end	gene_id_start	gene_id_end	intron_name	start_i	end_i	gene_id_i	exon_id_i	exon_id_ife	exons_start_end_ife	gene_id_ife
9	104043944	104081735	-	6	circRNA_14601	ENSSSCE00000438355_3_c_-	ENSSSCE00000477075_5_c_-,ENSSSCE00000441834_5_c_-	ENSSSCT00000078476	ENSSSCT00000078476,ENSSSCT00000056919	ENSSSCG00000015427	ENSSSCG00000015427,ENSSSCG00000015427								
9	104119169	104149654	-	7	circRNA_15998	ENSSSCE00000218900_3_c_-	ENSSSCE00000173756_5_c_-	ENSSSCT00000016806	ENSSSCT00000016806	ENSSSCG00000015427	ENSSSCG00000015427								
9	104139662	104163727	-	7	circRNA_14702	ENSSSCE00000171841_3_c_-	ENSSSCE00000206040_5_c_-	ENSSSCT00000016806	ENSSSCT00000016806	ENSSSCG00000015427	ENSSSCG00000015427								
9	104145915	104163727	-	22	circRNA_7595	ENSSSCE00000459083_3_c_-,ENSSSCE00000163484_3_c_-	ENSSSCE00000206040_5_c_-	ENSSSCT00000078264,ENSSSCT00000016806	ENSSSCT00000016806	ENSSSCG00000015427,ENSSSCG00000015427	ENSSSCG00000015427								
9	104937947	104965029	+	18	circRNA_6599	ENSSSCE00000425749_5_c_+,ENSSSCE00000469170_5_c_+	ENSSSCE00000212301_3_c_+,ENSSSCE00000450557_3_c_+	ENSSSCT00000022506,ENSSSCT00000053473	ENSSSCT00000022506,ENSSSCT00000053473	ENSSSCG00000029082,ENSSSCG00000029082	ENSSSCG00000029082,ENSSSCG00000029082								
9	104960016	104965029	+	37	circRNA_5811	ENSSSCE00000242498_5_c_+,ENSSSCE00000465244_5_c_+	ENSSSCE00000212301_3_c_+,ENSSSCE00000450557_3_c_+	ENSSSCT00000022506,ENSSSCT00000053473	ENSSSCT00000022506,ENSSSCT00000053473	ENSSSCG00000029082,ENSSSCG00000029082	ENSSSCG00000029082,ENSSSCG00000029082								
9	105027688	105036423	-	13	circRNA_5039	ENSSSCE00000181567_3_c_-	ENSSSCE00000201625_5_c_-	ENSSSCT00000032237	ENSSSCT00000032237	ENSSSCG00000026110	ENSSSCG00000026110								
9	105054993	105101002	-	47	circRNA_1906	ENSSSCE00000205311_3_c_-	ENSSSCE00000182976_5_c_-	ENSSSCT00000032237	ENSSSCT00000032237	ENSSSCG00000026110	ENSSSCG00000026110								
9	105054993	105061896	-	48	circRNA_4421	ENSSSCE00000205311_3_c_-	ENSSSCE00000164765_5_c_-	ENSSSCT00000032237	ENSSSCT00000032237	ENSSSCG00000026110	ENSSSCG00000026110								
9	105060802	105061896	-	5	circRNA_15529	ENSSSCE00000172360_3_c_-	ENSSSCE00000164765_5_c_-	ENSSSCT00000032237	ENSSSCT00000032237	ENSSSCG00000026110	ENSSSCG00000026110								
9	105329376	105333913	-	46	circRNA_4709	ENSSSCE00000132562_3_c_-	ENSSSCE00000132560_5_c_-	ENSSSCT00000016808	ENSSSCT00000016808	ENSSSCG00000015428	ENSSSCG00000015428								
9	105329376	105335356	-	34	circRNA_5273	ENSSSCE00000132562_3_c_-	ENSSSCE00000132559_5_c_-	ENSSSCT00000016808	ENSSSCT00000016808	ENSSSCG00000015428	ENSSSCG00000015428								
9	105332137	105336733	-	23	circRNA_1321	ENSSSCE00000132561_3_c_-	ENSSSCE00000132558_5_c_-	ENSSSCT00000016808	ENSSSCT00000016808	ENSSSCG00000015428	ENSSSCG00000015428								
9	105332137	105335356	-	17	circRNA_1388	ENSSSCE00000132561_3_c_-	ENSSSCE00000132559_5_c_-	ENSSSCT00000016808	ENSSSCT00000016808	ENSSSCG00000015428	ENSSSCG00000015428								
9	105332137	105333913	-	24	circRNA_10214	ENSSSCE00000132561_3_c_-	ENSSSCE00000132560_5_c_-	ENSSSCT00000016808	ENSSSCT00000016808	ENSSSCG00000015428	ENSSSCG00000015428								
9	105335195	105342131	-	26	circRNA_12364	ENSSSCE00000132559_3_c_-	ENSSSCE00000132556_5_c_-	ENSSSCT00000016808	ENSSSCT00000016808	ENSSSCG00000015428	ENSSSCG00000015428								
9	105336671	105375049	-	8	circRNA_12900	ENSSSCE00000132558_3_c_-	ENSSSCE00000206755_5_c_-	ENSSSCT00000016808	ENSSSCT00000016808	ENSSSCG00000015428	ENSSSCG00000015428								
9	105356374	105375049	-	9	circRNA_14212	ENSSSCE00000168144_3_c_-	ENSSSCE00000206755_5_c_-	ENSSSCT00000016808	ENSSSCT00000016808	ENSSSCG00000015428	ENSSSCG00000015428								
9	105364563	105375049	-	5	circRNA_9076	ENSSSCE00000167668_3_c_-	ENSSSCE00000206755_5_c_-	ENSSSCT00000016808	ENSSSCT00000016808	ENSSSCG00000015428	ENSSSCG00000015428								
9	105952791	105965185	-	5	circRNA_12860	ENSSSCE00000429291_3_c_-	ENSSSCE00000132606_5_c_-	ENSSSCT00000078453	ENSSSCT00000016814	ENSSSCG00000015434	ENSSSCG00000015434								
9	106974773	106981777	+	6	circRNA_13343	ENSSSCE00000304333_5_c_+,ENSSSCE00000332766_5_c_+	ENSSSCE00000340943_3_c_+	ENSSSCT00000055801,ENSSSCT00000063021	ENSSSCT00000055801	ENSSSCG00000035673,ENSSSCG00000035673	ENSSSCG00000035673								
9	106977195	106981777	+	9	circRNA_1658	ENSSSCE00000378901_5_c_+	ENSSSCE00000340943_3_c_+	ENSSSCT00000055801	ENSSSCT00000055801	ENSSSCG00000035673	ENSSSCG00000035673								
9	106977195	106988900	+	30	circRNA_3622	ENSSSCE00000378901_5_c_+	ENSSSCE00000303125_3_c_+	ENSSSCT00000055801	ENSSSCT00000055801	ENSSSCG00000035673	ENSSSCG00000035673								
9	107013594	107035544	-	24	circRNA_6296	ENSSSCE00000307515_3_c_-	ENSSSCE00000132672_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107033907	107067678	-	5	circRNA_10847	ENSSSCE00000132673_3_c_-	ENSSSCE00000132670_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107064876	107075930	-	44	circRNA_3371	ENSSSCE00000132671_3_c_-	ENSSSCE00000132669_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107064876	107067678	-	21	circRNA_4896	ENSSSCE00000132671_3_c_-	ENSSSCE00000132670_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107064876	107100250	-	9	circRNA_7941	ENSSSCE00000132671_3_c_-	ENSSSCE00000269307_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107064876	107126306	-	5	circRNA_14703	ENSSSCE00000132671_3_c_-	ENSSSCE00000322018_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107100168	107154328	-	6	circRNA_6003	ENSSSCE00000269307_3_c_-	ENSSSCE00000327024_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107100168	107126306	-	6	circRNA_11839	ENSSSCE00000269307_3_c_-	ENSSSCE00000322018_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107100168	107255950	-	6	circRNA_16269	ENSSSCE00000269307_3_c_-	ENSSSCE00000170704_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107115040	107126306	-	16	circRNA_7070	ENSSSCE00000323591_3_c_-	ENSSSCE00000322018_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107154197	107255950	-	34	circRNA_10901	ENSSSCE00000327024_3_c_-	ENSSSCE00000170704_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107232476	107255950	-	28	circRNA_8866	ENSSSCE00000194290_3_c_-	ENSSSCE00000170704_5_c_-	ENSSSCT00000049803	ENSSSCT00000049803	ENSSSCG00000037556	ENSSSCG00000037556								
9	107461429	107467862	+	12	circRNA_1374	ENSSSCE00000217911_5_c_+	ENSSSCE00000181743_3_c_+	ENSSSCT00000024025	ENSSSCT00000024025	ENSSSCG00000028585	ENSSSCG00000028585								
9	107654483	107664436	+	5	circRNA_13520	ENSSSCE00000132685_5_c_+	ENSSSCE00000132689_3_c_+	ENSSSCT00000016824	ENSSSCT00000016824	ENSSSCG00000015443	ENSSSCG00000015443								
9	107710907	107712562	-	5	circRNA_8072	ENSSSCE00000132704_3_c_-	ENSSSCE00000132703_5_c_-	ENSSSCT00000016825	ENSSSCT00000016825	ENSSSCG00000015444	ENSSSCG00000015444								
9	108380442	108391291	+	19	circRNA_5184	ENSSSCE00000132788_5_c_+	ENSSSCE00000132793_3_c_+	ENSSSCT00000016830	ENSSSCT00000016830	ENSSSCG00000015448	ENSSSCG00000015448								
9	108871855	108899562	-	7	circRNA_16343	ENSSSCE00000203694_3_c_-	ENSSSCE00000135154_5_c_-	ENSSSCT00000023536	ENSSSCT00000023536	ENSSSCG00000024136	ENSSSCG00000024136								
9	109411981	109412809	+	42	circRNA_3970	ENSSSCE00000195085_5_c_+,ENSSSCE00000306184_5_c_+	ENSSSCE00000246871_3_c_+	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCT00000050801	ENSSSCG00000028840,ENSSSCG00000028840	ENSSSCG00000028840								
9	109411981	109425231	+	35	circRNA_7901	ENSSSCE00000195085_5_c_+,ENSSSCE00000306184_5_c_+	ENSSSCE00000245910_3_c_+,ENSSSCE00000339072_3_c_+	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCG00000028840,ENSSSCG00000028840	ENSSSCG00000028840,ENSSSCG00000028840								
9	109411981	109431724	+	35	circRNA_8398	ENSSSCE00000195085_5_c_+,ENSSSCE00000306184_5_c_+	ENSSSCE00000235799_3_c_+,ENSSSCE00000430415_3_c_+	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCG00000028840,ENSSSCG00000028840	ENSSSCG00000028840,ENSSSCG00000028840								
9	109411981	109412782	+	7	circRNA_15453	ENSSSCE00000195085_5_c_+,ENSSSCE00000306184_5_c_+	ENSSSCE00000369473_3_c_+	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCT00000023706	ENSSSCG00000028840,ENSSSCG00000028840	ENSSSCG00000028840								
9	109421603	109431724	+	8	circRNA_12586	ENSSSCE00000297607_5_c_+	ENSSSCE00000235799_3_c_+,ENSSSCE00000430415_3_c_+	ENSSSCT00000083277	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCG00000028840	ENSSSCG00000028840,ENSSSCG00000028840								
9	109425114	109431724	+	15	circRNA_9544	ENSSSCE00000245910_5_c_+,ENSSSCE00000339072_5_c_+	ENSSSCE00000235799_3_c_+,ENSSSCE00000430415_3_c_+	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCG00000028840,ENSSSCG00000028840	ENSSSCG00000028840,ENSSSCG00000028840								
9	109439736	109441496	+	15	circRNA_2652	ENSSSCE00000214709_5_c_+,ENSSSCE00000404984_5_c_+	ENSSSCE00000216341_3_c_+,ENSSSCE00000463892_3_c_+	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCG00000028840,ENSSSCG00000028840	ENSSSCG00000028840,ENSSSCG00000028840								
9	109442452	109447677	+	7	circRNA_16958	ENSSSCE00000247001_5_c_+,ENSSSCE00000445700_5_c_+	ENSSSCE00000198679_3_c_+,ENSSSCE00000399441_3_c_+	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCT00000023706,ENSSSCT00000083277	ENSSSCG00000028840,ENSSSCG00000028840	ENSSSCG00000028840,ENSSSCG00000028840								
9	109456639	109461414	-	14	circRNA_9066	ENSSSCE00000226637_3_c_-	ENSSSCE00000238614_5_c_-	ENSSSCT00000016837	ENSSSCT00000016837	ENSSSCG00000015455	ENSSSCG00000015455								
9	109472910	109473203	-	12	circRNA_8987	ENSSSCE00000233293_3_c_-,ENSSSCE00000436110_3_c_-	ENSSSCE00000436110_5_c_-,ENSSSCE00000200945_5_c_-	ENSSSCT00000016837,ENSSSCT00000062274	ENSSSCT00000062274,ENSSSCT00000016837	ENSSSCG00000015455,ENSSSCG00000015455	ENSSSCG00000015455,ENSSSCG00000015455						ENSSSCE00000436110	109472910_109473203	ENSSSCG00000015455_-_c
9	109488213	109526278	-	12	circRNA_2796	ENSSSCE00000132828_3_c_-	ENSSSCE00000229161_5_c_-	ENSSSCT00000016837	ENSSSCT00000016837	ENSSSCG00000015455	ENSSSCG00000015455								
9	109488213	109503678	-	18	circRNA_15429	ENSSSCE00000132828_3_c_-	ENSSSCE00000132823_5_c_-	ENSSSCT00000016837	ENSSSCT00000016837	ENSSSCG00000015455	ENSSSCG00000015455								
9	109496527	109503678	-	5	circRNA_12496	ENSSSCE00000132826_3_c_-	ENSSSCE00000132823_5_c_-	ENSSSCT00000016837	ENSSSCT00000016837	ENSSSCG00000015455	ENSSSCG00000015455								
9	114390362	114391922	+	14	circRNA_4034	ENSSSCE00000338106_5_c_+	ENSSSCE00000341522_3_c_+	ENSSSCT00000039333	ENSSSCT00000039333	ENSSSCG00000038958	ENSSSCG00000038958								
9	114937098	114951665	+	42	circRNA_6136	ENSSSCE00000133032_5_c_+	ENSSSCE00000133039_3_c_+	ENSSSCT00000016869	ENSSSCT00000016869	ENSSSCG00000015485	ENSSSCG00000015485								
9	114939348	114944875	+	19	circRNA_12431	ENSSSCE00000133033_5_c_+	ENSSSCE00000133036_3_c_+	ENSSSCT00000016869	ENSSSCT00000016869	ENSSSCG00000015485	ENSSSCG00000015485								
9	114949605	114951665	+	17	circRNA_5204	ENSSSCE00000133037_5_c_+	ENSSSCE00000133039_3_c_+	ENSSSCT00000016869	ENSSSCT00000016869	ENSSSCG00000015485	ENSSSCG00000015485								
9	114949605	114964588	+	10	circRNA_12865	ENSSSCE00000133037_5_c_+	ENSSSCE00000133041_3_c_+	ENSSSCT00000016869	ENSSSCT00000016869	ENSSSCG00000015485	ENSSSCG00000015485								
9	114949605	114962420	+	7	circRNA_14222	ENSSSCE00000133037_5_c_+	ENSSSCE00000133040_3_c_+	ENSSSCT00000016869	ENSSSCT00000016869	ENSSSCG00000015485	ENSSSCG00000015485								
9	114968309	114976352	+	25	circRNA_5655	ENSSSCE00000133044_5_c_+	ENSSSCE00000133047_3_c_+	ENSSSCT00000016869	ENSSSCT00000016869	ENSSSCG00000015485	ENSSSCG00000015485								
9	115742473	115806478	-	6	circRNA_11474	ENSSSCE00000479385_3_c_-	ENSSSCE00000468986_5_c_-	ENSSSCT00000077059	ENSSSCT00000077059	ENSSSCG00000015488	ENSSSCG00000015488								
9	115783157	115806478	-	19	circRNA_517	ENSSSCE00000407446_3_c_-	ENSSSCE00000468986_5_c_-	ENSSSCT00000077059	ENSSSCT00000077059	ENSSSCG00000015488	ENSSSCG00000015488								
9	115783157	115802418	-	19	circRNA_7814	ENSSSCE00000407446_3_c_-	ENSSSCE00000455990_5_c_-	ENSSSCT00000077059	ENSSSCT00000077059	ENSSSCG00000015488	ENSSSCG00000015488								
9	115783157	115787195	-	16	circRNA_9366	ENSSSCE00000407446_3_c_-	ENSSSCE00000463570_5_c_-	ENSSSCT00000077059	ENSSSCT00000077059	ENSSSCG00000015488	ENSSSCG00000015488								
9	115912089	115922221	-	18	circRNA_5289	ENSSSCE00000194177_3_c_-	ENSSSCE00000240231_5_c_-	ENSSSCT00000016873	ENSSSCT00000016873	ENSSSCG00000015489	ENSSSCG00000015489								
9	115916027	115939050	-	92	circRNA_2526	ENSSSCE00000166699_3_c_-	ENSSSCE00000225643_5_c_-	ENSSSCT00000016873	ENSSSCT00000016873	ENSSSCG00000015489	ENSSSCG00000015489								
9	115922077	115939050	-	6	circRNA_14925	ENSSSCE00000240231_3_c_-	ENSSSCE00000225643_5_c_-	ENSSSCT00000016873	ENSSSCT00000016873	ENSSSCG00000015489	ENSSSCG00000015489								
9	115938884	115944677	-	27	circRNA_7356	ENSSSCE00000225643_3_c_-	ENSSSCE00000420372_5_c_-	ENSSSCT00000016873	ENSSSCT00000083504	ENSSSCG00000015489	ENSSSCG00000015489								
9	115961317	115979582	-	15	circRNA_5080	ENSSSCE00000391776_3_c_-,ENSSSCE00000133072_3_c_-	ENSSSCE00000133069_5_c_-	ENSSSCT00000083504,ENSSSCT00000016875	ENSSSCT00000083504	ENSSSCG00000015489,ENSSSCG00000015491	ENSSSCG00000015489								
9	116099290	116108430	-	11	circRNA_4300	ENSSSCE00000133129_3_c_-	ENSSSCE00000133127_5_c_-	ENSSSCT00000016881	ENSSSCT00000016881	ENSSSCG00000015496	ENSSSCG00000015496								
9	116099290	116105101	-	5	circRNA_10742	ENSSSCE00000133129_3_c_-	ENSSSCE00000133128_5_c_-	ENSSSCT00000016881	ENSSSCT00000016881	ENSSSCG00000015496	ENSSSCG00000015496								
9	116117376	116118764	+	6	circRNA_14176	ENSSSCE00000239951_5_c_+	ENSSSCE00000133075_3_c_+	ENSSSCT00000016876	ENSSSCT00000016876	ENSSSCG00000015492	ENSSSCG00000015492								
9	116218092	116219108	-	44	circRNA_2816	ENSSSCE00000209855_3_c_-	ENSSSCE00000166322_5_c_-	ENSSSCT00000041796	ENSSSCT00000041796	ENSSSCG00000015498	ENSSSCG00000015498								
9	116218092	116222836	-	10	circRNA_4887	ENSSSCE00000209855_3_c_-	ENSSSCE00000162819_5_c_-	ENSSSCT00000041796	ENSSSCT00000041796	ENSSSCG00000015498	ENSSSCG00000015498								
9	116232175	116233010	-	11	circRNA_15357	ENSSSCE00000133147_3_c_-	ENSSSCE00000133146_5_c_-	ENSSSCT00000041796	ENSSSCT00000041796	ENSSSCG00000015498	ENSSSCG00000015498								
9	116235895	116242954	-	33	circRNA_6076	ENSSSCE00000133145_3_c_-	ENSSSCE00000133143_5_c_-	ENSSSCT00000041796	ENSSSCT00000041796	ENSSSCG00000015498	ENSSSCG00000015498								
9	116248303	116261527	-	7	circRNA_3502	ENSSSCE00000133142_3_c_-	ENSSSCE00000133138_5_c_-	ENSSSCT00000041796	ENSSSCT00000041796	ENSSSCG00000015498	ENSSSCG00000015498								
9	116483164	116497089	+	8	circRNA_11641	ENSSSCE00000133157_5_c_+	ENSSSCE00000133160_3_c_+	ENSSSCT00000016886	ENSSSCT00000016886	ENSSSCG00000015499	ENSSSCG00000015499								
9	116495348	116556539	+	44	circRNA_2415	ENSSSCE00000133159_5_c_+	ENSSSCE00000133164_3_c_+	ENSSSCT00000016886	ENSSSCT00000016886	ENSSSCG00000015499	ENSSSCG00000015499								
9	116495348	116536069	+	10	circRNA_4649	ENSSSCE00000133159_5_c_+	ENSSSCE00000133163_3_c_+	ENSSSCT00000016886	ENSSSCT00000016886	ENSSSCG00000015499	ENSSSCG00000015499								
9	116496978	116536069	+	5	circRNA_9857	ENSSSCE00000133160_5_c_+	ENSSSCE00000133163_3_c_+	ENSSSCT00000016886	ENSSSCT00000016886	ENSSSCG00000015499	ENSSSCG00000015499								
9	116526513	116536069	+	8	circRNA_7717	ENSSSCE00000133161_5_c_+	ENSSSCE00000133163_3_c_+	ENSSSCT00000016886	ENSSSCT00000016886	ENSSSCG00000015499	ENSSSCG00000015499								
9	116532204	116536069	+	10	circRNA_15443	ENSSSCE00000133162_5_c_+	ENSSSCE00000133163_3_c_+	ENSSSCT00000016886	ENSSSCT00000016886	ENSSSCG00000015499	ENSSSCG00000015499								
9	116784295	116829658	+	12	circRNA_3351	ENSSSCE00000195133_5_c_+	ENSSSCE00000160725_3_c_+	ENSSSCT00000016886	ENSSSCT00000016886	ENSSSCG00000015499	ENSSSCG00000015499								
9	116784295	116918768	+	6	circRNA_11796	ENSSSCE00000195133_5_c_+	ENSSSCE00000197090_3_c_+	ENSSSCT00000016886	ENSSSCT00000016886	ENSSSCG00000015499	ENSSSCG00000015499								
9	117965863	117977746	-	10	circRNA_954	ENSSSCE00000275441_3_c_-	ENSSSCE00000279197_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	117965863	117987222	-	6	circRNA_5830	ENSSSCE00000275441_3_c_-	ENSSSCE00000380181_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	117984191	117987222	-	10	circRNA_6377	ENSSSCE00000240674_3_c_-	ENSSSCE00000380181_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	117984191	118018949	-	10	circRNA_14127	ENSSSCE00000240674_3_c_-	ENSSSCE00000133269_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118014575	118018949	-	50	circRNA_769	ENSSSCE00000319385_3_c_-	ENSSSCE00000133269_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118014575	118041744	-	53	circRNA_2568	ENSSSCE00000319385_3_c_-	ENSSSCE00000133266_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118014575	118069772	-	9	circRNA_3422	ENSSSCE00000319385_3_c_-	ENSSSCE00000133263_5_c_-,ENSSSCE00000473449_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896,ENSSSCT00000066956	ENSSSCG00000015509	ENSSSCG00000015509,ENSSSCG00000015509								
9	118014575	118028344	-	81	circRNA_4217	ENSSSCE00000319385_3_c_-	ENSSSCE00000133268_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118014575	118074614	-	11	circRNA_4263	ENSSSCE00000319385_3_c_-	ENSSSCE00000133262_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118014575	118058467	-	9	circRNA_12964	ENSSSCE00000319385_3_c_-	ENSSSCE00000133265_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118014575	118083148	-	8	circRNA_15197	ENSSSCE00000319385_3_c_-	ENSSSCE00000133261_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118058398	118074614	-	13	circRNA_11029	ENSSSCE00000133265_3_c_-	ENSSSCE00000133262_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118068518	118083148	-	13	circRNA_3180	ENSSSCE00000133264_3_c_-	ENSSSCE00000133261_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118068518	118074614	-	11	circRNA_10611	ENSSSCE00000133264_3_c_-	ENSSSCE00000133262_5_c_-	ENSSSCT00000016896	ENSSSCT00000016896	ENSSSCG00000015509	ENSSSCG00000015509								
9	118402662	118403734	+	7	circRNA_2866	ENSSSCE00000133294_5_c_+	ENSSSCE00000133294_3_c_+	ENSSSCT00000016899	ENSSSCT00000016899	ENSSSCG00000015512	ENSSSCG00000015512						ENSSSCE00000133294	118402662_118403734	ENSSSCG00000015512_+_c
9	118500639	118503341	+	5	circRNA_14205	ENSSSCE00000211793_5_c_+	ENSSSCE00000229649_3_c_+	ENSSSCT00000016899	ENSSSCT00000016899	ENSSSCG00000015512	ENSSSCG00000015512								
9	118529075	118529628	+	44	circRNA_410	ENSSSCE00000164789_5_c_+	ENSSSCE00000238817_3_c_+	ENSSSCT00000016899	ENSSSCT00000016899	ENSSSCG00000015512	ENSSSCG00000015512								
9	118554416	118580531	+	6	circRNA_16217	ENSSSCE00000228771_5_c_+	ENSSSCE00000206656_3_c_+	ENSSSCT00000016899	ENSSSCT00000016899	ENSSSCG00000015512	ENSSSCG00000015512								
9	118576251	118580531	+	7	circRNA_11925	ENSSSCE00000201844_5_c_+	ENSSSCE00000206656_3_c_+	ENSSSCT00000016899	ENSSSCT00000016899	ENSSSCG00000015512	ENSSSCG00000015512								
9	120131616	120230021	+	9	circRNA_200	ENSSSCE00000271215_5_c_+,ENSSSCE00000293214_5_c_+	ENSSSCE00000133367_3_c_+,ENSSSCE00000316732_3_c_+,ENSSSCE00000266792_3_c_+	ENSSSCT00000047395,ENSSSCT00000047555	ENSSSCT00000016906,ENSSSCT00000047555,ENSSSCT00000086312	ENSSSCG00000015519,ENSSSCG00000015519	ENSSSCG00000015519,ENSSSCG00000015519,ENSSSCG00000015519								
9	120607166	120639891	+	5	circRNA_1432	ENSSSCE00000185689_5_c_+,ENSSSCE00000443865_5_c_+	ENSSSCE00000241529_3_c_+	ENSSSCT00000016910,ENSSSCT00000069819	ENSSSCT00000016910	ENSSSCG00000015523,ENSSSCG00000015523	ENSSSCG00000015523								
9	120607166	120647247	+	15	circRNA_3272	ENSSSCE00000185689_5_c_+,ENSSSCE00000443865_5_c_+	ENSSSCE00000264613_3_c_+	ENSSSCT00000016910,ENSSSCT00000069819	ENSSSCT00000016910	ENSSSCG00000015523,ENSSSCG00000015523	ENSSSCG00000015523								
9	120635756	120647247	+	11	circRNA_795	ENSSSCE00000201948_5_c_+	ENSSSCE00000264613_3_c_+	ENSSSCT00000016910	ENSSSCT00000016910	ENSSSCG00000015523	ENSSSCG00000015523								
9	120687611	120703705	+	5	circRNA_5746	ENSSSCE00000133390_5_c_+	ENSSSCE00000133397_3_c_+	ENSSSCT00000016910	ENSSSCT00000016910	ENSSSCG00000015523	ENSSSCG00000015523								
9	120903168	120904253	-	21	circRNA_4560	ENSSSCE00000181358_3_c_-	ENSSSCE00000176490_5_c_-	ENSSSCT00000027500	ENSSSCT00000027500	ENSSSCG00000024674	ENSSSCG00000024674								
9	120903168	120906379	-	6	circRNA_9764	ENSSSCE00000181358_3_c_-	ENSSSCE00000183512_5_c_-	ENSSSCT00000027500	ENSSSCT00000027500	ENSSSCG00000024674	ENSSSCG00000024674								
9	120907570	120909200	-	16	circRNA_6023	ENSSSCE00000224807_3_c_-	ENSSSCE00000175122_5_c_-	ENSSSCT00000027500	ENSSSCT00000027500	ENSSSCG00000024674	ENSSSCG00000024674								
9	121105769	121107697	+	17	circRNA_1355	ENSSSCE00000226697_5_c_+	ENSSSCE00000181847_3_c_+	ENSSSCT00000023854	ENSSSCT00000023854	ENSSSCG00000021464	ENSSSCG00000021464								
9	121105769	121108873	+	15	circRNA_11230	ENSSSCE00000226697_5_c_+	ENSSSCE00000225587_3_c_+	ENSSSCT00000023854	ENSSSCT00000023854	ENSSSCG00000021464	ENSSSCG00000021464								
9	121134713	121143152	+	17	circRNA_5082	ENSSSCE00000268350_5_c_+	ENSSSCE00000235769_3_c_+	ENSSSCT00000016916	ENSSSCT00000016916	ENSSSCG00000015528	ENSSSCG00000015528								
9	121138308	121152366	+	22	circRNA_10451	ENSSSCE00000331917_5_c_+	ENSSSCE00000198495_3_c_+	ENSSSCT00000016916	ENSSSCT00000016916	ENSSSCG00000015528	ENSSSCG00000015528								
9	121138308	121143152	+	10	circRNA_10551	ENSSSCE00000331917_5_c_+	ENSSSCE00000235769_3_c_+	ENSSSCT00000016916	ENSSSCT00000016916	ENSSSCG00000015528	ENSSSCG00000015528								
