gene_ID_ssc gene_ID_bta
ENSSSCG00000023320 ENSBTAG00000054260
ENSSSCG00000023321 ENSBTAG00000045234
ENSSSCG00000023323 ENSBTAG00000010465
ENSSSCG00000023323 ENSBTAG00000026011
ENSSSCG00000023324 ENSBTAG00000018093
ENSSSCG00000023325 ENSBTAG00000032304
ENSSSCG00000023326 ENSBTAG00000030435
ENSSSCG00000023328 ENSBTAG00000004231
ENSSSCG00000023329 ENSBTAG00000015433
ENSSSCG00000023331 ENSBTAG00000049452
ENSSSCG00000023334 ENSBTAG00000021962
ENSSSCG00000023338 ENSBTAG00000014056
ENSSSCG00000023349 ENSBTAG00000043974
ENSSSCG00000023349 ENSBTAG00000045531
ENSSSCG00000023351 ENSBTAG00000013298
ENSSSCG00000023352 ENSBTAG00000004765
ENSSSCG00000023354 ENSBTAG00000003242
ENSSSCG00000023357 ENSBTAG00000011789
ENSSSCG00000023362 ENSBTAG00000003436
ENSSSCG00000023366 ENSBTAG00000005975
ENSSSCG00000023371 ENSBTAG00000021191
ENSSSCG00000023373 ENSBTAG00000012672
ENSSSCG00000023374 ENSBTAG00000017863
ENSSSCG00000023376 ENSBTAG00000005917
ENSSSCG00000023377 ENSBTAG00000018013
ENSSSCG00000023378 ENSBTAG00000003953
ENSSSCG00000023379 ENSBTAG00000012989
ENSSSCG00000023380 ENSBTAG00000011787
ENSSSCG00000023380 ENSBTAG00000049189
ENSSSCG00000023391 ENSBTAG00000010867
ENSSSCG00000023395 ENSBTAG00000021119
ENSSSCG00000023395 ENSBTAG00000046283
ENSSSCG00000023396 ENSBTAG00000009772
ENSSSCG00000023400 ENSBTAG00000001023
ENSSSCG00000023408 ENSBTAG00000001468
ENSSSCG00000023409 ENSBTAG00000019182
ENSSSCG00000023419 ENSBTAG00000008585
ENSSSCG00000023423 ENSBTAG00000013792
ENSSSCG00000023426 ENSBTAG00000049436
ENSSSCG00000023432 ENSBTAG00000045368
ENSSSCG00000023434 ENSBTAG00000001274
ENSSSCG00000023436 ENSBTAG00000011668
ENSSSCG00000023437 ENSBTAG00000020455
ENSSSCG00000023441 ENSBTAG00000015197
ENSSSCG00000023445 ENSBTAG00000003114
ENSSSCG00000023451 ENSBTAG00000004407
ENSSSCG00000023460 ENSBTAG00000014538
ENSSSCG00000023462 ENSBTAG00000005950
ENSSSCG00000023467 ENSBTAG00000032642
ENSSSCG00000023472 ENSBTAG00000020597
ENSSSCG00000023478 ENSBTAG00000002817
ENSSSCG00000023479 ENSBTAG00000005238
ENSSSCG00000023482 ENSBTAG00000000949
ENSSSCG00000023483 ENSBTAG00000008552
ENSSSCG00000023495 ENSBTAG00000021620
ENSSSCG00000023498 ENSBTAG00000018598
ENSSSCG00000023500 ENSBTAG00000001809
ENSSSCG00000023501 ENSBTAG00000004988
ENSSSCG00000023503 ENSBTAG00000008719
ENSSSCG00000023509 ENSBTAG00000044776
ENSSSCG00000023514 ENSBTAG00000002824
ENSSSCG00000023516 ENSBTAG00000040307
ENSSSCG00000023520 ENSBTAG00000008101
ENSSSCG00000023522 ENSBTAG00000016208
ENSSSCG00000023525 ENSBTAG00000014484
ENSSSCG00000023526 ENSBTAG00000006828
ENSSSCG00000023527 ENSBTAG00000009614
ENSSSCG00000023531 ENSBTAG00000010505
ENSSSCG00000023533 ENSBTAG00000017517
ENSSSCG00000023537 ENSBTAG00000040103
ENSSSCG00000023539 ENSBTAG00000008160
ENSSSCG00000023540 ENSBTAG00000045645
ENSSSCG00000023548 ENSBTAG00000013927
ENSSSCG00000023550 ENSBTAG00000005704
ENSSSCG00000023556 ENSBTAG00000010467
ENSSSCG00000023557 ENSBTAG00000006155
ENSSSCG00000023562 ENSBTAG00000008426
ENSSSCG00000023562 ENSBTAG00000032198
ENSSSCG00000023562 ENSBTAG00000054792
ENSSSCG00000023565 ENSBTAG00000023847
ENSSSCG00000023569 ENSBTAG00000039766
ENSSSCG00000023571 ENSBTAG00000013642
ENSSSCG00000023582 ENSBTAG00000006147
ENSSSCG00000023584 ENSBTAG00000002859
ENSSSCG00000023584 ENSBTAG00000036154
ENSSSCG00000023585 ENSBTAG00000035081
ENSSSCG00000023592 ENSBTAG00000015356
ENSSSCG00000023593 ENSBTAG00000018488
ENSSSCG00000023599 ENSBTAG00000002000
ENSSSCG00000023604 ENSBTAG00000005989
ENSSSCG00000023607 ENSBTAG00000048257
ENSSSCG00000023611 ENSBTAG00000001444
ENSSSCG00000023612 ENSBTAG00000038138
ENSSSCG00000023618 ENSBTAG00000007344
ENSSSCG00000023619 ENSBTAG00000001131
ENSSSCG00000023624 ENSBTAG00000046995
ENSSSCG00000023624 ENSBTAG00000048302
ENSSSCG00000023624 ENSBTAG00000049032
ENSSSCG00000023624 ENSBTAG00000049140
ENSSSCG00000023624 ENSBTAG00000049260
ENSSSCG00000023624 ENSBTAG00000050391
ENSSSCG00000023624 ENSBTAG00000054130
ENSSSCG00000023624 ENSBTAG00000054254
ENSSSCG00000023630 ENSBTAG00000013496
ENSSSCG00000023632 ENSBTAG00000043717
ENSSSCG00000023636 ENSBTAG00000050795
ENSSSCG00000023639 ENSBTAG00000006966
ENSSSCG00000023643 ENSBTAG00000019852
ENSSSCG00000023647 ENSBTAG00000005570
ENSSSCG00000023653 ENSBTAG00000009199
ENSSSCG00000023654 ENSBTAG00000003724
ENSSSCG00000023654 ENSBTAG00000047443
ENSSSCG00000023658 ENSBTAG00000001763
ENSSSCG00000023660 ENSBTAG00000000837
ENSSSCG00000023661 ENSBTAG00000030286
ENSSSCG00000023665 ENSBTAG00000007039
ENSSSCG00000023666 ENSBTAG00000012442
ENSSSCG00000023667 ENSBTAG00000003543
ENSSSCG00000023669 ENSBTAG00000049146
ENSSSCG00000023674 ENSBTAG00000008482
ENSSSCG00000023677 ENSBTAG00000033331
ENSSSCG00000023680 ENSBTAG00000016763
ENSSSCG00000023681 ENSBTAG00000019519
ENSSSCG00000023686 ENSBTAG00000010991
ENSSSCG00000023691 ENSBTAG00000048053
ENSSSCG00000023694 ENSBTAG00000043905
ENSSSCG00000023694 ENSBTAG00000045221
ENSSSCG00000023705 ENSBTAG00000050600
ENSSSCG00000023706 ENSBTAG00000000259
ENSSSCG00000023709 ENSBTAG00000024715
ENSSSCG00000023710 ENSBTAG00000004824
ENSSSCG00000023714 ENSBTAG00000005115
ENSSSCG00000023715 ENSBTAG00000017465
ENSSSCG00000023716 ENSBTAG00000007239
ENSSSCG00000023719 ENSBTAG00000008110
ENSSSCG00000023724 ENSBTAG00000040551
ENSSSCG00000023727 ENSBTAG00000021677
ENSSSCG00000023728 ENSBTAG00000004456
ENSSSCG00000023729 ENSBTAG00000043508
ENSSSCG00000023732 ENSBTAG00000030322
ENSSSCG00000023737 ENSBTAG00000001570
ENSSSCG00000023738 ENSBTAG00000017907
ENSSSCG00000023739 ENSBTAG00000042936
ENSSSCG00000023743 ENSBTAG00000045901
ENSSSCG00000023745 ENSBTAG00000016982
ENSSSCG00000023746 ENSBTAG00000024632
ENSSSCG00000023747 ENSBTAG00000013270
ENSSSCG00000023749 ENSBTAG00000002559
ENSSSCG00000023757 ENSBTAG00000021227
ENSSSCG00000023759 ENSBTAG00000018060
ENSSSCG00000023760 ENSBTAG00000006130
ENSSSCG00000023761 ENSBTAG00000016578
ENSSSCG00000023762 ENSBTAG00000021901
ENSSSCG00000023771 ENSBTAG00000025428
ENSSSCG00000023775 ENSBTAG00000000072
ENSSSCG00000023776 ENSBTAG00000000079
ENSSSCG00000023783 ENSBTAG00000021720
ENSSSCG00000023784 ENSBTAG00000006138
ENSSSCG00000023785 ENSBTAG00000015649
ENSSSCG00000023788 ENSBTAG00000011352
ENSSSCG00000023790 ENSBTAG00000046995
ENSSSCG00000023790 ENSBTAG00000048302
ENSSSCG00000023790 ENSBTAG00000049032
ENSSSCG00000023790 ENSBTAG00000049140
ENSSSCG00000023790 ENSBTAG00000049260
ENSSSCG00000023790 ENSBTAG00000050391
ENSSSCG00000023790 ENSBTAG00000054130
ENSSSCG00000023790 ENSBTAG00000054254
ENSSSCG00000023791 ENSBTAG00000012900
ENSSSCG00000023792 ENSBTAG00000048800
ENSSSCG00000023793 ENSBTAG00000016014
ENSSSCG00000023796 ENSBTAG00000027676
ENSSSCG00000023801 ENSBTAG00000018026
ENSSSCG00000023803 ENSBTAG00000001509
ENSSSCG00000023806 ENSBTAG00000001176
ENSSSCG00000023807 ENSBTAG00000000555
ENSSSCG00000023814 ENSBTAG00000023426
ENSSSCG00000023818 ENSBTAG00000001962
ENSSSCG00000023820 ENSBTAG00000011997
ENSSSCG00000023821 ENSBTAG00000025293
ENSSSCG00000023824 ENSBTAG00000032279
ENSSSCG00000023829 ENSBTAG00000003960
ENSSSCG00000023834 ENSBTAG00000011890
ENSSSCG00000023837 ENSBTAG00000049788
ENSSSCG00000023842 ENSBTAG00000049108
ENSSSCG00000023847 ENSBTAG00000044591
ENSSSCG00000023848 ENSBTAG00000002192
ENSSSCG00000023850 ENSBTAG00000015925
ENSSSCG00000023852 ENSBTAG00000001191
ENSSSCG00000023857 ENSBTAG00000013401
ENSSSCG00000023859 ENSBTAG00000054157
ENSSSCG00000023862 ENSBTAG00000035705
ENSSSCG00000023865 ENSBTAG00000023845
ENSSSCG00000023865 ENSBTAG00000023846
ENSSSCG00000023866 ENSBTAG00000015968
ENSSSCG00000023870 ENSBTAG00000043350
ENSSSCG00000023871 ENSBTAG00000048493
ENSSSCG00000023873 ENSBTAG00000007943
ENSSSCG00000023880 ENSBTAG00000000697
ENSSSCG00000023886 ENSBTAG00000013168
ENSSSCG00000023887 ENSBTAG00000003335
ENSSSCG00000023890 ENSBTAG00000007058
ENSSSCG00000023891 ENSBTAG00000013047
ENSSSCG00000023893 ENSBTAG00000029783
ENSSSCG00000023894 ENSBTAG00000017306
ENSSSCG00000023903 ENSBTAG00000017496
ENSSSCG00000023903 ENSBTAG00000047845
ENSSSCG00000023906 ENSBTAG00000044441
ENSSSCG00000023907 ENSBTAG00000012464
ENSSSCG00000023908 ENSBTAG00000011727
ENSSSCG00000023909 ENSBTAG00000000476
ENSSSCG00000023912 ENSBTAG00000012050
ENSSSCG00000023915 ENSBTAG00000009190
ENSSSCG00000023918 ENSBTAG00000019332
ENSSSCG00000023920 ENSBTAG00000017382
ENSSSCG00000023921 ENSBTAG00000018244
ENSSSCG00000023924 ENSBTAG00000012100
ENSSSCG00000023927 ENSBTAG00000044404
ENSSSCG00000023929 ENSBTAG00000011795
ENSSSCG00000023933 ENSBTAG00000017805
ENSSSCG00000023934 ENSBTAG00000047743
ENSSSCG00000023935 ENSBTAG00000002995
ENSSSCG00000023936 ENSBTAG00000014829
ENSSSCG00000023941 ENSBTAG00000003357
ENSSSCG00000023948 ENSBTAG00000034659
ENSSSCG00000023953 ENSBTAG00000043305
ENSSSCG00000023955 ENSBTAG00000015036
ENSSSCG00000023956 ENSBTAG00000006287
ENSSSCG00000023957 ENSBTAG00000015856
ENSSSCG00000023968 ENSBTAG00000020652
ENSSSCG00000023969 ENSBTAG00000008095
ENSSSCG00000023971 ENSBTAG00000024561
ENSSSCG00000023972 ENSBTAG00000017287
ENSSSCG00000023973 ENSBTAG00000016528
ENSSSCG00000023974 ENSBTAG00000009611
ENSSSCG00000023975 ENSBTAG00000013774
ENSSSCG00000023976 ENSBTAG00000030285
ENSSSCG00000023978 ENSBTAG00000011715
ENSSSCG00000023983 ENSBTAG00000009897
ENSSSCG00000023984 ENSBTAG00000014588
ENSSSCG00000023987 ENSBTAG00000004116
ENSSSCG00000023987 ENSBTAG00000006304
ENSSSCG00000023987 ENSBTAG00000013214
ENSSSCG00000023987 ENSBTAG00000019173
ENSSSCG00000023987 ENSBTAG00000019226
ENSSSCG00000023987 ENSBTAG00000022348
ENSSSCG00000023987 ENSBTAG00000022759
ENSSSCG00000023987 ENSBTAG00000024611
ENSSSCG00000023987 ENSBTAG00000026016
ENSSSCG00000023987 ENSBTAG00000026102
ENSSSCG00000023987 ENSBTAG00000033096
ENSSSCG00000023987 ENSBTAG00000035736
ENSSSCG00000023987 ENSBTAG00000037645
ENSSSCG00000023987 ENSBTAG00000037784
ENSSSCG00000023987 ENSBTAG00000038506
ENSSSCG00000023987 ENSBTAG00000039036
ENSSSCG00000023987 ENSBTAG00000039970
ENSSSCG00000023987 ENSBTAG00000040257
ENSSSCG00000023987 ENSBTAG00000040340
ENSSSCG00000023987 ENSBTAG00000045670
ENSSSCG00000023987 ENSBTAG00000046038
ENSSSCG00000023987 ENSBTAG00000046686
ENSSSCG00000023987 ENSBTAG00000047141
ENSSSCG00000023987 ENSBTAG00000047892
ENSSSCG00000023987 ENSBTAG00000048202
ENSSSCG00000023987 ENSBTAG00000048542
ENSSSCG00000023987 ENSBTAG00000050440
ENSSSCG00000023987 ENSBTAG00000051196
ENSSSCG00000023987 ENSBTAG00000051501
ENSSSCG00000023987 ENSBTAG00000051614
ENSSSCG00000023987 ENSBTAG00000053183
ENSSSCG00000023987 ENSBTAG00000054180
ENSSSCG00000023987 ENSBTAG00000054191
ENSSSCG00000023987 ENSBTAG00000054663
ENSSSCG00000023987 ENSBTAG00000054803
ENSSSCG00000023991 ENSBTAG00000000105
ENSSSCG00000023993 ENSBTAG00000014441
ENSSSCG00000023994 ENSBTAG00000018502
ENSSSCG00000023996 ENSBTAG00000012545
ENSSSCG00000024000 ENSBTAG00000005922
ENSSSCG00000024001 ENSBTAG00000009159
ENSSSCG00000024008 ENSBTAG00000054704
ENSSSCG00000024009 ENSBTAG00000009156
ENSSSCG00000024015 ENSBTAG00000022294
ENSSSCG00000024018 ENSBTAG00000017461
ENSSSCG00000024019 ENSBTAG00000008543
ENSSSCG00000024021 ENSBTAG00000055226
ENSSSCG00000024022 ENSBTAG00000011227
ENSSSCG00000024024 ENSBTAG00000002923
ENSSSCG00000024027 ENSBTAG00000005627
ENSSSCG00000024028 ENSBTAG00000006872
ENSSSCG00000024028 ENSBTAG00000038795
ENSSSCG00000024030 ENSBTAG00000003439
ENSSSCG00000024043 ENSBTAG00000014665
ENSSSCG00000024045 ENSBTAG00000014417
ENSSSCG00000024045 ENSBTAG00000052316
ENSSSCG00000024048 ENSBTAG00000003510
ENSSSCG00000024052 ENSBTAG00000053003
ENSSSCG00000024058 ENSBTAG00000010096
ENSSSCG00000024059 ENSBTAG00000007390
ENSSSCG00000024060 ENSBTAG00000008227
ENSSSCG00000024061 ENSBTAG00000047231
ENSSSCG00000024062 ENSBTAG00000006438
ENSSSCG00000024064 ENSBTAG00000005318
ENSSSCG00000024065 ENSBTAG00000002888
ENSSSCG00000024067 ENSBTAG00000040460
ENSSSCG00000024071 ENSBTAG00000011483
ENSSSCG00000024072 ENSBTAG00000013536
ENSSSCG00000024081 ENSBTAG00000012476
ENSSSCG00000024083 ENSBTAG00000043516
ENSSSCG00000024083 ENSBTAG00000044341
ENSSSCG00000024083 ENSBTAG00000045179
ENSSSCG00000024084 ENSBTAG00000042099
ENSSSCG00000024088 ENSBTAG00000003667
ENSSSCG00000024092 ENSBTAG00000045770
ENSSSCG00000024096 ENSBTAG00000015271
ENSSSCG00000024108 ENSBTAG00000011482
ENSSSCG00000024109 ENSBTAG00000000448
ENSSSCG00000024111 ENSBTAG00000004153
ENSSSCG00000024117 ENSBTAG00000048913
ENSSSCG00000024117 ENSBTAG00000051107
ENSSSCG00000024117 ENSBTAG00000051944
ENSSSCG00000024117 ENSBTAG00000054033
ENSSSCG00000024117 ENSBTAG00000054187
ENSSSCG00000024119 ENSBTAG00000015254
ENSSSCG00000024125 ENSBTAG00000004850
ENSSSCG00000024126 ENSBTAG00000017889
ENSSSCG00000024127 ENSBTAG00000005136
ENSSSCG00000024129 ENSBTAG00000015647
ENSSSCG00000024131 ENSBTAG00000012391
ENSSSCG00000024132 ENSBTAG00000014304
ENSSSCG00000024134 ENSBTAG00000018248
ENSSSCG00000024136 ENSBTAG00000031967
ENSSSCG00000024144 ENSBTAG00000019419
ENSSSCG00000024145 ENSBTAG00000021681
ENSSSCG00000024149 ENSBTAG00000003359
ENSSSCG00000024152 ENSBTAG00000014605
ENSSSCG00000024153 ENSBTAG00000036754
ENSSSCG00000024155 ENSBTAG00000013130
ENSSSCG00000024157 ENSBTAG00000020004
ENSSSCG00000024158 ENSBTAG00000009997
ENSSSCG00000024161 ENSBTAG00000001476
ENSSSCG00000024161 ENSBTAG00000002069
ENSSSCG00000024161 ENSBTAG00000005146
ENSSSCG00000024161 ENSBTAG00000005182
ENSSSCG00000024161 ENSBTAG00000007075
ENSSSCG00000024161 ENSBTAG00000012208
ENSSSCG00000024161 ENSBTAG00000019386
ENSSSCG00000024161 ENSBTAG00000020116
ENSSSCG00000024162 ENSBTAG00000046547
ENSSSCG00000024166 ENSBTAG00000001824
ENSSSCG00000024168 ENSBTAG00000004230
ENSSSCG00000024174 ENSBTAG00000007718
ENSSSCG00000024179 ENSBTAG00000016249
ENSSSCG00000024180 ENSBTAG00000013128
ENSSSCG00000024183 ENSBTAG00000043433
ENSSSCG00000024184 ENSBTAG00000011228
ENSSSCG00000024188 ENSBTAG00000029903
ENSSSCG00000024189 ENSBTAG00000033747
ENSSSCG00000024191 ENSBTAG00000047871
ENSSSCG00000024193 ENSBTAG00000027713
ENSSSCG00000024197 ENSBTAG00000006940
ENSSSCG00000024201 ENSBTAG00000019748
ENSSSCG00000024204 ENSBTAG00000018520
ENSSSCG00000024206 ENSBTAG00000007142
ENSSSCG00000024219 ENSBTAG00000016650
ENSSSCG00000024221 ENSBTAG00000021974
ENSSSCG00000024222 ENSBTAG00000016758
ENSSSCG00000024223 ENSBTAG00000020837
ENSSSCG00000024227 ENSBTAG00000006961
ENSSSCG00000024232 ENSBTAG00000012448
ENSSSCG00000024233 ENSBTAG00000019779
ENSSSCG00000024235 ENSBTAG00000019105
ENSSSCG00000024236 ENSBTAG00000002145
ENSSSCG00000024238 ENSBTAG00000029865
ENSSSCG00000024240 ENSBTAG00000014117
ENSSSCG00000024242 ENSBTAG00000008396
ENSSSCG00000024245 ENSBTAG00000007367
ENSSSCG00000024249 ENSBTAG00000011672
ENSSSCG00000024253 ENSBTAG00000013757
ENSSSCG00000024254 ENSBTAG00000025540
ENSSSCG00000024257 ENSBTAG00000005090
ENSSSCG00000024259 ENSBTAG00000032247
ENSSSCG00000024260 ENSBTAG00000020905
ENSSSCG00000024261 ENSBTAG00000038306
ENSSSCG00000024263 ENSBTAG00000047694
ENSSSCG00000024267 ENSBTAG00000001296
ENSSSCG00000024268 ENSBTAG00000038616
ENSSSCG00000024279 ENSBTAG00000017890
ENSSSCG00000024281 ENSBTAG00000054234
ENSSSCG00000024285 ENSBTAG00000002564
ENSSSCG00000024288 ENSBTAG00000024560
ENSSSCG00000024290 ENSBTAG00000024984
ENSSSCG00000024293 ENSBTAG00000017318
ENSSSCG00000024296 ENSBTAG00000006680
ENSSSCG00000024299 ENSBTAG00000016768
ENSSSCG00000024300 ENSBTAG00000001656
ENSSSCG00000024302 ENSBTAG00000049208
ENSSSCG00000024305 ENSBTAG00000016886
ENSSSCG00000024307 ENSBTAG00000032880
ENSSSCG00000024310 ENSBTAG00000007268
ENSSSCG00000024311 ENSBTAG00000013586
ENSSSCG00000024312 ENSBTAG00000052562
ENSSSCG00000024314 ENSBTAG00000006745
ENSSSCG00000024316 ENSBTAG00000017267
ENSSSCG00000024320 ENSBTAG00000030814
ENSSSCG00000024329 ENSBTAG00000021796
ENSSSCG00000024336 ENSBTAG00000009132
ENSSSCG00000024341 ENSBTAG00000020311
ENSSSCG00000024344 ENSBTAG00000008099
ENSSSCG00000024346 ENSBTAG00000007403
ENSSSCG00000024347 ENSBTAG00000012918
ENSSSCG00000024351 ENSBTAG00000006161
ENSSSCG00000024357 ENSBTAG00000016732
ENSSSCG00000024359 ENSBTAG00000000447
ENSSSCG00000024361 ENSBTAG00000031895
ENSSSCG00000024363 ENSBTAG00000052388
ENSSSCG00000024372 ENSBTAG00000043301
ENSSSCG00000024373 ENSBTAG00000021653
ENSSSCG00000024377 ENSBTAG00000010906
ENSSSCG00000024379 ENSBTAG00000002305
ENSSSCG00000024384 ENSBTAG00000021573
ENSSSCG00000024385 ENSBTAG00000020149
ENSSSCG00000024385 ENSBTAG00000047611
ENSSSCG00000024388 ENSBTAG00000017804
ENSSSCG00000024389 ENSBTAG00000011149
ENSSSCG00000024392 ENSBTAG00000015615
ENSSSCG00000024393 ENSBTAG00000010397
ENSSSCG00000024396 ENSBTAG00000002170
ENSSSCG00000024399 ENSBTAG00000004277
ENSSSCG00000024402 ENSBTAG00000038461
ENSSSCG00000024403 ENSBTAG00000038904
ENSSSCG00000024411 ENSBTAG00000003365
ENSSSCG00000024412 ENSBTAG00000020399
ENSSSCG00000024413 ENSBTAG00000018583
ENSSSCG00000024413 ENSBTAG00000019851
ENSSSCG00000024413 ENSBTAG00000053624
ENSSSCG00000024417 ENSBTAG00000010029
ENSSSCG00000024418 ENSBTAG00000018691
ENSSSCG00000024419 ENSBTAG00000006743
ENSSSCG00000024420 ENSBTAG00000051592
ENSSSCG00000024424 ENSBTAG00000005025
ENSSSCG00000024428 ENSBTAG00000015252
ENSSSCG00000024429 ENSBTAG00000013292
ENSSSCG00000024431 ENSBTAG00000012031
ENSSSCG00000024437 ENSBTAG00000020106
ENSSSCG00000024437 ENSBTAG00000036111
ENSSSCG00000024439 ENSBTAG00000014972
ENSSSCG00000024443 ENSBTAG00000001872
ENSSSCG00000024444 ENSBTAG00000020563
ENSSSCG00000024445 ENSBTAG00000015148
ENSSSCG00000024453 ENSBTAG00000045748
ENSSSCG00000024455 ENSBTAG00000048913
ENSSSCG00000024455 ENSBTAG00000051107
ENSSSCG00000024455 ENSBTAG00000051944
ENSSSCG00000024455 ENSBTAG00000054033
ENSSSCG00000024455 ENSBTAG00000054187
ENSSSCG00000024463 ENSBTAG00000021026
ENSSSCG00000024474 ENSBTAG00000026880
ENSSSCG00000024476 ENSBTAG00000040413
ENSSSCG00000024479 ENSBTAG00000005683
ENSSSCG00000024480 ENSBTAG00000005915
ENSSSCG00000024481 ENSBTAG00000001564
ENSSSCG00000024484 ENSBTAG00000012705
ENSSSCG00000024485 ENSBTAG00000021313
ENSSSCG00000024486 ENSBTAG00000007634
ENSSSCG00000024488 ENSBTAG00000009560
ENSSSCG00000024492 ENSBTAG00000015377
ENSSSCG00000024494 ENSBTAG00000053587
ENSSSCG00000024496 ENSBTAG00000001572
ENSSSCG00000024497 ENSBTAG00000010791
ENSSSCG00000024500 ENSBTAG00000019589
ENSSSCG00000024513 ENSBTAG00000006573
ENSSSCG00000024514 ENSBTAG00000009468
ENSSSCG00000024517 ENSBTAG00000017719
ENSSSCG00000024521 ENSBTAG00000043054
ENSSSCG00000024521 ENSBTAG00000043168
ENSSSCG00000024529 ENSBTAG00000011796
ENSSSCG00000024549 ENSBTAG00000019329
ENSSSCG00000024550 ENSBTAG00000000913
ENSSSCG00000024552 ENSBTAG00000003244
ENSSSCG00000024555 ENSBTAG00000047706
ENSSSCG00000024556 ENSBTAG00000046301
ENSSSCG00000024562 ENSBTAG00000014496
ENSSSCG00000024563 ENSBTAG00000004484
ENSSSCG00000024564 ENSBTAG00000003307
ENSSSCG00000024565 ENSBTAG00000046446
ENSSSCG00000024565 ENSBTAG00000049913
ENSSSCG00000024565 ENSBTAG00000054193
ENSSSCG00000024567 ENSBTAG00000040559
ENSSSCG00000024568 ENSBTAG00000005615
ENSSSCG00000024568 ENSBTAG00000006859
ENSSSCG00000024568 ENSBTAG00000049346
ENSSSCG00000024569 ENSBTAG00000054911
ENSSSCG00000024570 ENSBTAG00000015487
ENSSSCG00000024573 ENSBTAG00000005859
ENSSSCG00000024578 ENSBTAG00000016197
ENSSSCG00000024584 ENSBTAG00000048416
ENSSSCG00000024588 ENSBTAG00000001152
ENSSSCG00000024591 ENSBTAG00000015981
ENSSSCG00000024592 ENSBTAG00000004912
ENSSSCG00000024596 ENSBTAG00000005998
ENSSSCG00000024598 ENSBTAG00000000013
ENSSSCG00000024604 ENSBTAG00000006941
ENSSSCG00000024610 ENSBTAG00000012034
ENSSSCG00000024613 ENSBTAG00000044144
ENSSSCG00000024614 ENSBTAG00000021997
ENSSSCG00000024618 ENSBTAG00000019538
ENSSSCG00000024621 ENSBTAG00000000746
ENSSSCG00000024622 ENSBTAG00000000803
ENSSSCG00000024623 ENSBTAG00000019314
ENSSSCG00000024626 ENSBTAG00000008115
ENSSSCG00000024628 ENSBTAG00000010642
ENSSSCG00000024633 ENSBTAG00000000951
ENSSSCG00000024634 ENSBTAG00000050197
ENSSSCG00000024635 ENSBTAG00000008040
ENSSSCG00000024636 ENSBTAG00000021731
ENSSSCG00000024648 ENSBTAG00000004571
ENSSSCG00000024655 ENSBTAG00000013123
ENSSSCG00000024657 ENSBTAG00000042518
ENSSSCG00000024657 ENSBTAG00000042762
ENSSSCG00000024657 ENSBTAG00000042833
ENSSSCG00000024657 ENSBTAG00000043226
ENSSSCG00000024660 ENSBTAG00000030834
ENSSSCG00000024661 ENSBTAG00000012333
ENSSSCG00000024663 ENSBTAG00000013937
ENSSSCG00000024665 ENSBTAG00000008685
ENSSSCG00000024667 ENSBTAG00000015943
ENSSSCG00000024668 ENSBTAG00000018539
ENSSSCG00000024669 ENSBTAG00000005140
ENSSSCG00000024671 ENSBTAG00000020267
ENSSSCG00000024672 ENSBTAG00000038055
ENSSSCG00000024674 ENSBTAG00000015026
ENSSSCG00000024675 ENSBTAG00000029775
ENSSSCG00000024676 ENSBTAG00000001058
ENSSSCG00000024678 ENSBTAG00000020839
ENSSSCG00000024679 ENSBTAG00000047365
ENSSSCG00000024681 ENSBTAG00000024826
ENSSSCG00000024685 ENSBTAG00000004775
ENSSSCG00000024687 ENSBTAG00000001906
ENSSSCG00000024692 ENSBTAG00000015438
ENSSSCG00000024693 ENSBTAG00000024781
ENSSSCG00000024693 ENSBTAG00000049294
ENSSSCG00000024694 ENSBTAG00000047991
ENSSSCG00000024696 ENSBTAG00000016297
ENSSSCG00000024697 ENSBTAG00000021082
ENSSSCG00000024714 ENSBTAG00000006409
ENSSSCG00000024718 ENSBTAG00000003594
ENSSSCG00000024722 ENSBTAG00000019895
ENSSSCG00000024725 ENSBTAG00000016934
ENSSSCG00000024747 ENSBTAG00000043589
ENSSSCG00000024748 ENSBTAG00000047673
ENSSSCG00000024750 ENSBTAG00000018908
ENSSSCG00000024752 ENSBTAG00000030335
ENSSSCG00000024754 ENSBTAG00000006528
ENSSSCG00000024756 ENSBTAG00000012041
ENSSSCG00000024761 ENSBTAG00000014074
ENSSSCG00000024763 ENSBTAG00000007298
ENSSSCG00000024765 ENSBTAG00000007457
ENSSSCG00000024770 ENSBTAG00000018689
ENSSSCG00000024773 ENSBTAG00000015644
ENSSSCG00000024776 ENSBTAG00000034506
ENSSSCG00000024777 ENSBTAG00000017764
ENSSSCG00000024780 ENSBTAG00000003588
ENSSSCG00000024781 ENSBTAG00000015865
ENSSSCG00000024784 ENSBTAG00000047491
ENSSSCG00000024787 ENSBTAG00000006802
ENSSSCG00000024788 ENSBTAG00000006494
ENSSSCG00000024789 ENSBTAG00000001134
ENSSSCG00000024791 ENSBTAG00000002302
ENSSSCG00000024793 ENSBTAG00000009282
ENSSSCG00000024794 ENSBTAG00000008510
ENSSSCG00000024800 ENSBTAG00000040584
ENSSSCG00000024802 ENSBTAG00000003751
ENSSSCG00000024809 ENSBTAG00000011121
ENSSSCG00000024810 ENSBTAG00000021041
ENSSSCG00000024813 ENSBTAG00000008151
ENSSSCG00000024814 ENSBTAG00000000172
ENSSSCG00000024818 ENSBTAG00000017452
ENSSSCG00000024823 ENSBTAG00000021799
ENSSSCG00000024827 ENSBTAG00000018238
ENSSSCG00000024837 ENSBTAG00000003369
