gene_ID_bta gene_ID_oar
ENSBTAG00000019920 ENSOARG00000001019
ENSBTAG00000019924 ENSOARG00000021067
ENSBTAG00000019926 ENSOARG00000003250
ENSBTAG00000019927 ENSOARG00000018076
ENSBTAG00000019928 ENSOARG00000007178
ENSBTAG00000019929 ENSOARG00000016607
ENSBTAG00000019930 ENSOARG00000007125
ENSBTAG00000019930 ENSOARG00000016474
ENSBTAG00000019931 ENSOARG00000004337
ENSBTAG00000019933 ENSOARG00000002565
ENSBTAG00000019937 ENSOARG00000020325
ENSBTAG00000019938 ENSOARG00000016957
ENSBTAG00000019939 ENSOARG00000008491
ENSBTAG00000019940 ENSOARG00000014799
ENSBTAG00000019942 ENSOARG00000010260
ENSBTAG00000019944 ENSOARG00000016043
ENSBTAG00000019946 ENSOARG00000016063
ENSBTAG00000019947 ENSOARG00000013183
ENSBTAG00000019948 ENSOARG00000005121
ENSBTAG00000019949 ENSOARG00000007589
ENSBTAG00000019950 ENSOARG00000005242
ENSBTAG00000019951 ENSOARG00000005248
ENSBTAG00000019952 ENSOARG00000007543
ENSBTAG00000019953 ENSOARG00000018943
ENSBTAG00000019954 ENSOARG00000011286
ENSBTAG00000019956 ENSOARG00000003581
ENSBTAG00000019958 ENSOARG00000007678
ENSBTAG00000019960 ENSOARG00000004915
ENSBTAG00000019963 ENSOARG00000002290
ENSBTAG00000019963 ENSOARG00000008450
ENSBTAG00000019964 ENSOARG00000008588
ENSBTAG00000019965 ENSOARG00000008497
ENSBTAG00000019971 ENSOARG00000008876
ENSBTAG00000019972 ENSOARG00000018788
ENSBTAG00000019975 ENSOARG00000011239
ENSBTAG00000019977 ENSOARG00000014523
ENSBTAG00000019979 ENSOARG00000014636
ENSBTAG00000019980 ENSOARG00000009794
ENSBTAG00000019983 ENSOARG00000018413
ENSBTAG00000019984 ENSOARG00000007717
ENSBTAG00000019986 ENSOARG00000016829
ENSBTAG00000019987 ENSOARG00000012424
ENSBTAG00000019988 ENSOARG00000012997
ENSBTAG00000019989 ENSOARG00000012334
ENSBTAG00000019993 ENSOARG00000014891
ENSBTAG00000019995 ENSOARG00000004398
ENSBTAG00000019997 ENSOARG00000014552
ENSBTAG00000019998 ENSOARG00000016597
ENSBTAG00000020000 ENSOARG00000016618
ENSBTAG00000020001 ENSOARG00000016690
ENSBTAG00000020003 ENSOARG00000006008
ENSBTAG00000020004 ENSOARG00000001711
ENSBTAG00000020009 ENSOARG00000004326
ENSBTAG00000020010 ENSOARG00000013942
ENSBTAG00000020012 ENSOARG00000010205
ENSBTAG00000020014 ENSOARG00000014909
ENSBTAG00000020015 ENSOARG00000014597
ENSBTAG00000020017 ENSOARG00000005801
ENSBTAG00000020018 ENSOARG00000009426
ENSBTAG00000020022 ENSOARG00000017220
ENSBTAG00000020023 ENSOARG00000015147
ENSBTAG00000020026 ENSOARG00000002028
ENSBTAG00000020030 ENSOARG00000003850
ENSBTAG00000020031 ENSOARG00000002335
ENSBTAG00000020032 ENSOARG00000007051
ENSBTAG00000020034 ENSOARG00000014778
ENSBTAG00000020035 ENSOARG00000012673
ENSBTAG00000020036 ENSOARG00000006998
ENSBTAG00000020037 ENSOARG00000007015
ENSBTAG00000020040 ENSOARG00000019872
ENSBTAG00000020041 ENSOARG00000015693
ENSBTAG00000020042 ENSOARG00000009117
ENSBTAG00000020043 ENSOARG00000018306
ENSBTAG00000020046 ENSOARG00000000271
ENSBTAG00000020047 ENSOARG00000011281
ENSBTAG00000020048 ENSOARG00000003887
ENSBTAG00000020049 ENSOARG00000012897
ENSBTAG00000020050 ENSOARG00000012941
ENSBTAG00000020051 ENSOARG00000018709
ENSBTAG00000020053 ENSOARG00000013971
ENSBTAG00000020054 ENSOARG00000011638
ENSBTAG00000020055 ENSOARG00000015325
ENSBTAG00000020056 ENSOARG00000006410
ENSBTAG00000020059 ENSOARG00000016702
ENSBTAG00000020060 ENSOARG00000020658
ENSBTAG00000020061 ENSOARG00000004430
ENSBTAG00000020062 ENSOARG00000002868
ENSBTAG00000020066 ENSOARG00000018272
ENSBTAG00000020067 ENSOARG00000010325
ENSBTAG00000020070 ENSOARG00000003559
ENSBTAG00000020073 ENSOARG00000020737
ENSBTAG00000020074 ENSOARG00000009643
ENSBTAG00000020076 ENSOARG00000002154
ENSBTAG00000020078 ENSOARG00000015608
ENSBTAG00000020079 ENSOARG00000004752
ENSBTAG00000020080 ENSOARG00000013964
ENSBTAG00000020084 ENSOARG00000009872
ENSBTAG00000020087 ENSOARG00000006951
ENSBTAG00000020089 ENSOARG00000017636
ENSBTAG00000020090 ENSOARG00000003767
ENSBTAG00000020093 ENSOARG00000008074
ENSBTAG00000020095 ENSOARG00000012607
ENSBTAG00000020096 ENSOARG00000012742
ENSBTAG00000020097 ENSOARG00000000612
ENSBTAG00000020099 ENSOARG00000007950
ENSBTAG00000020100 ENSOARG00000019982
ENSBTAG00000020102 ENSOARG00000008024
ENSBTAG00000020105 ENSOARG00000009458
ENSBTAG00000020107 ENSOARG00000002175
ENSBTAG00000020108 ENSOARG00000015819
ENSBTAG00000020109 ENSOARG00000002256
ENSBTAG00000020115 ENSOARG00000007258
ENSBTAG00000020117 ENSOARG00000010857
ENSBTAG00000020119 ENSOARG00000010239
ENSBTAG00000020120 ENSOARG00000011461
ENSBTAG00000020121 ENSOARG00000014607
ENSBTAG00000020122 ENSOARG00000014528
ENSBTAG00000020122 ENSOARG00000019637
ENSBTAG00000020123 ENSOARG00000012789
ENSBTAG00000020124 ENSOARG00000012801
ENSBTAG00000020125 ENSOARG00000018669
ENSBTAG00000020126 ENSOARG00000012972
ENSBTAG00000020127 ENSOARG00000005493
ENSBTAG00000020130 ENSOARG00000015494
ENSBTAG00000020132 ENSOARG00000015471
ENSBTAG00000020133 ENSOARG00000010306
ENSBTAG00000020136 ENSOARG00000002735
ENSBTAG00000020140 ENSOARG00000013907
ENSBTAG00000020141 ENSOARG00000013934
ENSBTAG00000020142 ENSOARG00000010980
ENSBTAG00000020143 ENSOARG00000005790
ENSBTAG00000020144 ENSOARG00000019345
ENSBTAG00000020147 ENSOARG00000005964
ENSBTAG00000020148 ENSOARG00000014586
ENSBTAG00000020149 ENSOARG00000008701
ENSBTAG00000020150 ENSOARG00000009489
ENSBTAG00000020152 ENSOARG00000009504
ENSBTAG00000020152 ENSOARG00000019072
ENSBTAG00000020153 ENSOARG00000009521
ENSBTAG00000020154 ENSOARG00000009591
ENSBTAG00000020155 ENSOARG00000015120
ENSBTAG00000020159 ENSOARG00000001800
ENSBTAG00000020160 ENSOARG00000006124
ENSBTAG00000020161 ENSOARG00000017096
ENSBTAG00000020164 ENSOARG00000006876
ENSBTAG00000020166 ENSOARG00000012500
ENSBTAG00000020169 ENSOARG00000019490
ENSBTAG00000020172 ENSOARG00000019512
ENSBTAG00000020173 ENSOARG00000019324
ENSBTAG00000020174 ENSOARG00000005671
ENSBTAG00000020174 ENSOARG00000014798
ENSBTAG00000020175 ENSOARG00000012052
ENSBTAG00000020177 ENSOARG00000016542
ENSBTAG00000020178 ENSOARG00000017262
ENSBTAG00000020179 ENSOARG00000016526
ENSBTAG00000020180 ENSOARG00000016606
ENSBTAG00000020183 ENSOARG00000005863
ENSBTAG00000020184 ENSOARG00000018479
ENSBTAG00000020186 ENSOARG00000001128
ENSBTAG00000020190 ENSOARG00000000662
ENSBTAG00000020191 ENSOARG00000019766
ENSBTAG00000020192 ENSOARG00000002427
ENSBTAG00000020193 ENSOARG00000013383
ENSBTAG00000020194 ENSOARG00000010669
ENSBTAG00000020195 ENSOARG00000017467
ENSBTAG00000020196 ENSOARG00000014082
ENSBTAG00000020199 ENSOARG00000016937
ENSBTAG00000020201 ENSOARG00000016947
ENSBTAG00000020202 ENSOARG00000016960
ENSBTAG00000020203 ENSOARG00000003837
ENSBTAG00000020205 ENSOARG00000017022
ENSBTAG00000020212 ENSOARG00000017055
ENSBTAG00000020213 ENSOARG00000012284
ENSBTAG00000020214 ENSOARG00000015564
ENSBTAG00000020215 ENSOARG00000003301
ENSBTAG00000020218 ENSOARG00000007635
ENSBTAG00000020219 ENSOARG00000007655
ENSBTAG00000020221 ENSOARG00000015400
ENSBTAG00000020223 ENSOARG00000008405
ENSBTAG00000020225 ENSOARG00000011915
ENSBTAG00000020226 ENSOARG00000003886
ENSBTAG00000020227 ENSOARG00000005113
ENSBTAG00000020229 ENSOARG00000012688
ENSBTAG00000020232 ENSOARG00000012844
ENSBTAG00000020233 ENSOARG00000013882
ENSBTAG00000020237 ENSOARG00000002497
ENSBTAG00000020238 ENSOARG00000011143
ENSBTAG00000020242 ENSOARG00000007451
ENSBTAG00000020243 ENSOARG00000006857
ENSBTAG00000020244 ENSOARG00000003647
ENSBTAG00000020247 ENSOARG00000007533
ENSBTAG00000020249 ENSOARG00000005086
ENSBTAG00000020250 ENSOARG00000013352
ENSBTAG00000020251 ENSOARG00000008424
ENSBTAG00000020252 ENSOARG00000013122
ENSBTAG00000020253 ENSOARG00000013266
ENSBTAG00000020257 ENSOARG00000009168
ENSBTAG00000020260 ENSOARG00000016791
ENSBTAG00000020261 ENSOARG00000015249
ENSBTAG00000020262 ENSOARG00000003753
ENSBTAG00000020264 ENSOARG00000009768
ENSBTAG00000020267 ENSOARG00000006590
ENSBTAG00000020268 ENSOARG00000006933
ENSBTAG00000020269 ENSOARG00000009328
ENSBTAG00000020270 ENSOARG00000012718
ENSBTAG00000020272 ENSOARG00000014448
ENSBTAG00000020273 ENSOARG00000006950
ENSBTAG00000020277 ENSOARG00000014624
ENSBTAG00000020279 ENSOARG00000014873
ENSBTAG00000020281 ENSOARG00000020672
ENSBTAG00000020282 ENSOARG00000006992
ENSBTAG00000020283 ENSOARG00000009537
ENSBTAG00000020285 ENSOARG00000009216
ENSBTAG00000020286 ENSOARG00000006054
ENSBTAG00000020289 ENSOARG00000016339
ENSBTAG00000020294 ENSOARG00000005032
ENSBTAG00000020296 ENSOARG00000002804
ENSBTAG00000020297 ENSOARG00000015808
ENSBTAG00000020298 ENSOARG00000007963
ENSBTAG00000020299 ENSOARG00000005698
ENSBTAG00000020300 ENSOARG00000005618
ENSBTAG00000020301 ENSOARG00000012875
ENSBTAG00000020302 ENSOARG00000011770
ENSBTAG00000020303 ENSOARG00000004664
ENSBTAG00000020304 ENSOARG00000018459
ENSBTAG00000020305 ENSOARG00000008490
ENSBTAG00000020307 ENSOARG00000008394
ENSBTAG00000020308 ENSOARG00000010243
ENSBTAG00000020309 ENSOARG00000009135
ENSBTAG00000020311 ENSOARG00000008319
ENSBTAG00000020312 ENSOARG00000003779
ENSBTAG00000020313 ENSOARG00000008209
ENSBTAG00000020314 ENSOARG00000003101
ENSBTAG00000020315 ENSOARG00000019444
ENSBTAG00000020316 ENSOARG00000006349
ENSBTAG00000020318 ENSOARG00000015203
ENSBTAG00000020319 ENSOARG00000002819
ENSBTAG00000020321 ENSOARG00000007296
ENSBTAG00000020327 ENSOARG00000000761
ENSBTAG00000020329 ENSOARG00000000796
ENSBTAG00000020330 ENSOARG00000016760
ENSBTAG00000020331 ENSOARG00000000826
ENSBTAG00000020332 ENSOARG00000011830
ENSBTAG00000020334 ENSOARG00000000860
ENSBTAG00000020335 ENSOARG00000006987
ENSBTAG00000020338 ENSOARG00000008571
ENSBTAG00000020340 ENSOARG00000003942
ENSBTAG00000020341 ENSOARG00000019715
ENSBTAG00000020342 ENSOARG00000013534
ENSBTAG00000020344 ENSOARG00000017408
ENSBTAG00000020345 ENSOARG00000013822
ENSBTAG00000020345 ENSOARG00000017424
ENSBTAG00000020346 ENSOARG00000001846
ENSBTAG00000020348 ENSOARG00000014020
ENSBTAG00000020350 ENSOARG00000014009
ENSBTAG00000020351 ENSOARG00000004718
ENSBTAG00000020352 ENSOARG00000018618
ENSBTAG00000020355 ENSOARG00000007169
ENSBTAG00000020356 ENSOARG00000004747
ENSBTAG00000020357 ENSOARG00000020842
ENSBTAG00000020359 ENSOARG00000010551
ENSBTAG00000020361 ENSOARG00000003415
ENSBTAG00000020363 ENSOARG00000005505
ENSBTAG00000020366 ENSOARG00000017059
ENSBTAG00000020367 ENSOARG00000013974
ENSBTAG00000020369 ENSOARG00000017124
ENSBTAG00000020371 ENSOARG00000006799
ENSBTAG00000020373 ENSOARG00000011949
ENSBTAG00000020374 ENSOARG00000009388
ENSBTAG00000020376 ENSOARG00000008600
ENSBTAG00000020378 ENSOARG00000020377
ENSBTAG00000020379 ENSOARG00000001246
ENSBTAG00000020381 ENSOARG00000001284
ENSBTAG00000020382 ENSOARG00000001865
ENSBTAG00000020384 ENSOARG00000019016
ENSBTAG00000020387 ENSOARG00000008595
ENSBTAG00000020389 ENSOARG00000005010
ENSBTAG00000020390 ENSOARG00000001192
ENSBTAG00000020391 ENSOARG00000006084
ENSBTAG00000020393 ENSOARG00000005123
ENSBTAG00000020394 ENSOARG00000013573
ENSBTAG00000020395 ENSOARG00000020938
ENSBTAG00000020397 ENSOARG00000017104
ENSBTAG00000020399 ENSOARG00000009072
ENSBTAG00000020400 ENSOARG00000013976
ENSBTAG00000020402 ENSOARG00000006675
ENSBTAG00000020403 ENSOARG00000014028
ENSBTAG00000020404 ENSOARG00000012950
ENSBTAG00000020405 ENSOARG00000008825
ENSBTAG00000020406 ENSOARG00000012184
ENSBTAG00000020407 ENSOARG00000008715
ENSBTAG00000020409 ENSOARG00000012984
ENSBTAG00000020410 ENSOARG00000012113
ENSBTAG00000020412 ENSOARG00000002742
ENSBTAG00000020413 ENSOARG00000016458
ENSBTAG00000020414 ENSOARG00000017866
ENSBTAG00000020415 ENSOARG00000014230
ENSBTAG00000020416 ENSOARG00000015111
ENSBTAG00000020417 ENSOARG00000011263
ENSBTAG00000020418 ENSOARG00000012701
ENSBTAG00000020419 ENSOARG00000012713
ENSBTAG00000020420 ENSOARG00000012817
ENSBTAG00000020421 ENSOARG00000019652
ENSBTAG00000020422 ENSOARG00000019643
ENSBTAG00000020423 ENSOARG00000012480
ENSBTAG00000020425 ENSOARG00000012698
ENSBTAG00000020426 ENSOARG00000012828
ENSBTAG00000020427 ENSOARG00000007571
ENSBTAG00000020428 ENSOARG00000006053
ENSBTAG00000020429 ENSOARG00000006064
ENSBTAG00000020430 ENSOARG00000016604
ENSBTAG00000020431 ENSOARG00000003123
ENSBTAG00000020432 ENSOARG00000004258
ENSBTAG00000020432 ENSOARG00000013454
ENSBTAG00000020433 ENSOARG00000002640
ENSBTAG00000020434 ENSOARG00000004057
ENSBTAG00000020436 ENSOARG00000008971
ENSBTAG00000020439 ENSOARG00000016519
ENSBTAG00000020439 ENSOARG00000016521
ENSBTAG00000020440 ENSOARG00000018676
ENSBTAG00000020441 ENSOARG00000001765
ENSBTAG00000020444 ENSOARG00000002081
ENSBTAG00000020445 ENSOARG00000018974
ENSBTAG00000020446 ENSOARG00000013488
ENSBTAG00000020447 ENSOARG00000002324
ENSBTAG00000020447 ENSOARG00000014733
ENSBTAG00000020451 ENSOARG00000009203
ENSBTAG00000020453 ENSOARG00000014270
ENSBTAG00000020454 ENSOARG00000004410
ENSBTAG00000020455 ENSOARG00000008132
ENSBTAG00000020456 ENSOARG00000011502
ENSBTAG00000020457 ENSOARG00000007468
ENSBTAG00000020458 ENSOARG00000018458
ENSBTAG00000020459 ENSOARG00000008907
ENSBTAG00000020460 ENSOARG00000019113
ENSBTAG00000020465 ENSOARG00000018536
ENSBTAG00000020466 ENSOARG00000007969
ENSBTAG00000020467 ENSOARG00000007300
ENSBTAG00000020468 ENSOARG00000009556
ENSBTAG00000020469 ENSOARG00000002443
ENSBTAG00000020471 ENSOARG00000002474
ENSBTAG00000020472 ENSOARG00000011934
ENSBTAG00000020474 ENSOARG00000002500
ENSBTAG00000020475 ENSOARG00000002533
ENSBTAG00000020477 ENSOARG00000002567
ENSBTAG00000020480 ENSOARG00000002593
ENSBTAG00000020481 ENSOARG00000009490
ENSBTAG00000020482 ENSOARG00000011627
ENSBTAG00000020484 ENSOARG00000013379
ENSBTAG00000020485 ENSOARG00000011342
ENSBTAG00000020489 ENSOARG00000001863
ENSBTAG00000020490 ENSOARG00000004768
ENSBTAG00000020491 ENSOARG00000012571
ENSBTAG00000020494 ENSOARG00000011470
ENSBTAG00000020495 ENSOARG00000005185
ENSBTAG00000020499 ENSOARG00000009461
ENSBTAG00000020503 ENSOARG00000005214
ENSBTAG00000020504 ENSOARG00000005128
ENSBTAG00000020505 ENSOARG00000004404
ENSBTAG00000020510 ENSOARG00000019848
ENSBTAG00000020512 ENSOARG00000016710
ENSBTAG00000020513 ENSOARG00000016658
ENSBTAG00000020514 ENSOARG00000010107
ENSBTAG00000020515 ENSOARG00000018825
ENSBTAG00000020516 ENSOARG00000008773
ENSBTAG00000020517 ENSOARG00000001828
ENSBTAG00000020518 ENSOARG00000010106
ENSBTAG00000020520 ENSOARG00000001748
ENSBTAG00000020522 ENSOARG00000002121
ENSBTAG00000020523 ENSOARG00000015068
ENSBTAG00000020524 ENSOARG00000014138
ENSBTAG00000020525 ENSOARG00000001565
ENSBTAG00000020527 ENSOARG00000018980
ENSBTAG00000020528 ENSOARG00000016574
ENSBTAG00000020530 ENSOARG00000012545
ENSBTAG00000020533 ENSOARG00000021091
ENSBTAG00000020535 ENSOARG00000008908
ENSBTAG00000020536 ENSOARG00000001138
ENSBTAG00000020536 ENSOARG00000017796
ENSBTAG00000020537 ENSOARG00000020207
ENSBTAG00000020538 ENSOARG00000000530
ENSBTAG00000020539 ENSOARG00000020209
ENSBTAG00000020540 ENSOARG00000020210
ENSBTAG00000020541 ENSOARG00000000388
ENSBTAG00000020541 ENSOARG00000014367
ENSBTAG00000020542 ENSOARG00000002674
ENSBTAG00000020543 ENSOARG00000004956
ENSBTAG00000020544 ENSOARG00000012479
ENSBTAG00000020546 ENSOARG00000011090
ENSBTAG00000020547 ENSOARG00000007184
ENSBTAG00000020548 ENSOARG00000020862
ENSBTAG00000020550 ENSOARG00000016241
ENSBTAG00000020551 ENSOARG00000007049
ENSBTAG00000020552 ENSOARG00000010675
ENSBTAG00000020554 ENSOARG00000007932
ENSBTAG00000020555 ENSOARG00000000658
ENSBTAG00000020556 ENSOARG00000009464
ENSBTAG00000020558 ENSOARG00000009473
ENSBTAG00000020559 ENSOARG00000012020
ENSBTAG00000020560 ENSOARG00000009511
ENSBTAG00000020561 ENSOARG00000016967
ENSBTAG00000020563 ENSOARG00000016307
ENSBTAG00000020564 ENSOARG00000020417
ENSBTAG00000020566 ENSOARG00000014555
ENSBTAG00000020567 ENSOARG00000008915
ENSBTAG00000020568 ENSOARG00000004153
ENSBTAG00000020569 ENSOARG00000016292
ENSBTAG00000020570 ENSOARG00000018972
ENSBTAG00000020573 ENSOARG00000013562
ENSBTAG00000020575 ENSOARG00000008229
ENSBTAG00000020578 ENSOARG00000018873
ENSBTAG00000020580 ENSOARG00000012438
ENSBTAG00000020582 ENSOARG00000000159
ENSBTAG00000020583 ENSOARG00000003597
ENSBTAG00000020584 ENSOARG00000015713
ENSBTAG00000020589 ENSOARG00000006716
ENSBTAG00000020590 ENSOARG00000008653
ENSBTAG00000020591 ENSOARG00000013652
ENSBTAG00000020592 ENSOARG00000018559
ENSBTAG00000020594 ENSOARG00000014035
ENSBTAG00000020595 ENSOARG00000013394
ENSBTAG00000020596 ENSOARG00000005102
ENSBTAG00000020597 ENSOARG00000012259
ENSBTAG00000020598 ENSOARG00000005642
ENSBTAG00000020600 ENSOARG00000009151
ENSBTAG00000020601 ENSOARG00000005075
ENSBTAG00000020602 ENSOARG00000002251
ENSBTAG00000020605 ENSOARG00000000645
ENSBTAG00000020606 ENSOARG00000019885
ENSBTAG00000020607 ENSOARG00000019920
ENSBTAG00000020608 ENSOARG00000019940
ENSBTAG00000020609 ENSOARG00000020868
ENSBTAG00000020610 ENSOARG00000019955
ENSBTAG00000020611 ENSOARG00000019976
ENSBTAG00000020612 ENSOARG00000009224
ENSBTAG00000020613 ENSOARG00000020016
ENSBTAG00000020614 ENSOARG00000005847
ENSBTAG00000020615 ENSOARG00000004550
ENSBTAG00000020616 ENSOARG00000019293
ENSBTAG00000020617 ENSOARG00000017283
ENSBTAG00000020620 ENSOARG00000009653
ENSBTAG00000020629 ENSOARG00000002805
ENSBTAG00000020630 ENSOARG00000020445
ENSBTAG00000020632 ENSOARG00000003601
ENSBTAG00000020633 ENSOARG00000003606
ENSBTAG00000020634 ENSOARG00000018147
ENSBTAG00000020635 ENSOARG00000020758
ENSBTAG00000020636 ENSOARG00000018158
ENSBTAG00000020636 ENSOARG00000018529
ENSBTAG00000020638 ENSOARG00000018210
ENSBTAG00000020641 ENSOARG00000019203
ENSBTAG00000020642 ENSOARG00000008938
ENSBTAG00000020643 ENSOARG00000013548
ENSBTAG00000020644 ENSOARG00000012262
ENSBTAG00000020645 ENSOARG00000010164
ENSBTAG00000020646 ENSOARG00000014503
ENSBTAG00000020647 ENSOARG00000018640
ENSBTAG00000020648 ENSOARG00000018700
ENSBTAG00000020649 ENSOARG00000006106
ENSBTAG00000020650 ENSOARG00000009539
ENSBTAG00000020652 ENSOARG00000020944
ENSBTAG00000020653 ENSOARG00000018767
ENSBTAG00000020654 ENSOARG00000007352
ENSBTAG00000020655 ENSOARG00000020939
ENSBTAG00000020657 ENSOARG00000008398
ENSBTAG00000020658 ENSOARG00000018855
ENSBTAG00000020661 ENSOARG00000007344
ENSBTAG00000020662 ENSOARG00000011218
ENSBTAG00000020663 ENSOARG00000011134
ENSBTAG00000020664 ENSOARG00000011120
ENSBTAG00000020665 ENSOARG00000010642
ENSBTAG00000020667 ENSOARG00000006582
ENSBTAG00000020668 ENSOARG00000006888
ENSBTAG00000020671 ENSOARG00000020854
ENSBTAG00000020672 ENSOARG00000019344
ENSBTAG00000020673 ENSOARG00000007386
ENSBTAG00000020674 ENSOARG00000008259
ENSBTAG00000020676 ENSOARG00000007908
ENSBTAG00000020679 ENSOARG00000019884
ENSBTAG00000020681 ENSOARG00000008377
ENSBTAG00000020684 ENSOARG00000018731
ENSBTAG00000020685 ENSOARG00000010383
ENSBTAG00000020685 ENSOARG00000015241
ENSBTAG00000020685 ENSOARG00000015382
ENSBTAG00000020685 ENSOARG00000015955
ENSBTAG00000020685 ENSOARG00000019147
ENSBTAG00000020688 ENSOARG00000000848
ENSBTAG00000020689 ENSOARG00000009913
ENSBTAG00000020693 ENSOARG00000010948
ENSBTAG00000020696 ENSOARG00000014836
ENSBTAG00000020698 ENSOARG00000018469
ENSBTAG00000020699 ENSOARG00000010623
ENSBTAG00000020700 ENSOARG00000018297
ENSBTAG00000020701 ENSOARG00000016099
ENSBTAG00000020704 ENSOARG00000013678
ENSBTAG00000020705 ENSOARG00000017447
ENSBTAG00000020707 ENSOARG00000001397
ENSBTAG00000020709 ENSOARG00000015551
ENSBTAG00000020710 ENSOARG00000012137
ENSBTAG00000020713 ENSOARG00000012361
ENSBTAG00000020714 ENSOARG00000005163
ENSBTAG00000020715 ENSOARG00000020531
ENSBTAG00000020717 ENSOARG00000004454
ENSBTAG00000020720 ENSOARG00000006434
ENSBTAG00000020721 ENSOARG00000006369
ENSBTAG00000020725 ENSOARG00000008580
ENSBTAG00000020726 ENSOARG00000007108
ENSBTAG00000020729 ENSOARG00000021125
ENSBTAG00000020731 ENSOARG00000016840
ENSBTAG00000020733 ENSOARG00000010484
ENSBTAG00000020735 ENSOARG00000010928
ENSBTAG00000020736 ENSOARG00000008369
ENSBTAG00000020737 ENSOARG00000014473
ENSBTAG00000020739 ENSOARG00000015625
ENSBTAG00000020739 ENSOARG00000018009
ENSBTAG00000020739 ENSOARG00000018574
ENSBTAG00000020745 ENSOARG00000020378
ENSBTAG00000020746 ENSOARG00000001893
ENSBTAG00000020747 ENSOARG00000007692
ENSBTAG00000020748 ENSOARG00000008906
ENSBTAG00000020749 ENSOARG00000008415
ENSBTAG00000020750 ENSOARG00000009528
ENSBTAG00000020751 ENSOARG00000014186
ENSBTAG00000020752 ENSOARG00000012371
ENSBTAG00000020754 ENSOARG00000008092
ENSBTAG00000020755 ENSOARG00000010726
ENSBTAG00000020756 ENSOARG00000008052
ENSBTAG00000020757 ENSOARG00000016466
ENSBTAG00000020758 ENSOARG00000016453
ENSBTAG00000020759 ENSOARG00000012868
ENSBTAG00000020760 ENSOARG00000016484
ENSBTAG00000020761 ENSOARG00000013032
ENSBTAG00000020762 ENSOARG00000013875
ENSBTAG00000020764 ENSOARG00000010489
ENSBTAG00000020769 ENSOARG00000014041
ENSBTAG00000020772 ENSOARG00000010834
ENSBTAG00000020773 ENSOARG00000018487
ENSBTAG00000020774 ENSOARG00000010184
ENSBTAG00000020775 ENSOARG00000000038
ENSBTAG00000020776 ENSOARG00000010994
ENSBTAG00000020777 ENSOARG00000016147
ENSBTAG00000020780 ENSOARG00000011130
ENSBTAG00000020781 ENSOARG00000001507
ENSBTAG00000020782 ENSOARG00000001567
ENSBTAG00000020783 ENSOARG00000012870
ENSBTAG00000020787 ENSOARG00000014569
ENSBTAG00000020787 ENSOARG00000014642
ENSBTAG00000020788 ENSOARG00000010699
ENSBTAG00000020789 ENSOARG00000009563
ENSBTAG00000020791 ENSOARG00000006521
ENSBTAG00000020792 ENSOARG00000014686
ENSBTAG00000020793 ENSOARG00000006855
ENSBTAG00000020795 ENSOARG00000013126
ENSBTAG00000020796 ENSOARG00000012931
ENSBTAG00000020797 ENSOARG00000012989
ENSBTAG00000020798 ENSOARG00000019408
ENSBTAG00000020799 ENSOARG00000011607
ENSBTAG00000020800 ENSOARG00000006059
ENSBTAG00000020801 ENSOARG00000007792
ENSBTAG00000020802 ENSOARG00000013890
ENSBTAG00000020806 ENSOARG00000002661
ENSBTAG00000020807 ENSOARG00000012691
ENSBTAG00000020809 ENSOARG00000008599
ENSBTAG00000020817 ENSOARG00000011201
ENSBTAG00000020819 ENSOARG00000001696
ENSBTAG00000020824 ENSOARG00000015327
ENSBTAG00000020825 ENSOARG00000006789
ENSBTAG00000020826 ENSOARG00000017999
ENSBTAG00000020829 ENSOARG00000013550
ENSBTAG00000020831 ENSOARG00000020547
ENSBTAG00000020835 ENSOARG00000011232
ENSBTAG00000020836 ENSOARG00000011257
ENSBTAG00000020837 ENSOARG00000017057
ENSBTAG00000020839 ENSOARG00000016706
ENSBTAG00000020843 ENSOARG00000017599
ENSBTAG00000020848 ENSOARG00000004785
ENSBTAG00000020850 ENSOARG00000009220
ENSBTAG00000020852 ENSOARG00000009838
