gene_ID_bta	gene_ID_oar	homology_type
ENSBTAG00000012585	ENSOARG00000012654	ortholog_one2one
ENSBTAG00000010176	ENSOARG00000018827	ortholog_one2one
ENSBTAG00000021686	ENSOARG00000011541	ortholog_one2one
ENSBTAG00000047073	ENSOARG00000018632	ortholog_one2one
ENSBTAG00000001244	ENSOARG00000003130	ortholog_one2one
ENSBTAG00000006927	ENSOARG00000013405	ortholog_one2one
ENSBTAG00000014227	ENSOARG00000000420	ortholog_one2one
ENSBTAG00000020707	ENSOARG00000001397	ortholog_one2one
ENSBTAG00000036371	ENSOARG00000024941	ortholog_one2one
ENSBTAG00000001017	ENSOARG00000005177	ortholog_one2one
ENSBTAG00000007097	ENSOARG00000019278	ortholog_one2one
ENSBTAG00000005364	ENSOARG00000012985	ortholog_one2one
ENSBTAG00000007489	ENSOARG00000009818	ortholog_one2one
ENSBTAG00000029848	ENSOARG00000024883	ortholog_one2one
ENSBTAG00000015017	ENSOARG00000017382	ortholog_one2one
ENSBTAG00000010619	ENSOARG00000019910	ortholog_one2one
ENSBTAG00000043472	ENSOARG00000022908	ortholog_one2one
ENSBTAG00000001567	ENSOARG00000009485	ortholog_one2one
ENSBTAG00000037972	ENSOARG00000010656	ortholog_one2one
ENSBTAG00000008182	ENSOARG00000009983	ortholog_one2one
ENSBTAG00000003322	ENSOARG00000013727	ortholog_one2one
ENSBTAG00000048924	ENSOARG00000018785	ortholog_one2one
ENSBTAG00000039943	ENSOARG00000006276	ortholog_one2one
ENSBTAG00000015011	ENSOARG00000017422	ortholog_one2one
ENSBTAG00000007545	ENSOARG00000003862	ortholog_one2one
ENSBTAG00000007053	ENSOARG00000019296	ortholog_one2one
ENSBTAG00000013112	ENSOARG00000013696	ortholog_one2one
ENSBTAG00000001408	ENSOARG00000019907	ortholog_one2one
ENSBTAG00000015009	ENSOARG00000017479	ortholog_one2one
ENSBTAG00000007767	ENSOARG00000020376	ortholog_one2one
ENSBTAG00000003016	ENSOARG00000000687	ortholog_one2one
ENSBTAG00000001808	ENSOARG00000004110	ortholog_one2one
ENSBTAG00000020777	ENSOARG00000016147	ortholog_one2one
ENSBTAG00000011470	ENSOARG00000017532	ortholog_one2one
ENSBTAG00000009595	ENSOARG00000019301	ortholog_one2one
ENSBTAG00000007599	ENSOARG00000003246	ortholog_one2one
ENSBTAG00000008185	ENSOARG00000009994	ortholog_one2one
ENSBTAG00000001774	ENSOARG00000017135	ortholog_one2one
ENSBTAG00000053274	ENSOARG00000012709	ortholog_one2many
ENSBTAG00000021713	ENSOARG00000008962	ortholog_one2one
ENSBTAG00000006531	ENSOARG00000015774	ortholog_one2one
ENSBTAG00000009125	ENSOARG00000009599	ortholog_one2one
ENSBTAG00000007490	ENSOARG00000010080	ortholog_one2one
ENSBTAG00000009658	ENSOARG00000019902	ortholog_one2one
ENSBTAG00000050583	ENSOARG00000012709	ortholog_one2many
ENSBTAG00000002922	ENSOARG00000006340	ortholog_one2one
ENSBTAG00000002430	ENSOARG00000005727	ortholog_one2one
ENSBTAG00000013113	ENSOARG00000013705	ortholog_one2one
ENSBTAG00000005371	ENSOARG00000013201	ortholog_one2one
ENSBTAG00000009744	ENSOARG00000015077	ortholog_one2one
ENSBTAG00000049295	ENSOARG00000012709	ortholog_one2many
ENSBTAG00000007016	ENSOARG00000017586	ortholog_one2one
ENSBTAG00000046122	ENSOARG00000018929	ortholog_one2one
ENSBTAG00000018097	ENSOARG00000007574	ortholog_one2one
ENSBTAG00000048138	ENSOARG00000004291	ortholog_one2one
ENSBTAG00000016732	ENSOARG00000012883	ortholog_one2one
ENSBTAG00000005828	ENSOARG00000014425	ortholog_one2one
ENSBTAG00000052643	ENSOARG00000022636	ortholog_one2one
ENSBTAG00000023788	ENSOARG00000001401	ortholog_one2one
ENSBTAG00000043212	ENSOARG00000022979	ortholog_one2one
ENSBTAG00000049540	ENSOARG00000009271	ortholog_one2one
ENSBTAG00000013071	ENSOARG00000012693	ortholog_one2one
ENSBTAG00000024525	ENSOARG00000012818	ortholog_one2one
ENSBTAG00000037337	ENSOARG00000025115	ortholog_one2one
ENSBTAG00000030966	ENSOARG00000017656	ortholog_one2one
ENSBTAG00000014992	ENSOARG00000000599	ortholog_one2one
ENSBTAG00000006914	ENSOARG00000013225	ortholog_one2one
ENSBTAG00000006409	ENSOARG00000000690	ortholog_one2one
ENSBTAG00000045153	ENSOARG00000024782	ortholog_one2one
ENSBTAG00000011007	ENSOARG00000013043	ortholog_one2one
ENSBTAG00000048436	ENSOARG00000024840	ortholog_one2one
ENSBTAG00000015013	ENSOARG00000013375	ortholog_one2one
ENSBTAG00000013534	ENSOARG00000009311	ortholog_one2one
ENSBTAG00000051801	ENSOARG00000016080	ortholog_one2many
ENSBTAG00000001879	ENSOARG00000000583	ortholog_one2many
ENSBTAG00000001879	ENSOARG00000018820	ortholog_one2many
ENSBTAG00000050439	ENSOARG00000013094	ortholog_one2many
ENSBTAG00000011973	ENSOARG00000000470	ortholog_one2one
ENSBTAG00000025516	ENSOARG00000012966	ortholog_one2one
ENSBTAG00000030082	ENSOARG00000024788	ortholog_one2one
ENSBTAG00000042602	ENSOARG00000023516	ortholog_one2one
ENSBTAG00000002578	ENSOARG00000016155	ortholog_one2one
ENSBTAG00000027453	ENSOARG00000015178	ortholog_one2one
ENSBTAG00000009075	ENSOARG00000012910	ortholog_one2one
ENSBTAG00000007605	ENSOARG00000011357	ortholog_one2one
ENSBTAG00000007544	ENSOARG00000003876	ortholog_one2one
ENSBTAG00000019045	ENSOARG00000019035	ortholog_one2one
ENSBTAG00000013141	ENSOARG00000000805	ortholog_one2one
ENSBTAG00000012121	ENSOARG00000001297	ortholog_one2one
ENSBTAG00000014187	ENSOARG00000010034	ortholog_one2one
ENSBTAG00000015015	ENSOARG00000013643	ortholog_one2one
ENSBTAG00000012944	ENSOARG00000006396	ortholog_one2one
ENSBTAG00000038275	ENSOARG00000016165	ortholog_one2one
ENSBTAG00000051637	ENSOARG00000005321	ortholog_one2one
ENSBTAG00000043157	ENSOARG00000023121	ortholog_one2one
ENSBTAG00000020684	ENSOARG00000018731	ortholog_one2many
ENSBTAG00000054376	ENSOARG00000015189	ortholog_one2one
ENSBTAG00000008088	ENSOARG00000009389	ortholog_one2one
ENSBTAG00000043870	ENSOARG00000021603	ortholog_one2one
ENSBTAG00000054429	ENSOARG00000006482	ortholog_one2one
ENSBTAG00000010514	ENSOARG00000009658	ortholog_one2one
ENSBTAG00000043787	ENSOARG00000023504	ortholog_one2one
ENSBTAG00000012163	ENSOARG00000017041	ortholog_one2one
ENSBTAG00000032130	ENSOARG00000010849	ortholog_one2one
ENSBTAG00000018192	ENSOARG00000006601	ortholog_one2one
ENSBTAG00000002881	ENSOARG00000017722	ortholog_one2one
ENSBTAG00000019604	ENSOARG00000010075	ortholog_one2one
ENSBTAG00000002214	ENSOARG00000003890	ortholog_one2one
ENSBTAG00000043724	ENSOARG00000022425	ortholog_one2many
ENSBTAG00000043724	ENSOARG00000022616	ortholog_one2many
ENSBTAG00000043724	ENSOARG00000024482	ortholog_one2many
ENSBTAG00000030164	ENSOARG00000019748	ortholog_one2one
ENSBTAG00000015973	ENSOARG00000018779	ortholog_one2one
ENSBTAG00000007093	ENSOARG00000011452	ortholog_one2one
ENSBTAG00000002313	ENSOARG00000019909	ortholog_one2one
ENSBTAG00000050907	ENSOARG00000012840	ortholog_one2one
ENSBTAG00000011800	ENSOARG00000013929	ortholog_one2one
ENSBTAG00000008756	ENSOARG00000000544	ortholog_one2one
ENSBTAG00000013973	ENSOARG00000016477	ortholog_one2one
ENSBTAG00000047772	ENSOARG00000019899	ortholog_one2one
ENSBTAG00000007643	ENSOARG00000013795	ortholog_one2one
ENSBTAG00000014138	ENSOARG00000008921	ortholog_one2one
ENSBTAG00000046561	ENSOARG00000004249	ortholog_one2one
ENSBTAG00000017196	ENSOARG00000010912	ortholog_one2one
ENSBTAG00000047075	ENSOARG00000023430	ortholog_one2one
ENSBTAG00000006683	ENSOARG00000015260	ortholog_one2many
ENSBTAG00000006683	ENSOARG00000015289	ortholog_one2many
ENSBTAG00000009703	ENSOARG00000019316	ortholog_one2one
ENSBTAG00000012498	ENSOARG00000011518	ortholog_one2one
ENSBTAG00000006048	ENSOARG00000009542	ortholog_one2one
ENSBTAG00000021029	ENSOARG00000019047	ortholog_one2one
ENSBTAG00000018401	ENSOARG00000019897	ortholog_one2one
ENSBTAG00000020914	ENSOARG00000020074	ortholog_one2one
ENSBTAG00000020760	ENSOARG00000016484	ortholog_one2one
ENSBTAG00000011902	ENSOARG00000011557	ortholog_one2one
ENSBTAG00000019177	ENSOARG00000016188	ortholog_one2one
ENSBTAG00000012152	ENSOARG00000016966	ortholog_one2one
ENSBTAG00000030246	ENSOARG00000001271	ortholog_one2one
ENSBTAG00000018188	ENSOARG00000006694	ortholog_one2one
ENSBTAG00000001002	ENSOARG00000013765	ortholog_one2one
ENSBTAG00000036009	ENSOARG00000019079	ortholog_one2one
ENSBTAG00000006051	ENSOARG00000019969	ortholog_one2many
ENSBTAG00000006051	ENSOARG00000009593	ortholog_one2many
ENSBTAG00000013726	ENSOARG00000000341	ortholog_one2one
ENSBTAG00000045548	ENSOARG00000016563	ortholog_one2one
ENSBTAG00000003585	ENSOARG00000018871	ortholog_one2one
ENSBTAG00000038168	ENSOARG00000017151	ortholog_one2one
ENSBTAG00000038619	ENSOARG00000013856	ortholog_one2one
ENSBTAG00000042992	ENSOARG00000021419	ortholog_one2one
ENSBTAG00000048111	ENSOARG00000022154	ortholog_one2one
ENSBTAG00000011666	ENSOARG00000015271	ortholog_one2one
ENSBTAG00000038132	ENSOARG00000016627	ortholog_one2one
ENSBTAG00000006987	ENSOARG00000009711	ortholog_one2one
ENSBTAG00000050333	ENSOARG00000019893	ortholog_one2one
ENSBTAG00000049065	ENSOARG00000024064	ortholog_one2one
ENSBTAG00000015609	ENSOARG00000010543	ortholog_one2one
ENSBTAG00000040293	ENSOARG00000010441	ortholog_one2one
ENSBTAG00000031309	ENSOARG00000010456	ortholog_one2one
ENSBTAG00000047144	ENSOARG00000014783	ortholog_one2one
ENSBTAG00000032132	ENSOARG00000011041	ortholog_one2one
ENSBTAG00000000225	ENSOARG00000003314	ortholog_one2one
ENSBTAG00000011668	ENSOARG00000015282	ortholog_one2one
ENSBTAG00000049026	ENSOARG00000011454	ortholog_one2one
ENSBTAG00000010289	ENSOARG00000011696	ortholog_one2one
ENSBTAG00000037339	ENSOARG00000025096	ortholog_one2many
ENSBTAG00000037339	ENSOARG00000022551	ortholog_one2many
ENSBTAG00000021611	ENSOARG00000019097	ortholog_one2one
ENSBTAG00000010460	ENSOARG00000012956	ortholog_one2one
ENSBTAG00000008492	ENSOARG00000016794	ortholog_one2one
ENSBTAG00000019605	ENSOARG00000010113	ortholog_one2one
ENSBTAG00000030965	ENSOARG00000017802	ortholog_one2one
ENSBTAG00000014423	ENSOARG00000013041	ortholog_one2one
ENSBTAG00000009657	ENSOARG00000008874	ortholog_one2one
ENSBTAG00000006052	ENSOARG00000009749	ortholog_one2one
ENSBTAG00000009260	ENSOARG00000011595	ortholog_one2one
ENSBTAG00000048856	ENSOARG00000013070	ortholog_one2one
ENSBTAG00000040569	ENSOARG00000014164	ortholog_one2one
ENSBTAG00000047059	ENSOARG00000000239	ortholog_one2one
ENSBTAG00000053321	ENSOARG00000021165	ortholog_one2many
ENSBTAG00000040053	ENSOARG00000002058	ortholog_one2one
ENSBTAG00000017211	ENSOARG00000011155	ortholog_one2one
ENSBTAG00000011292	ENSOARG00000016620	ortholog_one2one
ENSBTAG00000016277	ENSOARG00000013134	ortholog_one2one
ENSBTAG00000020512	ENSOARG00000016710	ortholog_one2one
ENSBTAG00000004388	ENSOARG00000017171	ortholog_one2one
ENSBTAG00000021576	ENSOARG00000000119	ortholog_one2one
ENSBTAG00000006054	ENSOARG00000009804	ortholog_one2one
ENSBTAG00000001146	ENSOARG00000001505	ortholog_one2one
ENSBTAG00000010505	ENSOARG00000006741	ortholog_one2one
ENSBTAG00000019058	ENSOARG00000011662	ortholog_one2one
ENSBTAG00000000226	ENSOARG00000003350	ortholog_one2one
ENSBTAG00000051273	ENSOARG00000020957	ortholog_one2many
ENSBTAG00000012507	ENSOARG00000014468	ortholog_one2one
ENSBTAG00000050933	ENSOARG00000000111	ortholog_one2one
ENSBTAG00000047287	ENSOARG00000013167	ortholog_one2one
ENSBTAG00000024787	ENSOARG00000001009	ortholog_one2many
ENSBTAG00000024787	ENSOARG00000015302	ortholog_one2many
ENSBTAG00000047694	ENSOARG00000011129	ortholog_one2one
ENSBTAG00000029863	ENSOARG00000023700	ortholog_one2one
ENSBTAG00000044740	ENSOARG00000024803	ortholog_one2one
ENSBTAG00000004452	ENSOARG00000019086	ortholog_one2one
ENSBTAG00000052670	ENSOARG00000008774	ortholog_one2one
ENSBTAG00000037953	ENSOARG00000023929	ortholog_one2one
ENSBTAG00000023976	ENSOARG00000019876	ortholog_one2one
ENSBTAG00000017212	ENSOARG00000011175	ortholog_one2one
ENSBTAG00000011298	ENSOARG00000004513	ortholog_one2one
ENSBTAG00000017794	ENSOARG00000014758	ortholog_one2one
ENSBTAG00000015311	ENSOARG00000020111	ortholog_one2one
ENSBTAG00000030247	ENSOARG00000000945	ortholog_one2one
ENSBTAG00000014560	ENSOARG00000013206	ortholog_one2one
ENSBTAG00000043286	ENSOARG00000024562	ortholog_one2one
ENSBTAG00000017296	ENSOARG00000015456	ortholog_one2one
ENSBTAG00000036362	ENSOARG00000023090	ortholog_one2one
ENSBTAG00000030979	ENSOARG00000016681	ortholog_one2many
ENSBTAG00000025859	ENSOARG00000011504	ortholog_one2one
ENSBTAG00000029817	ENSOARG00000022880	ortholog_one2one
ENSBTAG00000017213	ENSOARG00000011234	ortholog_one2one
ENSBTAG00000015764	ENSOARG00000010123	ortholog_one2one
ENSBTAG00000016968	ENSOARG00000011148	ortholog_one2one
ENSBTAG00000029920	ENSOARG00000023119	ortholog_one2one
ENSBTAG00000032709	ENSOARG00000019322	ortholog_one2one
ENSBTAG00000021521	ENSOARG00000007727	ortholog_one2one
ENSBTAG00000002871	ENSOARG00000017920	ortholog_one2one
ENSBTAG00000006817	ENSOARG00000015025	ortholog_one2one
ENSBTAG00000044849	ENSOARG00000024397	ortholog_one2one
ENSBTAG00000040477	ENSOARG00000013425	ortholog_one2one
ENSBTAG00000000992	ENSOARG00000019859	ortholog_one2one
ENSBTAG00000048903	ENSOARG00000004668	ortholog_one2one
ENSBTAG00000053874	ENSOARG00000015586	ortholog_one2one
ENSBTAG00000053366	ENSOARG00000022679	ortholog_one2many
ENSBTAG00000038835	ENSOARG00000019855	ortholog_one2one
ENSBTAG00000019299	ENSOARG00000011482	ortholog_one2one
ENSBTAG00000029461	ENSOARG00000022815	ortholog_one2many
ENSBTAG00000029461	ENSOARG00000023622	ortholog_one2many
ENSBTAG00000007120	ENSOARG00000011349	ortholog_one2one
ENSBTAG00000044195	ENSOARG00000013295	ortholog_one2one
ENSBTAG00000017199	ENSOARG00000019851	ortholog_one2one
ENSBTAG00000011010	ENSOARG00000004683	ortholog_one2one
ENSBTAG00000021522	ENSOARG00000007761	ortholog_one2one
ENSBTAG00000001080	ENSOARG00000020356	ortholog_one2one
ENSBTAG00000017921	ENSOARG00000015622	ortholog_one2one
ENSBTAG00000043173	ENSOARG00000022091	ortholog_one2one
ENSBTAG00000047450	ENSOARG00000006415	ortholog_one2one
ENSBTAG00000012949	ENSOARG00000019849	ortholog_one2one
ENSBTAG00000029933	ENSOARG00000024931	ortholog_one2one
ENSBTAG00000014068	ENSOARG00000003386	ortholog_one2one
ENSBTAG00000009701	ENSOARG00000019325	ortholog_one2one
ENSBTAG00000017215	ENSOARG00000011351	ortholog_one2one
ENSBTAG00000005527	ENSOARG00000010160	ortholog_one2one
ENSBTAG00000008773	ENSOARG00000018476	ortholog_one2one
ENSBTAG00000029902	ENSOARG00000021213	ortholog_one2one
ENSBTAG00000014574	ENSOARG00000006805	ortholog_one2one
ENSBTAG00000038733	ENSOARG00000019328	ortholog_one2one
ENSBTAG00000032711	ENSOARG00000000481	ortholog_one2one
ENSBTAG00000019937	ENSOARG00000020325	ortholog_one2one
ENSBTAG00000048445	ENSOARG00000007838	ortholog_one2one
ENSBTAG00000021919	ENSOARG00000018937	ortholog_one2one
ENSBTAG00000007012	ENSOARG00000017937	ortholog_one2one
ENSBTAG00000019823	ENSOARG00000009766	ortholog_one2one
ENSBTAG00000004804	ENSOARG00000007937	ortholog_one2one
ENSBTAG00000049177	ENSOARG00000023461	ortholog_one2one
ENSBTAG00000001729	ENSOARG00000013213	ortholog_one2one
ENSBTAG00000032018	ENSOARG00000003901	ortholog_one2one
ENSBTAG00000017346	ENSOARG00000016468	ortholog_one2one
ENSBTAG00000019244	ENSOARG00000016766	ortholog_one2one
ENSBTAG00000024974	ENSOARG00000009856	ortholog_one2one
ENSBTAG00000020513	ENSOARG00000016658	ortholog_one2one
ENSBTAG00000036950	ENSOARG00000022080	ortholog_one2many
ENSBTAG00000050281	ENSOARG00000003911	ortholog_one2one
ENSBTAG00000016757	ENSOARG00000017971	ortholog_one2one
ENSBTAG00000017298	ENSOARG00000006824	ortholog_one2one
ENSBTAG00000012126	ENSOARG00000000920	ortholog_one2one
ENSBTAG00000049515	ENSOARG00000023392	ortholog_one2many
ENSBTAG00000014861	ENSOARG00000003451	ortholog_one2one
ENSBTAG00000009145	ENSOARG00000016870	ortholog_one2one
ENSBTAG00000004803	ENSOARG00000008149	ortholog_one2one
ENSBTAG00000007708	ENSOARG00000016602	ortholog_one2one
ENSBTAG00000007324	ENSOARG00000010601	ortholog_one2one
ENSBTAG00000005404	ENSOARG00000004844	ortholog_one2one
ENSBTAG00000048963	ENSOARG00000020957	ortholog_one2many
ENSBTAG00000016467	ENSOARG00000019331	ortholog_one2one
ENSBTAG00000000393	ENSOARG00000019951	ortholog_one2one
ENSBTAG00000001075	ENSOARG00000003936	ortholog_one2one
ENSBTAG00000038258	ENSOARG00000016681	ortholog_one2many
ENSBTAG00000053044	ENSOARG00000013566	ortholog_one2one
ENSBTAG00000016387	ENSOARG00000020319	ortholog_one2one
ENSBTAG00000020268	ENSOARG00000006933	ortholog_one2one
ENSBTAG00000030575	ENSOARG00000019968	ortholog_one2one
ENSBTAG00000012177	ENSOARG00000010203	ortholog_one2many
ENSBTAG00000012177	ENSOARG00000016742	ortholog_one2many
ENSBTAG00000003496	ENSOARG00000001530	ortholog_one2one
ENSBTAG00000004461	ENSOARG00000011442	ortholog_one2one
ENSBTAG00000014646	ENSOARG00000016908	ortholog_one2one
ENSBTAG00000010129	ENSOARG00000000522	ortholog_one2one
ENSBTAG00000008779	ENSOARG00000018613	ortholog_one2one
ENSBTAG00000021444	ENSOARG00000000265	ortholog_one2one
ENSBTAG00000006089	ENSOARG00000013622	ortholog_one2one
ENSBTAG00000005950	ENSOARG00000008749	ortholog_one2one
ENSBTAG00000006835	ENSOARG00000015267	ortholog_one2one
ENSBTAG00000012176	ENSOARG00000010211	ortholog_one2one
ENSBTAG00000005957	ENSOARG00000012031	ortholog_one2one
ENSBTAG00000008125	ENSOARG00000013885	ortholog_one2one
ENSBTAG00000006088	ENSOARG00000017593	ortholog_one2many
ENSBTAG00000006088	ENSOARG00000013627	ortholog_one2many
ENSBTAG00000002130	ENSOARG00000016994	ortholog_one2one
ENSBTAG00000000979	ENSOARG00000003460	ortholog_one2one
ENSBTAG00000017561	ENSOARG00000013364	ortholog_one2one
ENSBTAG00000012475	ENSOARG00000018715	ortholog_one2one
ENSBTAG00000026236	ENSOARG00000017973	ortholog_one2one
ENSBTAG00000004801	ENSOARG00000008275	ortholog_one2one
ENSBTAG00000038415	ENSOARG00000011751	ortholog_one2one
ENSBTAG00000021351	ENSOARG00000016238	ortholog_one2one
ENSBTAG00000006087	ENSOARG00000013699	ortholog_one2one
ENSBTAG00000038540	ENSOARG00000007446	ortholog_one2one
ENSBTAG00000006884	ENSOARG00000019336	ortholog_one2many
ENSBTAG00000017294	ENSOARG00000006050	ortholog_one2one
ENSBTAG00000012243	ENSOARG00000011465	ortholog_one2one
ENSBTAG00000007986	ENSOARG00000015690	ortholog_one2one
ENSBTAG00000013483	ENSOARG00000013426	ortholog_one2one
ENSBTAG00000042119	ENSOARG00000022288	ortholog_one2one
ENSBTAG00000013346	ENSOARG00000010273	ortholog_one2one
ENSBTAG00000026519	ENSOARG00000001536	ortholog_one2one
ENSBTAG00000012562	ENSOARG00000017054	ortholog_one2one
ENSBTAG00000013347	ENSOARG00000010281	ortholog_one2one
ENSBTAG00000032366	ENSOARG00000016855	ortholog_one2one
ENSBTAG00000050135	ENSOARG00000018006	ortholog_one2one
ENSBTAG00000002062	ENSOARG00000005124	ortholog_one2one
ENSBTAG00000017216	ENSOARG00000011469	ortholog_one2one
ENSBTAG00000003989	ENSOARG00000007504	ortholog_one2many
ENSBTAG00000003989	ENSOARG00000001043	ortholog_one2many
ENSBTAG00000027766	ENSOARG00000015424	ortholog_one2one
ENSBTAG00000007808	ENSOARG00000019828	ortholog_one2one
ENSBTAG00000005787	ENSOARG00000018897	ortholog_one2one
ENSBTAG00000016057	ENSOARG00000018693	ortholog_one2one
ENSBTAG00000009840	ENSOARG00000017891	ortholog_one2many
ENSBTAG00000009840	ENSOARG00000008004	ortholog_one2many
ENSBTAG00000017136	ENSOARG00000000200	ortholog_one2one
ENSBTAG00000001747	ENSOARG00000001541	ortholog_one2one
ENSBTAG00000047367	ENSOARG00000011167	ortholog_one2one
ENSBTAG00000012478	ENSOARG00000018782	ortholog_one2one
ENSBTAG00000044614	ENSOARG00000025092	ortholog_one2one
ENSBTAG00000017306	ENSOARG00000006030	ortholog_one2one
ENSBTAG00000019930	ENSOARG00000007125	ortholog_many2many
ENSBTAG00000019930	ENSOARG00000016474	ortholog_many2many
ENSBTAG00000012262	ENSOARG00000011447	ortholog_one2one
ENSBTAG00000009748	ENSOARG00000015673	ortholog_one2one
ENSBTAG00000015296	ENSOARG00000020158	ortholog_one2one
ENSBTAG00000049666	ENSOARG00000018068	ortholog_one2one
ENSBTAG00000037679	ENSOARG00000019339	ortholog_one2one
ENSBTAG00000019928	ENSOARG00000007178	ortholog_one2one
ENSBTAG00000053459	ENSOARG00000013565	ortholog_one2one
ENSBTAG00000020108	ENSOARG00000015819	ortholog_one2one
ENSBTAG00000032686	ENSOARG00000019342	ortholog_one2one
ENSBTAG00000014050	ENSOARG00000003502	ortholog_one2one
ENSBTAG00000040290	ENSOARG00000007535	ortholog_one2one
ENSBTAG00000047231	ENSOARG00000018755	ortholog_one2one
ENSBTAG00000021417	ENSOARG00000010291	ortholog_one2one
ENSBTAG00000025755	ENSOARG00000019348	ortholog_one2one
ENSBTAG00000014056	ENSOARG00000003511	ortholog_one2one
ENSBTAG00000018397	ENSOARG00000018906	ortholog_one2one
ENSBTAG00000001752	ENSOARG00000001591	ortholog_one2one
ENSBTAG00000032777	ENSOARG00000011430	ortholog_one2one
ENSBTAG00000006063	ENSOARG00000017106	ortholog_one2many
ENSBTAG00000042421	ENSOARG00000024058	ortholog_one2many
ENSBTAG00000009749	ENSOARG00000015942	ortholog_one2one
ENSBTAG00000012097	ENSOARG00000010309	ortholog_one2one
ENSBTAG00000010107	ENSOARG00000006009	ortholog_one2one
ENSBTAG00000005108	ENSOARG00000004787	ortholog_one2one
ENSBTAG00000000241	ENSOARG00000012204	ortholog_one2one
ENSBTAG00000012436	ENSOARG00000018861	ortholog_one2one
ENSBTAG00000007629	ENSOARG00000003516	ortholog_one2one
ENSBTAG00000005871	ENSOARG00000000899	ortholog_one2one
ENSBTAG00000046574	ENSOARG00000011417	ortholog_one2one
ENSBTAG00000051252	ENSOARG00000020957	ortholog_one2many
ENSBTAG00000006065	ENSOARG00000017133	ortholog_one2one
ENSBTAG00000007415	ENSOARG00000019354	ortholog_one2one
ENSBTAG00000024663	ENSOARG00000018789	ortholog_one2many
ENSBTAG00000024663	ENSOARG00000002976	ortholog_one2many
ENSBTAG00000043661	ENSOARG00000022851	ortholog_one2one
ENSBTAG00000045180	ENSOARG00000021762	ortholog_one2one
