gene_ID_ssc	gene_ID_bta	homology_type
ENSSSCG00000026161	ENSBTAG00000048286	ortholog_one2one
ENSSSCG00000003781	ENSBTAG00000017031	ortholog_one2one
ENSSSCG00000008192	ENSBTAG00000006744	ortholog_one2one
ENSSSCG00000029983	ENSBTAG00000014017	ortholog_one2one
ENSSSCG00000012581	ENSBTAG00000020739	ortholog_one2one
ENSSSCG00000032846	ENSBTAG00000015637	ortholog_one2one
ENSSSCG00000023784	ENSBTAG00000006138	ortholog_one2one
ENSSSCG00000000745	ENSBTAG00000007093	ortholog_one2one
ENSSSCG00000010092	ENSBTAG00000013971	ortholog_one2one
ENSSSCG00000035430	ENSBTAG00000009047	ortholog_one2one
ENSSSCG00000022005	ENSBTAG00000005015	ortholog_one2one
ENSSSCG00000037527	ENSBTAG00000050808	ortholog_one2one
ENSSSCG00000016256	ENSBTAG00000021328	ortholog_one2one
ENSSSCG00000011450	ENSBTAG00000007843	ortholog_one2one
ENSSSCG00000013566	ENSBTAG00000012687	ortholog_one2one
ENSSSCG00000012583	ENSBTAG00000018986	ortholog_one2one
ENSSSCG00000032648	ENSBTAG00000016243	ortholog_one2one
ENSSSCG00000015867	ENSBTAG00000048151	ortholog_one2one
ENSSSCG00000025942	ENSBTAG00000006548	ortholog_one2one
ENSSSCG00000006243	ENSBTAG00000004924	ortholog_one2one
ENSSSCG00000022429	ENSBTAG00000011489	ortholog_one2one
ENSSSCG00000020725	ENSBTAG00000010444	ortholog_one2one
ENSSSCG00000021210	ENSBTAG00000019995	ortholog_one2one
ENSSSCG00000009578	ENSBTAG00000015171	ortholog_one2many
ENSSSCG00000040109	ENSBTAG00000000965	ortholog_one2one
ENSSSCG00000031075	ENSBTAG00000052820	ortholog_one2many
ENSSSCG00000036133	ENSBTAG00000040321	ortholog_one2one
ENSSSCG00000010561	ENSBTAG00000011080	ortholog_one2one
ENSSSCG00000001930	ENSBTAG00000005753	ortholog_one2one
ENSSSCG00000022693	ENSBTAG00000002261	ortholog_one2one
ENSSSCG00000005701	ENSBTAG00000020747	ortholog_one2one
ENSSSCG00000014917	ENSBTAG00000020009	ortholog_one2one
ENSSSCG00000037670	ENSBTAG00000037413	ortholog_one2one
ENSSSCG00000013559	ENSBTAG00000047612	ortholog_one2many
ENSSSCG00000011003	ENSBTAG00000005907	ortholog_one2one
ENSSSCG00000006245	ENSBTAG00000018570	ortholog_one2one
ENSSSCG00000021289	ENSBTAG00000019188	ortholog_one2one
ENSSSCG00000037591	ENSBTAG00000022288	ortholog_one2one
ENSSSCG00000014277	ENSBTAG00000031231	ortholog_one2one
ENSSSCG00000035058	ENSBTAG00000037640	ortholog_one2one
ENSSSCG00000015405	ENSBTAG00000017866	ortholog_one2one
ENSSSCG00000008629	ENSBTAG00000005847	ortholog_one2one
ENSSSCG00000035269	ENSBTAG00000019958	ortholog_one2one
ENSSSCG00000010563	ENSBTAG00000007476	ortholog_one2one
ENSSSCG00000000746	ENSBTAG00000011902	ortholog_one2one
ENSSSCG00000027981	ENSBTAG00000037650	ortholog_one2one
ENSSSCG00000014278	ENSBTAG00000031235	ortholog_one2one
ENSSSCG00000011451	ENSBTAG00000007846	ortholog_one2one
ENSSSCG00000006247	ENSBTAG00000004022	ortholog_one2one
ENSSSCG00000003783	ENSBTAG00000038480	ortholog_one2one
ENSSSCG00000051680	ENSBTAG00000054206	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000048891	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000025928	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000050194	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000046443	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000053469	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000053027	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000054099	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000053037	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000055152	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000047698	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000048549	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000051881	ortholog_many2many
ENSSSCG00000051680	ENSBTAG00000050661	ortholog_many2many
ENSSSCG00000004620	ENSBTAG00000006489	ortholog_one2one
ENSSSCG00000008193	ENSBTAG00000005892	ortholog_one2one
ENSSSCG00000033591	ENSBTAG00000002287	ortholog_one2one
ENSSSCG00000048993	ENSBTAG00000051474	ortholog_one2many
ENSSSCG00000011002	ENSBTAG00000013974	ortholog_one2one
ENSSSCG00000009580	ENSBTAG00000011374	ortholog_one2one
ENSSSCG00000012576	ENSBTAG00000004432	ortholog_one2one
ENSSSCG00000015868	ENSBTAG00000001435	ortholog_one2one
ENSSSCG00000030408	ENSBTAG00000003366	ortholog_one2one
ENSSSCG00000016258	ENSBTAG00000016063	ortholog_one2one
ENSSSCG00000044953	ENSBTAG00000047612	ortholog_one2many
ENSSSCG00000040470	ENSBTAG00000019147	ortholog_one2one
ENSSSCG00000039506	ENSBTAG00000010799	ortholog_one2one
ENSSSCG00000008194	ENSBTAG00000048041	ortholog_one2one
ENSSSCG00000010564	ENSBTAG00000003576	ortholog_one2one
ENSSSCG00000045489	ENSBTAG00000055004	ortholog_one2many
ENSSSCG00000000748	ENSBTAG00000019058	ortholog_one2one
ENSSSCG00000043977	ENSBTAG00000055082	ortholog_many2many
ENSSSCG00000043977	ENSBTAG00000023487	ortholog_many2many
ENSSSCG00000043977	ENSBTAG00000026650	ortholog_many2many
ENSSSCG00000039841	ENSBTAG00000011375	ortholog_one2one
ENSSSCG00000005702	ENSBTAG00000013072	ortholog_one2one
ENSSSCG00000003784	ENSBTAG00000019401	ortholog_one2one
ENSSSCG00000010565	ENSBTAG00000003578	ortholog_one2one
ENSSSCG00000011004	ENSBTAG00000005905	ortholog_one2one
ENSSSCG00000009516	ENSBTAG00000005682	ortholog_one2one
ENSSSCG00000014283	ENSBTAG00000025477	ortholog_one2one
ENSSSCG00000026402	ENSBTAG00000052571	ortholog_one2one
ENSSSCG00000006250	ENSBTAG00000020034	ortholog_one2one
ENSSSCG00000038234	ENSBTAG00000018379	ortholog_one2one
ENSSSCG00000021161	ENSBTAG00000001938	ortholog_one2one
ENSSSCG00000008195	ENSBTAG00000014274	ortholog_many2many
ENSSSCG00000008195	ENSBTAG00000053107	ortholog_many2many
ENSSSCG00000015406	ENSBTAG00000008641	ortholog_one2one
ENSSSCG00000008631	ENSBTAG00000020297	ortholog_one2one
ENSSSCG00000022671	ENSBTAG00000005562	ortholog_one2one
ENSSSCG00000040016	ENSBTAG00000038981	ortholog_one2one
ENSSSCG00000008196	ENSBTAG00000050476	ortholog_one2many
ENSSSCG00000008196	ENSBTAG00000006019	ortholog_one2many
ENSSSCG00000006251	ENSBTAG00000005898	ortholog_one2one
ENSSSCG00000031999	ENSBTAG00000002240	ortholog_one2one
ENSSSCG00000010566	ENSBTAG00000003579	ortholog_one2one
ENSSSCG00000028033	ENSBTAG00000001939	ortholog_one2one
ENSSSCG00000002835	ENSBTAG00000000418	ortholog_one2one
ENSSSCG00000014919	ENSBTAG00000000246	ortholog_one2one
ENSSSCG00000014281	ENSBTAG00000015953	ortholog_one2one
ENSSSCG00000001931	ENSBTAG00000046391	ortholog_one2many
ENSSSCG00000023807	ENSBTAG00000000555	ortholog_one2one
ENSSSCG00000010093	ENSBTAG00000013973	ortholog_one2one
ENSSSCG00000000377	ENSBTAG00000010451	ortholog_one2many
ENSSSCG00000021749	ENSBTAG00000010394	ortholog_one2one
ENSSSCG00000008197	ENSBTAG00000021920	ortholog_one2one
ENSSSCG00000009517	ENSBTAG00000032084	ortholog_one2one
ENSSSCG00000027286	ENSBTAG00000017240	ortholog_one2one
ENSSSCG00000010094	ENSBTAG00000020760	ortholog_one2one
ENSSSCG00000000749	ENSBTAG00000038415	ortholog_one2one
ENSSSCG00000036146	ENSBTAG00000001530	ortholog_one2one
ENSSSCG00000005703	ENSBTAG00000023797	ortholog_one2one
ENSSSCG00000024161	ENSBTAG00000005146	ortholog_many2many
ENSSSCG00000024161	ENSBTAG00000020116	ortholog_many2many
ENSSSCG00000024161	ENSBTAG00000012208	ortholog_many2many
ENSSSCG00000024161	ENSBTAG00000001476	ortholog_many2many
ENSSSCG00000024161	ENSBTAG00000007075	ortholog_many2many
ENSSSCG00000024161	ENSBTAG00000005182	ortholog_many2many
ENSSSCG00000024161	ENSBTAG00000002069	ortholog_many2many
ENSSSCG00000024161	ENSBTAG00000019386	ortholog_many2many
ENSSSCG00000031278	ENSBTAG00000038268	ortholog_one2one
ENSSSCG00000014920	ENSBTAG00000040128	ortholog_one2one
ENSSSCG00000014282	ENSBTAG00000015957	ortholog_one2one
ENSSSCG00000015407	ENSBTAG00000002714	ortholog_one2one
ENSSSCG00000006252	ENSBTAG00000005893	ortholog_one2one
ENSSSCG00000025306	ENSBTAG00000015670	ortholog_one2one
ENSSSCG00000010568	ENSBTAG00000016335	ortholog_one2one
ENSSSCG00000001932	ENSBTAG00000013627	ortholog_one2many
ENSSSCG00000010095	ENSBTAG00000045548	ortholog_one2one
ENSSSCG00000024373	ENSBTAG00000021653	ortholog_one2one
ENSSSCG00000025085	ENSBTAG00000055278	ortholog_one2one
ENSSSCG00000035533	ENSBTAG00000035244	ortholog_one2one
ENSSSCG00000033568	ENSBTAG00000009542	ortholog_one2one
ENSSSCG00000014284	ENSBTAG00000031246	ortholog_one2one
ENSSSCG00000009022	ENSBTAG00000047924	ortholog_one2one
ENSSSCG00000002836	ENSBTAG00000008544	ortholog_one2one
ENSSSCG00000031808	ENSBTAG00000001589	ortholog_one2one
ENSSSCG00000014921	ENSBTAG00000015177	ortholog_one2one
ENSSSCG00000036078	ENSBTAG00000006159	ortholog_one2one
ENSSSCG00000005704	ENSBTAG00000048071	ortholog_one2one
ENSSSCG00000001341	ENSBTAG00000038619	ortholog_one2one
ENSSSCG00000008633	ENSBTAG00000002900	ortholog_one2many
ENSSSCG00000008633	ENSBTAG00000001928	ortholog_one2many
ENSSSCG00000032262	ENSBTAG00000007002	ortholog_one2one
ENSSSCG00000001934	ENSBTAG00000003708	ortholog_one2one
ENSSSCG00000010096	ENSBTAG00000038132	ortholog_one2one
ENSSSCG00000030076	ENSBTAG00000014525	ortholog_one2one
ENSSSCG00000014285	ENSBTAG00000008609	ortholog_one2one
ENSSSCG00000008201	ENSBTAG00000010846	ortholog_one2one
ENSSSCG00000003787	ENSBTAG00000002627	ortholog_one2one
ENSSSCG00000010569	ENSBTAG00000016336	ortholog_one2one
ENSSSCG00000015871	ENSBTAG00000003650	ortholog_one2one
ENSSSCG00000031813	ENSBTAG00000044050	ortholog_one2one
ENSSSCG00000012584	ENSBTAG00000000828	ortholog_one2one
ENSSSCG00000000379	ENSBTAG00000009543	ortholog_one2one
ENSSSCG00000001342	ENSBTAG00000007643	ortholog_one2one
ENSSSCG00000028406	ENSBTAG00000038181	ortholog_one2one
ENSSSCG00000009519	ENSBTAG00000004165	ortholog_one2one
ENSSSCG00000009584	ENSBTAG00000001941	ortholog_one2one
ENSSSCG00000035619	ENSBTAG00000005482	ortholog_one2one
ENSSSCG00000035739	ENSBTAG00000007001	ortholog_one2one
ENSSSCG00000024393	ENSBTAG00000010397	ortholog_one2one
ENSSSCG00000011010	ENSBTAG00000010059	ortholog_one2one
ENSSSCG00000013556	ENSBTAG00000007901	ortholog_one2one
ENSSSCG00000009023	ENSBTAG00000008098	ortholog_one2one
ENSSSCG00000008202	ENSBTAG00000019213	ortholog_one2one
ENSSSCG00000011453	ENSBTAG00000007850	ortholog_one2one
ENSSSCG00000021130	ENSBTAG00000050907	ortholog_one2one
ENSSSCG00000005706	ENSBTAG00000017976	ortholog_one2one
ENSSSCG00000009521	ENSBTAG00000046271	ortholog_one2one
ENSSSCG00000040286	ENSBTAG00000006291	ortholog_one2one
ENSSSCG00000036512	ENSBTAG00000027464	ortholog_one2one
ENSSSCG00000008634	ENSBTAG00000046463	ortholog_one2many
ENSSSCG00000008634	ENSBTAG00000001927	ortholog_one2many
ENSSSCG00000009520	ENSBTAG00000025246	ortholog_one2one
ENSSSCG00000010097	ENSBTAG00000011292	ortholog_one2one
ENSSSCG00000014287	ENSBTAG00000014676	ortholog_one2one
ENSSSCG00000026939	ENSBTAG00000003975	ortholog_one2one
ENSSSCG00000001938	ENSBTAG00000006582	ortholog_one2one
ENSSSCG00000038811	ENSBTAG00000000804	ortholog_one2one
ENSSSCG00000004621	ENSBTAG00000003763	ortholog_one2one
ENSSSCG00000031476	ENSBTAG00000037951	ortholog_one2one
ENSSSCG00000042752	ENSBTAG00000011203	ortholog_one2one
ENSSSCG00000033878	ENSBTAG00000015793	ortholog_one2one
ENSSSCG00000035249	ENSBTAG00000003033	ortholog_one2one
ENSSSCG00000011775	ENSBTAG00000017450	ortholog_one2one
ENSSSCG00000005707	ENSBTAG00000017982	ortholog_one2one
ENSSSCG00000012585	ENSBTAG00000019591	ortholog_one2one
ENSSSCG00000029464	ENSBTAG00000020472	ortholog_one2one
ENSSSCG00000014288	ENSBTAG00000009478	ortholog_one2one
ENSSSCG00000003788	ENSBTAG00000019230	ortholog_one2one
ENSSSCG00000000382	ENSBTAG00000014697	ortholog_one2one
ENSSSCG00000001372	ENSBTAG00000025516	ortholog_one2one
ENSSSCG00000010570	ENSBTAG00000016343	ortholog_one2one
ENSSSCG00000015872	ENSBTAG00000009770	ortholog_one2one
ENSSSCG00000006256	ENSBTAG00000005748	ortholog_one2one
ENSSSCG00000032808	ENSBTAG00000002247	ortholog_one2one
ENSSSCG00000016259	ENSBTAG00000010338	ortholog_one2one
ENSSSCG00000014289	ENSBTAG00000009479	ortholog_one2one
ENSSSCG00000014924	ENSBTAG00000011100	ortholog_one2one
ENSSSCG00000040998	ENSBTAG00000018926	ortholog_one2one
ENSSSCG00000039488	ENSBTAG00000004261	ortholog_one2one
ENSSSCG00000001939	ENSBTAG00000015095	ortholog_one2one
ENSSSCG00000026552	ENSBTAG00000003124	ortholog_one2one
ENSSSCG00000005710	ENSBTAG00000017473	ortholog_one2one
ENSSSCG00000011776	ENSBTAG00000014451	ortholog_one2one
ENSSSCG00000008635	ENSBTAG00000002716	ortholog_one2one
ENSSSCG00000047465	ENSBTAG00000053463	ortholog_one2one
ENSSSCG00000030578	ENSBTAG00000001174	ortholog_one2one
ENSSSCG00000031694	ENSBTAG00000014523	ortholog_one2one
ENSSSCG00000031302	ENSBTAG00000008480	ortholog_one2one
ENSSSCG00000033301	ENSBTAG00000044198	ortholog_one2one
ENSSSCG00000016260	ENSBTAG00000010344	ortholog_one2one
ENSSSCG00000037634	ENSBTAG00000013888	ortholog_one2one
ENSSSCG00000033422	ENSBTAG00000011344	ortholog_one2one
ENSSSCG00000025892	ENSBTAG00000006914	ortholog_one2one
ENSSSCG00000014291	ENSBTAG00000009482	ortholog_one2one
ENSSSCG00000032328	ENSBTAG00000014459	ortholog_one2one
ENSSSCG00000047538	ENSBTAG00000015251	ortholog_one2one
ENSSSCG00000029865	ENSBTAG00000048061	ortholog_one2one
ENSSSCG00000003789	ENSBTAG00000014791	ortholog_one2many
ENSSSCG00000003789	ENSBTAG00000004415	ortholog_one2many
ENSSSCG00000038073	ENSBTAG00000020936	ortholog_one2one
ENSSSCG00000000751	ENSBTAG00000000049	ortholog_one2one
ENSSSCG00000026146	ENSBTAG00000017376	ortholog_one2one
ENSSSCG00000037351	ENSBTAG00000007280	ortholog_one2one
ENSSSCG00000009522	ENSBTAG00000010672	ortholog_one2one
ENSSSCG00000031780	ENSBTAG00000051262	ortholog_one2one
ENSSSCG00000006260	ENSBTAG00000004243	ortholog_one2many
ENSSSCG00000006260	ENSBTAG00000047496	ortholog_one2many
ENSSSCG00000013553	ENSBTAG00000039160	ortholog_one2one
ENSSSCG00000034178	ENSBTAG00000052140	ortholog_one2one
ENSSSCG00000000383	ENSBTAG00000026754	ortholog_one2one
ENSSSCG00000028655	ENSBTAG00000050873	ortholog_one2one
ENSSSCG00000012586	ENSBTAG00000004586	ortholog_one2one
ENSSSCG00000033424	ENSBTAG00000014460	ortholog_one2one
ENSSSCG00000001346	ENSBTAG00000006927	ortholog_one2one
ENSSSCG00000010571	ENSBTAG00000013120	ortholog_one2one
ENSSSCG00000032304	ENSBTAG00000012575	ortholog_one2one
ENSSSCG00000039714	ENSBTAG00000000655	ortholog_one2one
ENSSSCG00000011454	ENSBTAG00000011345	ortholog_one2one
ENSSSCG00000000384	ENSBTAG00000002798	ortholog_one2one
ENSSSCG00000026409	ENSBTAG00000011813	ortholog_one2one
ENSSSCG00000034503	ENSBTAG00000012912	ortholog_one2one
ENSSSCG00000010100	ENSBTAG00000053023	ortholog_one2one
ENSSSCG00000033412	ENSBTAG00000008553	ortholog_one2one
ENSSSCG00000012587	ENSBTAG00000010065	ortholog_one2one
ENSSSCG00000010101	ENSBTAG00000019244	ortholog_one2one
ENSSSCG00000029753	ENSBTAG00000008329	ortholog_one2one
ENSSSCG00000001347	ENSBTAG00000006933	ortholog_one2one
ENSSSCG00000009589	ENSBTAG00000004767	ortholog_one2one
ENSSSCG00000014292	ENSBTAG00000015683	ortholog_one2one
ENSSSCG00000010102	ENSBTAG00000009145	ortholog_one2one
ENSSSCG00000040434	ENSBTAG00000004497	ortholog_one2one
ENSSSCG00000029783	ENSBTAG00000007678	ortholog_one2one
ENSSSCG00000003790	ENSBTAG00000015482	ortholog_one2one
ENSSSCG00000000385	ENSBTAG00000002799	ortholog_one2one
ENSSSCG00000034614	ENSBTAG00000020973	ortholog_one2one
ENSSSCG00000025741	ENSBTAG00000003961	ortholog_one2one
ENSSSCG00000005164	ENSBTAG00000017741	ortholog_one2one
ENSSSCG00000004622	ENSBTAG00000003762	ortholog_one2one
ENSSSCG00000022380	ENSBTAG00000013857	ortholog_one2one
ENSSSCG00000029425	ENSBTAG00000006936	ortholog_one2one
ENSSSCG00000010574	ENSBTAG00000005780	ortholog_one2one
ENSSSCG00000006261	ENSBTAG00000003460	ortholog_one2one
ENSSSCG00000011780	ENSBTAG00000052825	ortholog_one2one
ENSSSCG00000027121	ENSBTAG00000032281	ortholog_one2many
ENSSSCG00000027121	ENSBTAG00000004256	ortholog_one2many
ENSSSCG00000010103	ENSBTAG00000030979	ortholog_one2many
ENSSSCG00000010103	ENSBTAG00000038258	ortholog_one2many
ENSSSCG00000014927	ENSBTAG00000018540	ortholog_one2one
ENSSSCG00000016261	ENSBTAG00000015752	ortholog_one2one
ENSSSCG00000012590	ENSBTAG00000032485	ortholog_one2one
ENSSSCG00000039875	ENSBTAG00000012295	ortholog_one2one
ENSSSCG00000015873	ENSBTAG00000019337	ortholog_one2one
ENSSSCG00000037035	ENSBTAG00000012577	ortholog_one2one
ENSSSCG00000011069	ENSBTAG00000000654	ortholog_one2one
ENSSSCG00000003791	ENSBTAG00000015474	ortholog_one2one
ENSSSCG00000013554	ENSBTAG00000047424	ortholog_one2one
ENSSSCG00000000386	ENSBTAG00000011762	ortholog_one2one
ENSSSCG00000000753	ENSBTAG00000005221	ortholog_one2one
ENSSSCG00000010104	ENSBTAG00000014646	ortholog_one2one
ENSSSCG00000012591	ENSBTAG00000016221	ortholog_one2one
ENSSSCG00000010575	ENSBTAG00000007427	ortholog_one2one
ENSSSCG00000003663	ENSBTAG00000004259	ortholog_one2one
ENSSSCG00000006262	ENSBTAG00000003454	ortholog_one2one
ENSSSCG00000005166	ENSBTAG00000014124	ortholog_one2one
ENSSSCG00000039317	ENSBTAG00000019350	ortholog_one2one
ENSSSCG00000004623	ENSBTAG00000033967	ortholog_one2one
ENSSSCG00000023503	ENSBTAG00000008719	ortholog_one2one
ENSSSCG00000024604	ENSBTAG00000006941	ortholog_one2one
ENSSSCG00000008661	ENSBTAG00000047185	ortholog_many2many
ENSSSCG00000008661	ENSBTAG00000051342	ortholog_many2many
ENSSSCG00000008661	ENSBTAG00000050329	ortholog_many2many
ENSSSCG00000008661	ENSBTAG00000003408	ortholog_many2many
ENSSSCG00000008661	ENSBTAG00000051611	ortholog_many2many
ENSSSCG00000021644	ENSBTAG00000021575	ortholog_one2one
ENSSSCG00000038573	ENSBTAG00000048789	ortholog_one2one
ENSSSCG00000010576	ENSBTAG00000007435	ortholog_one2one
ENSSSCG00000031399	ENSBTAG00000045514	ortholog_one2many
ENSSSCG00000015874	ENSBTAG00000011909	ortholog_one2one
ENSSSCG00000010577	ENSBTAG00000015700	ortholog_one2one
ENSSSCG00000003792	ENSBTAG00000008243	ortholog_one2many
ENSSSCG00000037766	ENSBTAG00000027182	ortholog_one2one
ENSSSCG00000011782	ENSBTAG00000017666	ortholog_one2one
ENSSSCG00000004624	ENSBTAG00000005865	ortholog_one2one
ENSSSCG00000015410	ENSBTAG00000005102	ortholog_one2one
ENSSSCG00000013552	ENSBTAG00000017291	ortholog_one2one
ENSSSCG00000010578	ENSBTAG00000015702	ortholog_one2one
ENSSSCG00000033808	ENSBTAG00000045514	ortholog_one2many
ENSSSCG00000027093	ENSBTAG00000007397	ortholog_one2one
ENSSSCG00000040009	ENSBTAG00000047185	ortholog_many2many
ENSSSCG00000040009	ENSBTAG00000051342	ortholog_many2many
ENSSSCG00000040009	ENSBTAG00000050329	ortholog_many2many
ENSSSCG00000040009	ENSBTAG00000003408	ortholog_many2many
ENSSSCG00000040009	ENSBTAG00000051611	ortholog_many2many
ENSSSCG00000025190	ENSBTAG00000004367	ortholog_one2one
ENSSSCG00000010105	ENSBTAG00000002130	ortholog_one2one
ENSSSCG00000012593	ENSBTAG00000054073	ortholog_one2one
ENSSSCG00000031741	ENSBTAG00000008216	ortholog_one2many
ENSSSCG00000009523	ENSBTAG00000046552	ortholog_one2one
ENSSSCG00000006263	ENSBTAG00000035572	ortholog_one2many
ENSSSCG00000006263	ENSBTAG00000003450	ortholog_one2many
ENSSSCG00000014293	ENSBTAG00000017105	ortholog_one2one
ENSSSCG00000025943	ENSBTAG00000006958	ortholog_one2one
ENSSSCG00000010579	ENSBTAG00000006014	ortholog_one2one
ENSSSCG00000001942	ENSBTAG00000009186	ortholog_one2one
ENSSSCG00000039408	ENSBTAG00000006208	ortholog_one2one
ENSSSCG00000000754	ENSBTAG00000005225	ortholog_one2one
ENSSSCG00000032755	ENSBTAG00000034973	ortholog_many2many
ENSSSCG00000032755	ENSBTAG00000024839	ortholog_many2many
ENSSSCG00000011070	ENSBTAG00000017354	ortholog_one2one
ENSSSCG00000005711	ENSBTAG00000021896	ortholog_one2one
ENSSSCG00000032323	ENSBTAG00000013112	ortholog_one2one
ENSSSCG00000021408	ENSBTAG00000003758	ortholog_one2one
ENSSSCG00000035686	ENSBTAG00000004371	ortholog_one2one
ENSSSCG00000011784	ENSBTAG00000039011	ortholog_one2one
ENSSSCG00000001944	ENSBTAG00000013352	ortholog_one2one
ENSSSCG00000028810	ENSBTAG00000009197	ortholog_one2one
ENSSSCG00000010580	ENSBTAG00000006017	ortholog_one2one
ENSSSCG00000005167	ENSBTAG00000043972	ortholog_one2one
ENSSSCG00000038541	ENSBTAG00000045579	ortholog_one2many
ENSSSCG00000038541	ENSBTAG00000033290	ortholog_one2many
ENSSSCG00000008678	ENSBTAG00000011042	ortholog_one2one
ENSSSCG00000012594	ENSBTAG00000020022	ortholog_one2one
ENSSSCG00000038977	ENSBTAG00000015753	ortholog_one2one
ENSSSCG00000031818	ENSBTAG00000048468	ortholog_one2one
ENSSSCG00000001376	ENSBTAG00000006960	ortholog_one2one
ENSSSCG00000001945	ENSBTAG00000000541	ortholog_one2one
ENSSSCG00000034213	ENSBTAG00000010821	ortholog_one2one
ENSSSCG00000008207	ENSBTAG00000002866	ortholog_one2one
ENSSSCG00000012595	ENSBTAG00000050382	ortholog_one2one
ENSSSCG00000000394	ENSBTAG00000004374	ortholog_one2one
ENSSSCG00000039519	ENSBTAG00000016624	ortholog_one2one
ENSSSCG00000009591	ENSBTAG00000049777	ortholog_one2many
ENSSSCG00000009591	ENSBTAG00000047649	ortholog_one2many
ENSSSCG00000009524	ENSBTAG00000007066	ortholog_one2one
ENSSSCG00000014296	ENSBTAG00000013113	ortholog_one2one
ENSSSCG00000046061	ENSBTAG00000054977	ortholog_one2many
ENSSSCG00000010106	ENSBTAG00000031018	ortholog_one2one
ENSSSCG00000010581	ENSBTAG00000003580	ortholog_one2one
ENSSSCG00000004625	ENSBTAG00000013830	ortholog_one2one
ENSSSCG00000038643	ENSBTAG00000046218	ortholog_one2one
ENSSSCG00000003793	ENSBTAG00000009338	ortholog_one2one
ENSSSCG00000013551	ENSBTAG00000017280	ortholog_one2one
ENSSSCG00000015876	ENSBTAG00000004267	ortholog_one2one
ENSSSCG00000001946	ENSBTAG00000009941	ortholog_one2one
ENSSSCG00000008677	ENSBTAG00000053760	ortholog_one2many
ENSSSCG00000008677	ENSBTAG00000052135	ortholog_one2many
ENSSSCG00000008677	ENSBTAG00000011044	ortholog_one2many
ENSSSCG00000015411	ENSBTAG00000003825	ortholog_one2one
ENSSSCG00000011783	ENSBTAG00000011414	ortholog_one2one
ENSSSCG00000038504	ENSBTAG00000002500	ortholog_one2one
ENSSSCG00000008208	ENSBTAG00000000184	ortholog_one2one
ENSSSCG00000040887	ENSBTAG00000016640	ortholog_one2one
ENSSSCG00000005169	ENSBTAG00000023462	ortholog_one2many
ENSSSCG00000005169	ENSBTAG00000014449	ortholog_one2many
ENSSSCG00000031492	ENSBTAG00000039695	ortholog_one2one
ENSSSCG00000022616	ENSBTAG00000010863	ortholog_one2one
ENSSSCG00000033359	ENSBTAG00000002501	ortholog_one2one
ENSSSCG00000011013	ENSBTAG00000018263	ortholog_one2one
ENSSSCG00000025374	ENSBTAG00000019336	ortholog_one2one
