gene_ID_ssc gene_ID_oar
ENSSSCG00000025114 ENSOARG00000018401
ENSSSCG00000025116 ENSOARG00000013311
ENSSSCG00000025117 ENSOARG00000005156
ENSSSCG00000025119 ENSOARG00000014313
ENSSSCG00000025120 ENSOARG00000015273
ENSSSCG00000025126 ENSOARG00000004703
ENSSSCG00000025130 ENSOARG00000015513
ENSSSCG00000025131 ENSOARG00000017525
ENSSSCG00000025133 ENSOARG00000012367
ENSSSCG00000025134 ENSOARG00000016584
ENSSSCG00000025139 ENSOARG00000004147
ENSSSCG00000025151 ENSOARG00000003534
ENSSSCG00000025151 ENSOARG00000007019
ENSSSCG00000025151 ENSOARG00000007022
ENSSSCG00000025152 ENSOARG00000004306
ENSSSCG00000025155 ENSOARG00000024076
ENSSSCG00000025156 ENSOARG00000000712
ENSSSCG00000025160 ENSOARG00000005536
ENSSSCG00000025164 ENSOARG00000016889
ENSSSCG00000025174 ENSOARG00000020405
ENSSSCG00000025176 ENSOARG00000003966
ENSSSCG00000025179 ENSOARG00000002497
ENSSSCG00000025182 ENSOARG00000004182
ENSSSCG00000025183 ENSOARG00000021563
ENSSSCG00000025186 ENSOARG00000005577
ENSSSCG00000025187 ENSOARG00000005079
ENSSSCG00000025188 ENSOARG00000010394
ENSSSCG00000025190 ENSOARG00000009492
ENSSSCG00000025194 ENSOARG00000007013
ENSSSCG00000025197 ENSOARG00000013195
ENSSSCG00000025203 ENSOARG00000012342
ENSSSCG00000025206 ENSOARG00000020873
ENSSSCG00000025208 ENSOARG00000016350
ENSSSCG00000025210 ENSOARG00000015475
ENSSSCG00000025214 ENSOARG00000004125
ENSSSCG00000025218 ENSOARG00000003738
ENSSSCG00000025221 ENSOARG00000006507
ENSSSCG00000025224 ENSOARG00000003600
ENSSSCG00000025228 ENSOARG00000018779
ENSSSCG00000025238 ENSOARG00000002613
ENSSSCG00000025240 ENSOARG00000013734
ENSSSCG00000025243 ENSOARG00000010617
ENSSSCG00000025244 ENSOARG00000009788
ENSSSCG00000025245 ENSOARG00000009484
ENSSSCG00000025248 ENSOARG00000004171
ENSSSCG00000025248 ENSOARG00000012974
ENSSSCG00000025252 ENSOARG00000004154
ENSSSCG00000025254 ENSOARG00000016837
ENSSSCG00000025260 ENSOARG00000019253
ENSSSCG00000025264 ENSOARG00000011571
ENSSSCG00000025266 ENSOARG00000015303
ENSSSCG00000025270 ENSOARG00000020580
ENSSSCG00000025271 ENSOARG00000017025
ENSSSCG00000025272 ENSOARG00000008755
ENSSSCG00000025273 ENSOARG00000003867
ENSSSCG00000025281 ENSOARG00000010552
ENSSSCG00000025282 ENSOARG00000024247
ENSSSCG00000025282 ENSOARG00000025050
ENSSSCG00000025284 ENSOARG00000000242
ENSSSCG00000025286 ENSOARG00000016842
ENSSSCG00000025287 ENSOARG00000018437
ENSSSCG00000025289 ENSOARG00000020661
ENSSSCG00000025289 ENSOARG00000020663
ENSSSCG00000025290 ENSOARG00000006422
ENSSSCG00000025290 ENSOARG00000015858
ENSSSCG00000025293 ENSOARG00000005180
ENSSSCG00000025294 ENSOARG00000011819
ENSSSCG00000025295 ENSOARG00000001779
ENSSSCG00000025298 ENSOARG00000009803
ENSSSCG00000025303 ENSOARG00000004548
ENSSSCG00000025305 ENSOARG00000005386
ENSSSCG00000025306 ENSOARG00000017759
ENSSSCG00000025308 ENSOARG00000017062
ENSSSCG00000025314 ENSOARG00000008945
ENSSSCG00000025314 ENSOARG00000017162
ENSSSCG00000025315 ENSOARG00000006494
ENSSSCG00000025316 ENSOARG00000003192
ENSSSCG00000025320 ENSOARG00000024304
ENSSSCG00000025321 ENSOARG00000005520
ENSSSCG00000025323 ENSOARG00000004816
ENSSSCG00000025324 ENSOARG00000024352
ENSSSCG00000025326 ENSOARG00000020327
ENSSSCG00000025329 ENSOARG00000002734
ENSSSCG00000025329 ENSOARG00000010119
ENSSSCG00000025334 ENSOARG00000000183
ENSSSCG00000025335 ENSOARG00000017831
ENSSSCG00000025343 ENSOARG00000001314
ENSSSCG00000025344 ENSOARG00000020832
ENSSSCG00000025345 ENSOARG00000018476
ENSSSCG00000025349 ENSOARG00000020205
ENSSSCG00000025353 ENSOARG00000001823
ENSSSCG00000025357 ENSOARG00000017366
ENSSSCG00000025363 ENSOARG00000019287
ENSSSCG00000025367 ENSOARG00000006909
ENSSSCG00000025374 ENSOARG00000020618
ENSSSCG00000025388 ENSOARG00000000856
ENSSSCG00000025388 ENSOARG00000001024
ENSSSCG00000025388 ENSOARG00000002214
ENSSSCG00000025388 ENSOARG00000010936
ENSSSCG00000025388 ENSOARG00000014913
ENSSSCG00000025388 ENSOARG00000017305
ENSSSCG00000025388 ENSOARG00000025165
ENSSSCG00000025388 ENSOARG00000025185
ENSSSCG00000025388 ENSOARG00000025187
ENSSSCG00000025401 ENSOARG00000014334
ENSSSCG00000025403 ENSOARG00000008365
ENSSSCG00000025404 ENSOARG00000003136
ENSSSCG00000025406 ENSOARG00000004372
ENSSSCG00000025408 ENSOARG00000002993
ENSSSCG00000025410 ENSOARG00000018477
ENSSSCG00000025414 ENSOARG00000006398
ENSSSCG00000025416 ENSOARG00000011510
ENSSSCG00000025417 ENSOARG00000018388
ENSSSCG00000025423 ENSOARG00000016548
ENSSSCG00000025425 ENSOARG00000005035
ENSSSCG00000025430 ENSOARG00000013982
ENSSSCG00000025434 ENSOARG00000013153
ENSSSCG00000025436 ENSOARG00000020105
ENSSSCG00000025438 ENSOARG00000011114
ENSSSCG00000025440 ENSOARG00000007237
ENSSSCG00000025441 ENSOARG00000019862
ENSSSCG00000025447 ENSOARG00000019235
ENSSSCG00000025448 ENSOARG00000011370
ENSSSCG00000025454 ENSOARG00000000302
ENSSSCG00000025455 ENSOARG00000012973
ENSSSCG00000025460 ENSOARG00000017609
ENSSSCG00000025463 ENSOARG00000017273
ENSSSCG00000025468 ENSOARG00000004970
ENSSSCG00000025470 ENSOARG00000019183
ENSSSCG00000025478 ENSOARG00000008311
ENSSSCG00000025483 ENSOARG00000016103
ENSSSCG00000025485 ENSOARG00000019610
ENSSSCG00000025486 ENSOARG00000013650
ENSSSCG00000025487 ENSOARG00000023021
ENSSSCG00000025488 ENSOARG00000014143
ENSSSCG00000025492 ENSOARG00000007459
ENSSSCG00000025500 ENSOARG00000006365
ENSSSCG00000025503 ENSOARG00000000473
ENSSSCG00000025504 ENSOARG00000021572
ENSSSCG00000025513 ENSOARG00000021514
ENSSSCG00000025513 ENSOARG00000022076
ENSSSCG00000025513 ENSOARG00000022210
ENSSSCG00000025513 ENSOARG00000023752
ENSSSCG00000025513 ENSOARG00000023953
ENSSSCG00000025513 ENSOARG00000023997
ENSSSCG00000025514 ENSOARG00000011735
ENSSSCG00000025523 ENSOARG00000019333
ENSSSCG00000025525 ENSOARG00000011711
ENSSSCG00000025527 ENSOARG00000001603
ENSSSCG00000025531 ENSOARG00000019951
ENSSSCG00000025532 ENSOARG00000000883
ENSSSCG00000025534 ENSOARG00000012031
ENSSSCG00000025535 ENSOARG00000012828
ENSSSCG00000025537 ENSOARG00000005032
ENSSSCG00000025540 ENSOARG00000024439
ENSSSCG00000025542 ENSOARG00000007728
ENSSSCG00000025545 ENSOARG00000011812
ENSSSCG00000025560 ENSOARG00000003013
ENSSSCG00000025561 ENSOARG00000010641
ENSSSCG00000025564 ENSOARG00000003765
ENSSSCG00000025565 ENSOARG00000010149
ENSSSCG00000025568 ENSOARG00000012881
ENSSSCG00000025568 ENSOARG00000016058
ENSSSCG00000025571 ENSOARG00000016984
ENSSSCG00000025578 ENSOARG00000020860
ENSSSCG00000025582 ENSOARG00000000807
ENSSSCG00000025588 ENSOARG00000010154
ENSSSCG00000025589 ENSOARG00000001112
ENSSSCG00000025592 ENSOARG00000020478
ENSSSCG00000025593 ENSOARG00000007573
ENSSSCG00000025597 ENSOARG00000017113
ENSSSCG00000025597 ENSOARG00000017130
ENSSSCG00000025597 ENSOARG00000017148
ENSSSCG00000025597 ENSOARG00000017175
ENSSSCG00000025598 ENSOARG00000005709
ENSSSCG00000025599 ENSOARG00000012432
ENSSSCG00000025602 ENSOARG00000002931
ENSSSCG00000025606 ENSOARG00000011894
ENSSSCG00000025610 ENSOARG00000003209
ENSSSCG00000025612 ENSOARG00000013990
ENSSSCG00000025616 ENSOARG00000011664
ENSSSCG00000025616 ENSOARG00000021176
ENSSSCG00000025618 ENSOARG00000007738
ENSSSCG00000025621 ENSOARG00000010827
ENSSSCG00000025629 ENSOARG00000005410
ENSSSCG00000025631 ENSOARG00000001781
ENSSSCG00000025631 ENSOARG00000006031
ENSSSCG00000025631 ENSOARG00000007091
ENSSSCG00000025631 ENSOARG00000007441
ENSSSCG00000025631 ENSOARG00000009353
ENSSSCG00000025631 ENSOARG00000009398
ENSSSCG00000025631 ENSOARG00000012203
ENSSSCG00000025631 ENSOARG00000014120
ENSSSCG00000025638 ENSOARG00000006622
ENSSSCG00000025644 ENSOARG00000007322
ENSSSCG00000025647 ENSOARG00000002331
ENSSSCG00000025651 ENSOARG00000002409
ENSSSCG00000025652 ENSOARG00000003455
ENSSSCG00000025653 ENSOARG00000009238
ENSSSCG00000025656 ENSOARG00000009159
ENSSSCG00000025661 ENSOARG00000010313
ENSSSCG00000025667 ENSOARG00000001194
ENSSSCG00000025672 ENSOARG00000010030
ENSSSCG00000025673 ENSOARG00000017869
ENSSSCG00000025674 ENSOARG00000020806
ENSSSCG00000025675 ENSOARG00000011109
ENSSSCG00000025681 ENSOARG00000005818
ENSSSCG00000025681 ENSOARG00000005965
ENSSSCG00000025682 ENSOARG00000013563
ENSSSCG00000025684 ENSOARG00000024079
ENSSSCG00000025685 ENSOARG00000015833
ENSSSCG00000025686 ENSOARG00000008426
ENSSSCG00000025687 ENSOARG00000000467
ENSSSCG00000025689 ENSOARG00000010809
ENSSSCG00000025691 ENSOARG00000014293
ENSSSCG00000025698 ENSOARG00000015262
ENSSSCG00000025701 ENSOARG00000007798
ENSSSCG00000025703 ENSOARG00000009822
ENSSSCG00000025704 ENSOARG00000019512
ENSSSCG00000025708 ENSOARG00000008347
ENSSSCG00000025711 ENSOARG00000016690
ENSSSCG00000025715 ENSOARG00000024771
ENSSSCG00000025715 ENSOARG00000024877
ENSSSCG00000025717 ENSOARG00000014839
ENSSSCG00000025721 ENSOARG00000019238
ENSSSCG00000025722 ENSOARG00000023372
ENSSSCG00000025729 ENSOARG00000020473
ENSSSCG00000025737 ENSOARG00000003490
ENSSSCG00000025741 ENSOARG00000017362
ENSSSCG00000025744 ENSOARG00000006270
ENSSSCG00000025748 ENSOARG00000017965
ENSSSCG00000025751 ENSOARG00000020069
ENSSSCG00000025754 ENSOARG00000015800
ENSSSCG00000025759 ENSOARG00000007897
ENSSSCG00000025763 ENSOARG00000021555
ENSSSCG00000025766 ENSOARG00000015068
ENSSSCG00000025768 ENSOARG00000003492
ENSSSCG00000025770 ENSOARG00000020506
ENSSSCG00000025771 ENSOARG00000021224
ENSSSCG00000025771 ENSOARG00000021528
ENSSSCG00000025771 ENSOARG00000021927
ENSSSCG00000025771 ENSOARG00000022400
ENSSSCG00000025771 ENSOARG00000022462
ENSSSCG00000025771 ENSOARG00000022764
ENSSSCG00000025771 ENSOARG00000023209
ENSSSCG00000025771 ENSOARG00000023225
ENSSSCG00000025771 ENSOARG00000023241
ENSSSCG00000025771 ENSOARG00000023324
ENSSSCG00000025771 ENSOARG00000023829
ENSSSCG00000025771 ENSOARG00000024116
ENSSSCG00000025771 ENSOARG00000024605
ENSSSCG00000025771 ENSOARG00000024789
ENSSSCG00000025771 ENSOARG00000024891
ENSSSCG00000025771 ENSOARG00000024939
ENSSSCG00000025772 ENSOARG00000012991
ENSSSCG00000025775 ENSOARG00000001996
ENSSSCG00000025777 ENSOARG00000003344
ENSSSCG00000025780 ENSOARG00000018373
ENSSSCG00000025783 ENSOARG00000002706
ENSSSCG00000025784 ENSOARG00000015131
ENSSSCG00000025787 ENSOARG00000002926
ENSSSCG00000025788 ENSOARG00000010497
ENSSSCG00000025791 ENSOARG00000011281
ENSSSCG00000025792 ENSOARG00000005082
ENSSSCG00000025793 ENSOARG00000012190
ENSSSCG00000025793 ENSOARG00000012218
ENSSSCG00000025794 ENSOARG00000006922
ENSSSCG00000025795 ENSOARG00000019729
ENSSSCG00000025796 ENSOARG00000007227
ENSSSCG00000025806 ENSOARG00000012306
ENSSSCG00000025810 ENSOARG00000003018
ENSSSCG00000025818 ENSOARG00000014832
ENSSSCG00000025820 ENSOARG00000016772
ENSSSCG00000025821 ENSOARG00000010526
ENSSSCG00000025822 ENSOARG00000002359
ENSSSCG00000025826 ENSOARG00000019381
ENSSSCG00000025830 ENSOARG00000018689
ENSSSCG00000025834 ENSOARG00000020884
ENSSSCG00000025838 ENSOARG00000016667
ENSSSCG00000025839 ENSOARG00000009811
ENSSSCG00000025842 ENSOARG00000011745
ENSSSCG00000025846 ENSOARG00000014023
ENSSSCG00000025854 ENSOARG00000006782
ENSSSCG00000025854 ENSOARG00000011561
ENSSSCG00000025855 ENSOARG00000002195
ENSSSCG00000025856 ENSOARG00000005269
ENSSSCG00000025869 ENSOARG00000005251
ENSSSCG00000025870 ENSOARG00000018713
ENSSSCG00000025876 ENSOARG00000004941
ENSSSCG00000025879 ENSOARG00000014008
ENSSSCG00000025881 ENSOARG00000012222
ENSSSCG00000025881 ENSOARG00000013103
ENSSSCG00000025885 ENSOARG00000009169
ENSSSCG00000025885 ENSOARG00000009191
ENSSSCG00000025892 ENSOARG00000013225
ENSSSCG00000025900 ENSOARG00000008186
ENSSSCG00000025901 ENSOARG00000019640
ENSSSCG00000025902 ENSOARG00000007172
ENSSSCG00000025906 ENSOARG00000002621
ENSSSCG00000025910 ENSOARG00000002557
ENSSSCG00000025912 ENSOARG00000004087
ENSSSCG00000025915 ENSOARG00000014782
ENSSSCG00000025916 ENSOARG00000021296
ENSSSCG00000025924 ENSOARG00000019421
ENSSSCG00000025925 ENSOARG00000006751
ENSSSCG00000025925 ENSOARG00000006770
ENSSSCG00000025925 ENSOARG00000010968
ENSSSCG00000025928 ENSOARG00000011932
ENSSSCG00000025940 ENSOARG00000001066
ENSSSCG00000025941 ENSOARG00000012445
ENSSSCG00000025942 ENSOARG00000020660
ENSSSCG00000025943 ENSOARG00000012271
ENSSSCG00000025951 ENSOARG00000008630
ENSSSCG00000025953 ENSOARG00000018419
ENSSSCG00000025955 ENSOARG00000012054
ENSSSCG00000025965 ENSOARG00000002888
ENSSSCG00000025966 ENSOARG00000011868
ENSSSCG00000025975 ENSOARG00000011909
ENSSSCG00000025980 ENSOARG00000014801
ENSSSCG00000025981 ENSOARG00000012518
ENSSSCG00000025984 ENSOARG00000001992
ENSSSCG00000025986 ENSOARG00000003622
ENSSSCG00000025992 ENSOARG00000014082
ENSSSCG00000025993 ENSOARG00000020313
ENSSSCG00000025996 ENSOARG00000012051
ENSSSCG00000026001 ENSOARG00000001045
ENSSSCG00000026004 ENSOARG00000002947
ENSSSCG00000026006 ENSOARG00000016409
ENSSSCG00000026014 ENSOARG00000022359
ENSSSCG00000026018 ENSOARG00000002318
ENSSSCG00000026025 ENSOARG00000007033
ENSSSCG00000026033 ENSOARG00000022136
ENSSSCG00000026034 ENSOARG00000011514
ENSSSCG00000026038 ENSOARG00000003313
ENSSSCG00000026041 ENSOARG00000000337
ENSSSCG00000026042 ENSOARG00000000121
ENSSSCG00000026042 ENSOARG00000000247
ENSSSCG00000026042 ENSOARG00000000617
ENSSSCG00000026042 ENSOARG00000000767
ENSSSCG00000026042 ENSOARG00000001304
ENSSSCG00000026042 ENSOARG00000001773
ENSSSCG00000026042 ENSOARG00000002135
ENSSSCG00000026042 ENSOARG00000002140
ENSSSCG00000026042 ENSOARG00000002581
ENSSSCG00000026042 ENSOARG00000002652
ENSSSCG00000026042 ENSOARG00000002907
ENSSSCG00000026042 ENSOARG00000002941
ENSSSCG00000026043 ENSOARG00000007100
ENSSSCG00000026044 ENSOARG00000002197
ENSSSCG00000026044 ENSOARG00000015250
ENSSSCG00000026052 ENSOARG00000014706
ENSSSCG00000026055 ENSOARG00000008185
ENSSSCG00000026061 ENSOARG00000017787
ENSSSCG00000026063 ENSOARG00000008831
ENSSSCG00000026067 ENSOARG00000019191
ENSSSCG00000026068 ENSOARG00000015298
ENSSSCG00000026069 ENSOARG00000021734
ENSSSCG00000026078 ENSOARG00000018604
ENSSSCG00000026082 ENSOARG00000002176
ENSSSCG00000026083 ENSOARG00000015956
ENSSSCG00000026084 ENSOARG00000016816
ENSSSCG00000026087 ENSOARG00000008990
ENSSSCG00000026092 ENSOARG00000018717
ENSSSCG00000026098 ENSOARG00000017434
ENSSSCG00000026103 ENSOARG00000008244
ENSSSCG00000026106 ENSOARG00000014499
ENSSSCG00000026108 ENSOARG00000013750
ENSSSCG00000026110 ENSOARG00000002893
ENSSSCG00000026111 ENSOARG00000024722
ENSSSCG00000026113 ENSOARG00000019619
ENSSSCG00000026116 ENSOARG00000002860
ENSSSCG00000026129 ENSOARG00000005854
ENSSSCG00000026130 ENSOARG00000017153
ENSSSCG00000026137 ENSOARG00000005815
ENSSSCG00000026142 ENSOARG00000012804
ENSSSCG00000026145 ENSOARG00000010441
ENSSSCG00000026146 ENSOARG00000007945
ENSSSCG00000026149 ENSOARG00000004229
ENSSSCG00000026152 ENSOARG00000010668
ENSSSCG00000026153 ENSOARG00000011112
ENSSSCG00000026155 ENSOARG00000018489
ENSSSCG00000026156 ENSOARG00000012240
ENSSSCG00000026158 ENSOARG00000007445
ENSSSCG00000026160 ENSOARG00000012135
ENSSSCG00000026161 ENSOARG00000015997
ENSSSCG00000026164 ENSOARG00000010479
ENSSSCG00000026169 ENSOARG00000012366
ENSSSCG00000026175 ENSOARG00000016915
ENSSSCG00000026176 ENSOARG00000017805
ENSSSCG00000026177 ENSOARG00000013799
ENSSSCG00000026180 ENSOARG00000004226
ENSSSCG00000026181 ENSOARG00000017853
ENSSSCG00000026184 ENSOARG00000017333
ENSSSCG00000026185 ENSOARG00000020609
ENSSSCG00000026194 ENSOARG00000006498
ENSSSCG00000026196 ENSOARG00000018595
ENSSSCG00000026196 ENSOARG00000018727
ENSSSCG00000026210 ENSOARG00000006828
ENSSSCG00000026211 ENSOARG00000018650
ENSSSCG00000026212 ENSOARG00000023228
ENSSSCG00000026217 ENSOARG00000021005
ENSSSCG00000026224 ENSOARG00000019707
ENSSSCG00000026229 ENSOARG00000014540
ENSSSCG00000026230 ENSOARG00000016066
ENSSSCG00000026232 ENSOARG00000003736
ENSSSCG00000026237 ENSOARG00000019348
ENSSSCG00000026239 ENSOARG00000015518
ENSSSCG00000026246 ENSOARG00000011201
ENSSSCG00000026253 ENSOARG00000012159
ENSSSCG00000026254 ENSOARG00000008626
ENSSSCG00000026257 ENSOARG00000005764
ENSSSCG00000026257 ENSOARG00000012293
ENSSSCG00000026260 ENSOARG00000020438
ENSSSCG00000026264 ENSOARG00000006726
ENSSSCG00000026268 ENSOARG00000009476
ENSSSCG00000026269 ENSOARG00000004378
ENSSSCG00000026271 ENSOARG00000005651
ENSSSCG00000026271 ENSOARG00000005667
ENSSSCG00000026276 ENSOARG00000008054
ENSSSCG00000026281 ENSOARG00000003881
ENSSSCG00000026287 ENSOARG00000019224
ENSSSCG00000026293 ENSOARG00000017618
ENSSSCG00000026294 ENSOARG00000021073
ENSSSCG00000026297 ENSOARG00000011542
ENSSSCG00000026301 ENSOARG00000012473
ENSSSCG00000026302 ENSOARG00000014562
ENSSSCG00000026317 ENSOARG00000005368
ENSSSCG00000026318 ENSOARG00000016029
ENSSSCG00000026326 ENSOARG00000018424
ENSSSCG00000026330 ENSOARG00000006576
ENSSSCG00000026333 ENSOARG00000016162
ENSSSCG00000026339 ENSOARG00000000746
ENSSSCG00000026343 ENSOARG00000024971
ENSSSCG00000026344 ENSOARG00000013086
ENSSSCG00000026345 ENSOARG00000012478
ENSSSCG00000026346 ENSOARG00000007302
ENSSSCG00000026348 ENSOARG00000023626
ENSSSCG00000026349 ENSOARG00000014051
ENSSSCG00000026354 ENSOARG00000006243
ENSSSCG00000026360 ENSOARG00000012717
ENSSSCG00000026363 ENSOARG00000003502
ENSSSCG00000026365 ENSOARG00000002001
ENSSSCG00000026367 ENSOARG00000019338
ENSSSCG00000026371 ENSOARG00000007074
ENSSSCG00000026382 ENSOARG00000021144
ENSSSCG00000026383 ENSOARG00000018434
ENSSSCG00000026386 ENSOARG00000005490
ENSSSCG00000026389 ENSOARG00000004290
ENSSSCG00000026389 ENSOARG00000021192
ENSSSCG00000026392 ENSOARG00000020939
ENSSSCG00000026395 ENSOARG00000020814
ENSSSCG00000026402 ENSOARG00000004553
ENSSSCG00000026402 ENSOARG00000004608
ENSSSCG00000026404 ENSOARG00000012256
ENSSSCG00000026407 ENSOARG00000005992
ENSSSCG00000026409 ENSOARG00000003888
ENSSSCG00000026410 ENSOARG00000021579
ENSSSCG00000026410 ENSOARG00000023170
ENSSSCG00000026412 ENSOARG00000013487
ENSSSCG00000026414 ENSOARG00000006865
ENSSSCG00000026414 ENSOARG00000009040
ENSSSCG00000026417 ENSOARG00000001938
ENSSSCG00000026421 ENSOARG00000015546
ENSSSCG00000026422 ENSOARG00000018024
ENSSSCG00000026423 ENSOARG00000017065
ENSSSCG00000026425 ENSOARG00000003129
ENSSSCG00000026427 ENSOARG00000021060
ENSSSCG00000026433 ENSOARG00000016714
ENSSSCG00000026442 ENSOARG00000003110
ENSSSCG00000026446 ENSOARG00000000424
ENSSSCG00000026446 ENSOARG00000011088
ENSSSCG00000026449 ENSOARG00000000493
ENSSSCG00000026451 ENSOARG00000022129
ENSSSCG00000026453 ENSOARG00000012681
ENSSSCG00000026454 ENSOARG00000005821
ENSSSCG00000026455 ENSOARG00000020874
ENSSSCG00000026457 ENSOARG00000010731
ENSSSCG00000026457 ENSOARG00000010813
ENSSSCG00000026461 ENSOARG00000021537
ENSSSCG00000026465 ENSOARG00000019458
ENSSSCG00000026466 ENSOARG00000016855
ENSSSCG00000026478 ENSOARG00000011146
ENSSSCG00000026486 ENSOARG00000018877
ENSSSCG00000026488 ENSOARG00000004571
ENSSSCG00000026494 ENSOARG00000021852
ENSSSCG00000026498 ENSOARG00000006929
ENSSSCG00000026499 ENSOARG00000008019
ENSSSCG00000026502 ENSOARG00000020637
ENSSSCG00000026505 ENSOARG00000001507
ENSSSCG00000026506 ENSOARG00000003400
ENSSSCG00000026512 ENSOARG00000006109
ENSSSCG00000026516 ENSOARG00000020575
ENSSSCG00000026517 ENSOARG00000018411
ENSSSCG00000026520 ENSOARG00000009563
ENSSSCG00000026526 ENSOARG00000005181
ENSSSCG00000026527 ENSOARG00000008505
ENSSSCG00000026529 ENSOARG00000005651
ENSSSCG00000026529 ENSOARG00000005667
ENSSSCG00000026532 ENSOARG00000013854
ENSSSCG00000026533 ENSOARG00000015145
ENSSSCG00000026536 ENSOARG00000008395
ENSSSCG00000026537 ENSOARG00000012826
ENSSSCG00000026538 ENSOARG00000016765
ENSSSCG00000026547 ENSOARG00000004234
ENSSSCG00000026550 ENSOARG00000002573
ENSSSCG00000026550 ENSOARG00000002789
ENSSSCG00000026552 ENSOARG00000015600
ENSSSCG00000026554 ENSOARG00000017982
ENSSSCG00000026559 ENSOARG00000003133
ENSSSCG00000026568 ENSOARG00000006254
ENSSSCG00000026569 ENSOARG00000006373
ENSSSCG00000026571 ENSOARG00000020788
ENSSSCG00000026579 ENSOARG00000002869
ENSSSCG00000026583 ENSOARG00000000538
ENSSSCG00000026585 ENSOARG00000011939
ENSSSCG00000026587 ENSOARG00000010458
ENSSSCG00000026590 ENSOARG00000014650
ENSSSCG00000026592 ENSOARG00000000552
ENSSSCG00000026594 ENSOARG00000020181
ENSSSCG00000026596 ENSOARG00000002452
ENSSSCG00000026597 ENSOARG00000019457
ENSSSCG00000026598 ENSOARG00000013145
ENSSSCG00000026600 ENSOARG00000018860
ENSSSCG00000026602 ENSOARG00000010647
ENSSSCG00000026605 ENSOARG00000018736
ENSSSCG00000026606 ENSOARG00000017013
ENSSSCG00000026612 ENSOARG00000006227
ENSSSCG00000026614 ENSOARG00000023201
ENSSSCG00000026617 ENSOARG00000009171
ENSSSCG00000026618 ENSOARG00000014183
ENSSSCG00000026622 ENSOARG00000015090
ENSSSCG00000026626 ENSOARG00000018630
ENSSSCG00000026644 ENSOARG00000014348
ENSSSCG00000026653 ENSOARG00000017025
ENSSSCG00000026655 ENSOARG00000004103
ENSSSCG00000026659 ENSOARG00000009177
ENSSSCG00000026661 ENSOARG00000007536
ENSSSCG00000026662 ENSOARG00000000064
ENSSSCG00000026662 ENSOARG00000000075
ENSSSCG00000026662 ENSOARG00000002827
ENSSSCG00000026662 ENSOARG00000002864
ENSSSCG00000026663 ENSOARG00000006325
ENSSSCG00000026665 ENSOARG00000017048
ENSSSCG00000026680 ENSOARG00000019656
ENSSSCG00000026686 ENSOARG00000015150
ENSSSCG00000026689 ENSOARG00000011682
ENSSSCG00000026695 ENSOARG00000002699
ENSSSCG00000026697 ENSOARG00000013476
ENSSSCG00000026699 ENSOARG00000009071
ENSSSCG00000026700 ENSOARG00000019398
ENSSSCG00000026701 ENSOARG00000006175
ENSSSCG00000026705 ENSOARG00000016018
ENSSSCG00000026706 ENSOARG00000000048
ENSSSCG00000026710 ENSOARG00000005359
ENSSSCG00000026713 ENSOARG00000020133
ENSSSCG00000026714 ENSOARG00000018853
ENSSSCG00000026718 ENSOARG00000003304
ENSSSCG00000026719 ENSOARG00000019292
ENSSSCG00000026722 ENSOARG00000006587
ENSSSCG00000026724 ENSOARG00000020763
ENSSSCG00000026729 ENSOARG00000001151
ENSSSCG00000026731 ENSOARG00000004999
ENSSSCG00000026733 ENSOARG00000011742
ENSSSCG00000026742 ENSOARG00000001620
ENSSSCG00000026744 ENSOARG00000013613
ENSSSCG00000026746 ENSOARG00000007346
ENSSSCG00000026748 ENSOARG00000017343
ENSSSCG00000026752 ENSOARG00000002863
ENSSSCG00000026753 ENSOARG00000020246
ENSSSCG00000026754 ENSOARG00000011411
ENSSSCG00000026761 ENSOARG00000014500
ENSSSCG00000026768 ENSOARG00000003194
ENSSSCG00000026772 ENSOARG00000014278
ENSSSCG00000026780 ENSOARG00000015724
ENSSSCG00000026781 ENSOARG00000010084
ENSSSCG00000026784 ENSOARG00000013683
ENSSSCG00000026789 ENSOARG00000012709
ENSSSCG00000026790 ENSOARG00000004573
