gene_ID_ssc	gene_ID_oar	homology_type
ENSSSCG00000005229	ENSOARG00000013303	ortholog_one2one
ENSSSCG00000006335	ENSOARG00000011014	ortholog_one2one
ENSSSCG00000028458	ENSOARG00000002884	ortholog_one2one
ENSSSCG00000000810	ENSOARG00000017752	ortholog_one2one
ENSSSCG00000033267	ENSOARG00000000044	ortholog_one2one
ENSSSCG00000003839	ENSOARG00000007826	ortholog_one2one
ENSSSCG00000006336	ENSOARG00000010949	ortholog_one2one
ENSSSCG00000016349	ENSOARG00000018675	ortholog_one2one
ENSSSCG00000000811	ENSOARG00000017729	ortholog_one2one
ENSSSCG00000042539	ENSOARG00000000232	ortholog_one2many
ENSSSCG00000006337	ENSOARG00000010935	ortholog_one2one
ENSSSCG00000045790	ENSOARG00000018584	ortholog_many2many
ENSSSCG00000045790	ENSOARG00000018569	ortholog_many2many
ENSSSCG00000045790	ENSOARG00000018597	ortholog_many2many
ENSSSCG00000045790	ENSOARG00000018654	ortholog_many2many
ENSSSCG00000045790	ENSOARG00000018664	ortholog_many2many
ENSSSCG00000045790	ENSOARG00000018672	ortholog_many2many
ENSSSCG00000012841	ENSOARG00000005483	ortholog_one2one
ENSSSCG00000015008	ENSOARG00000012294	ortholog_one2one
ENSSSCG00000039249	ENSOARG00000020389	ortholog_one2one
ENSSSCG00000001453	ENSOARG00000016610	ortholog_one2one
ENSSSCG00000033199	ENSOARG00000010408	ortholog_one2one
ENSSSCG00000038936	ENSOARG00000018584	ortholog_many2many
ENSSSCG00000038936	ENSOARG00000018569	ortholog_many2many
ENSSSCG00000038936	ENSOARG00000018597	ortholog_many2many
ENSSSCG00000038936	ENSOARG00000018654	ortholog_many2many
ENSSSCG00000038936	ENSOARG00000018664	ortholog_many2many
ENSSSCG00000038936	ENSOARG00000018672	ortholog_many2many
ENSSSCG00000011831	ENSOARG00000020386	ortholog_one2one
ENSSSCG00000015940	ENSOARG00000002804	ortholog_one2one
ENSSSCG00000020790	ENSOARG00000017984	ortholog_one2one
ENSSSCG00000023933	ENSOARG00000005463	ortholog_one2one
ENSSSCG00000015009	ENSOARG00000012383	ortholog_one2one
ENSSSCG00000004687	ENSOARG00000003782	ortholog_one2one
ENSSSCG00000029633	ENSOARG00000007665	ortholog_one2one
ENSSSCG00000047413	ENSOARG00000018559	ortholog_one2one
ENSSSCG00000006338	ENSOARG00000010852	ortholog_one2one
ENSSSCG00000033372	ENSOARG00000016007	ortholog_one2many
ENSSSCG00000011504	ENSOARG00000010336	ortholog_one2one
ENSSSCG00000021166	ENSOARG00000019451	ortholog_one2one
ENSSSCG00000016364	ENSOARG00000018493	ortholog_one2one
ENSSSCG00000024109	ENSOARG00000020383	ortholog_one2one
ENSSSCG00000015010	ENSOARG00000012541	ortholog_one2one
ENSSSCG00000051702	ENSOARG00000003031	ortholog_one2many
ENSSSCG00000011510	ENSOARG00000010235	ortholog_one2one
ENSSSCG00000006340	ENSOARG00000010765	ortholog_one2one
ENSSSCG00000005232	ENSOARG00000013265	ortholog_one2one
ENSSSCG00000016365	ENSOARG00000018449	ortholog_one2one
ENSSSCG00000006342	ENSOARG00000010744	ortholog_one2one
ENSSSCG00000037779	ENSOARG00000018439	ortholog_one2one
ENSSSCG00000012838	ENSOARG00000004892	ortholog_one2one
ENSSSCG00000009090	ENSOARG00000000316	ortholog_one2one
ENSSSCG00000011506	ENSOARG00000010086	ortholog_one2one
ENSSSCG00000020989	ENSOARG00000007530	ortholog_one2one
ENSSSCG00000033142	ENSOARG00000019423	ortholog_one2one
ENSSSCG00000025097	ENSOARG00000007510	ortholog_one2one
ENSSSCG00000015014	ENSOARG00000012999	ortholog_one2one
ENSSSCG00000012837	ENSOARG00000004746	ortholog_one2one
ENSSSCG00000032177	ENSOARG00000002595	ortholog_one2one
ENSSSCG00000004684	ENSOARG00000003712	ortholog_one2one
ENSSSCG00000011833	ENSOARG00000020377	ortholog_one2one
ENSSSCG00000027525	ENSOARG00000007447	ortholog_one2one
ENSSSCG00000033154	ENSOARG00000010053	ortholog_one2one
ENSSSCG00000005233	ENSOARG00000013245	ortholog_one2one
ENSSSCG00000023526	ENSOARG00000019400	ortholog_one2one
ENSSSCG00000040481	ENSOARG00000013235	ortholog_one2one
ENSSSCG00000027362	ENSOARG00000007461	ortholog_one2one
ENSSSCG00000016401	ENSOARG00000018367	ortholog_one2one
ENSSSCG00000012836	ENSOARG00000004540	ortholog_one2one
ENSSSCG00000005236	ENSOARG00000013224	ortholog_one2one
ENSSSCG00000031336	ENSOARG00000016098	ortholog_one2many
ENSSSCG00000036775	ENSOARG00000019396	ortholog_one2one
ENSSSCG00000003843	ENSOARG00000009941	ortholog_one2one
ENSSSCG00000003844	ENSOARG00000007424	ortholog_one2one
ENSSSCG00000011511	ENSOARG00000009914	ortholog_one2one
ENSSSCG00000005235	ENSOARG00000013211	ortholog_one2one
ENSSSCG00000027859	ENSOARG00000019375	ortholog_one2one
ENSSSCG00000011837	ENSOARG00000020373	ortholog_one2one
ENSSSCG00000016402	ENSOARG00000018314	ortholog_one2one
ENSSSCG00000016400	ENSOARG00000018264	ortholog_one2one
ENSSSCG00000029291	ENSOARG00000020371	ortholog_one2one
ENSSSCG00000003845	ENSOARG00000007404	ortholog_one2one
ENSSSCG00000020864	ENSOARG00000019372	ortholog_one2one
ENSSSCG00000036261	ENSOARG00000018219	ortholog_one2one
ENSSSCG00000035909	ENSOARG00000002431	ortholog_one2one
ENSSSCG00000004691	ENSOARG00000003638	ortholog_one2one
ENSSSCG00000027323	ENSOARG00000020367	ortholog_one2one
ENSSSCG00000038355	ENSOARG00000002449	ortholog_one2one
ENSSSCG00000015013	ENSOARG00000013286	ortholog_one2one
ENSSSCG00000035827	ENSOARG00000003621	ortholog_one2one
ENSSSCG00000005240	ENSOARG00000013173	ortholog_one2one
ENSSSCG00000016381	ENSOARG00000018144	ortholog_one2one
ENSSSCG00000028397	ENSOARG00000019371	ortholog_one2one
ENSSSCG00000011841	ENSOARG00000020363	ortholog_one2one
ENSSSCG00000040035	ENSOARG00000009507	ortholog_one2many
ENSSSCG00000040035	ENSOARG00000017623	ortholog_one2many
ENSSSCG00000036649	ENSOARG00000016582	ortholog_one2many
ENSSSCG00000036649	ENSOARG00000007262	ortholog_one2many
ENSSSCG00000009092	ENSOARG00000001072	ortholog_one2one
ENSSSCG00000037559	ENSOARG00000007244	ortholog_one2one
ENSSSCG00000016378	ENSOARG00000018016	ortholog_one2one
ENSSSCG00000023996	ENSOARG00000003595	ortholog_one2one
ENSSSCG00000035945	ENSOARG00000013370	ortholog_one2one
ENSSSCG00000011843	ENSOARG00000020358	ortholog_one2one
ENSSSCG00000011514	ENSOARG00000009833	ortholog_one2one
ENSSSCG00000015015	ENSOARG00000013551	ortholog_one2one
ENSSSCG00000025523	ENSOARG00000019333	ortholog_one2one
ENSSSCG00000039594	ENSOARG00000007142	ortholog_one2many
ENSSSCG00000039594	ENSOARG00000007224	ortholog_one2many
ENSSSCG00000033382	ENSOARG00000001073	ortholog_one2one
ENSSSCG00000021918	ENSOARG00000020355	ortholog_one2one
ENSSSCG00000016376	ENSOARG00000017998	ortholog_one2one
ENSSSCG00000023527	ENSOARG00000020351	ortholog_one2one
ENSSSCG00000033030	ENSOARG00000020347	ortholog_one2one
ENSSSCG00000001455	ENSOARG00000016098	ortholog_one2many
ENSSSCG00000015018	ENSOARG00000013785	ortholog_one2one
ENSSSCG00000032083	ENSOARG00000007040	ortholog_one2one
ENSSSCG00000040266	ENSOARG00000009751	ortholog_one2one
ENSSSCG00000005241	ENSOARG00000013129	ortholog_one2one
ENSSSCG00000036536	ENSOARG00000020345	ortholog_one2one
ENSSSCG00000004694	ENSOARG00000011469	ortholog_one2one
ENSSSCG00000031614	ENSOARG00000020340	ortholog_one2one
ENSSSCG00000015019	ENSOARG00000013805	ortholog_one2one
ENSSSCG00000030538	ENSOARG00000006998	ortholog_one2one
ENSSSCG00000015016	ENSOARG00000013870	ortholog_one2one
ENSSSCG00000009093	ENSOARG00000013909	ortholog_one2one
ENSSSCG00000041279	ENSOARG00000013117	ortholog_one2one
ENSSSCG00000016370	ENSOARG00000017810	ortholog_one2one
ENSSSCG00000020677	ENSOARG00000007015	ortholog_one2one
ENSSSCG00000015020	ENSOARG00000014090	ortholog_one2one
ENSSSCG00000021216	ENSOARG00000006976	ortholog_one2one
ENSSSCG00000000816	ENSOARG00000019311	ortholog_one2one
ENSSSCG00000015021	ENSOARG00000014122	ortholog_one2one
ENSSSCG00000005243	ENSOARG00000013106	ortholog_one2one
ENSSSCG00000004695	ENSOARG00000011351	ortholog_one2one
ENSSSCG00000037125	ENSOARG00000013093	ortholog_one2one
ENSSSCG00000009096	ENSOARG00000014520	ortholog_one2one
ENSSSCG00000034261	ENSOARG00000006888	ortholog_one2one
ENSSSCG00000016368	ENSOARG00000017737	ortholog_one2one
ENSSSCG00000040383	ENSOARG00000011234	ortholog_one2one
ENSSSCG00000015022	ENSOARG00000014248	ortholog_one2one
ENSSSCG00000033033	ENSOARG00000001025	ortholog_one2one
ENSSSCG00000038436	ENSOARG00000011175	ortholog_one2one
ENSSSCG00000027675	ENSOARG00000009693	ortholog_one2one
ENSSSCG00000027641	ENSOARG00000006814	ortholog_one2one
ENSSSCG00000004698	ENSOARG00000011155	ortholog_one2one
ENSSSCG00000009097	ENSOARG00000014830	ortholog_one2one
ENSSSCG00000032941	ENSOARG00000014448	ortholog_one2one
ENSSSCG00000029698	ENSOARG00000006742	ortholog_one2one
ENSSSCG00000016372	ENSOARG00000017668	ortholog_one2one
ENSSSCG00000027161	ENSOARG00000013075	ortholog_one2one
ENSSSCG00000011516	ENSOARG00000009622	ortholog_one2one
ENSSSCG00000024263	ENSOARG00000011129	ortholog_one2one
ENSSSCG00000032684	ENSOARG00000017652	ortholog_one2one
ENSSSCG00000026264	ENSOARG00000006726	ortholog_one2one
ENSSSCG00000009098	ENSOARG00000015085	ortholog_one2one
ENSSSCG00000016374	ENSOARG00000017642	ortholog_one2one
ENSSSCG00000004699	ENSOARG00000011041	ortholog_one2one
ENSSSCG00000021129	ENSOARG00000019300	ortholog_one2one
ENSSSCG00000032999	ENSOARG00000013055	ortholog_one2one
ENSSSCG00000004700	ENSOARG00000010912	ortholog_one2one
ENSSSCG00000009100	ENSOARG00000015256	ortholog_one2one
ENSSSCG00000025053	ENSOARG00000009588	ortholog_one2one
ENSSSCG00000032919	ENSOARG00000017628	ortholog_one2one
ENSSSCG00000004701	ENSOARG00000010849	ortholog_one2one
ENSSSCG00000029260	ENSOARG00000015342	ortholog_one2one
ENSSSCG00000011518	ENSOARG00000009547	ortholog_one2one
ENSSSCG00000032505	ENSOARG00000017577	ortholog_one2one
ENSSSCG00000005247	ENSOARG00000013044	ortholog_one2one
ENSSSCG00000004702	ENSOARG00000010634	ortholog_one2one
ENSSSCG00000021024	ENSOARG00000019288	ortholog_one2one
ENSSSCG00000034147	ENSOARG00000017620	ortholog_one2one
ENSSSCG00000011519	ENSOARG00000009490	ortholog_one2many
ENSSSCG00000011519	ENSOARG00000002684	ortholog_one2many
ENSSSCG00000009101	ENSOARG00000015473	ortholog_one2one
ENSSSCG00000040742	ENSOARG00000017690	ortholog_one2many
ENSSSCG00000021654	ENSOARG00000019279	ortholog_one2one
ENSSSCG00000034101	ENSOARG00000017608	ortholog_one2one
ENSSSCG00000004703	ENSOARG00000010485	ortholog_one2one
ENSSSCG00000037216	ENSOARG00000009446	ortholog_one2one
ENSSSCG00000050678	ENSOARG00000019273	ortholog_one2one
ENSSSCG00000005249	ENSOARG00000013008	ortholog_one2one
ENSSSCG00000031903	ENSOARG00000000697	ortholog_one2one
ENSSSCG00000031438	ENSOARG00000019236	ortholog_one2many
ENSSSCG00000036256	ENSOARG00000015665	ortholog_one2one
ENSSSCG00000009105	ENSOARG00000001596	ortholog_one2one
ENSSSCG00000011521	ENSOARG00000009378	ortholog_one2one
ENSSSCG00000038937	ENSOARG00000019236	ortholog_one2many
ENSSSCG00000005250	ENSOARG00000012988	ortholog_one2one
ENSSSCG00000037319	ENSOARG00000017587	ortholog_one2one
ENSSSCG00000033859	ENSOARG00000019236	ortholog_one2many
ENSSSCG00000039436	ENSOARG00000019236	ortholog_one2many
ENSSSCG00000032511	ENSOARG00000000074	ortholog_one2one
ENSSSCG00000038078	ENSOARG00000019236	ortholog_one2many
ENSSSCG00000004704	ENSOARG00000010381	ortholog_one2one
ENSSSCG00000024573	ENSOARG00000019223	ortholog_one2one
ENSSSCG00000022306	ENSOARG00000013987	ortholog_one2one
ENSSSCG00000009106	ENSOARG00000016017	ortholog_one2one
ENSSSCG00000039609	ENSOARG00000013954	ortholog_one2one
ENSSSCG00000000842	ENSOARG00000019211	ortholog_one2one
ENSSSCG00000011522	ENSOARG00000009293	ortholog_one2one
ENSSSCG00000032911	ENSOARG00000005377	ortholog_one2one
ENSSSCG00000032942	ENSOARG00000013884	ortholog_one2one
ENSSSCG00000005252	ENSOARG00000012964	ortholog_one2one
ENSSSCG00000035668	ENSOARG00000012949	ortholog_one2one
ENSSSCG00000001457	ENSOARG00000015866	ortholog_one2one
ENSSSCG00000037272	ENSOARG00000016341	ortholog_one2one
ENSSSCG00000031773	ENSOARG00000000250	ortholog_one2one
ENSSSCG00000033809	ENSOARG00000004989	ortholog_one2one
ENSSSCG00000023174	ENSOARG00000016533	ortholog_one2one
ENSSSCG00000030655	ENSOARG00000012933	ortholog_one2one
ENSSSCG00000004705	ENSOARG00000010288	ortholog_one2one
ENSSSCG00000040793	ENSOARG00000003938	ortholog_one2one
ENSSSCG00000032838	ENSOARG00000016717	ortholog_one2one
ENSSSCG00000016780	ENSOARG00000013859	ortholog_one2one
ENSSSCG00000011524	ENSOARG00000009067	ortholog_one2one
ENSSSCG00000000841	ENSOARG00000017227	ortholog_one2one
ENSSSCG00000023537	ENSOARG00000003897	ortholog_one2one
ENSSSCG00000033260	ENSOARG00000003852	ortholog_one2one
ENSSSCG00000021646	ENSOARG00000012896	ortholog_one2one
ENSSSCG00000009111	ENSOARG00000016878	ortholog_one2one
ENSSSCG00000032827	ENSOARG00000013498	ortholog_one2one
ENSSSCG00000000840	ENSOARG00000017159	ortholog_one2one
ENSSSCG00000031487	ENSOARG00000000516	ortholog_one2many
ENSSSCG00000031487	ENSOARG00000003783	ortholog_one2many
ENSSSCG00000031949	ENSOARG00000010147	ortholog_one2one
ENSSSCG00000009112	ENSOARG00000016964	ortholog_one2one
ENSSSCG00000000839	ENSOARG00000017047	ortholog_one2one
ENSSSCG00000038364	ENSOARG00000000706	ortholog_one2one
ENSSSCG00000016781	ENSOARG00000013279	ortholog_one2one
ENSSSCG00000027792	ENSOARG00000016965	ortholog_one2one
ENSSSCG00000009113	ENSOARG00000017247	ortholog_one2one
ENSSSCG00000000838	ENSOARG00000016898	ortholog_one2one
ENSSSCG00000035293	ENSOARG00000003586	ortholog_one2one
ENSSSCG00000000837	ENSOARG00000016886	ortholog_one2one
ENSSSCG00000009114	ENSOARG00000017447	ortholog_one2one
ENSSSCG00000016782	ENSOARG00000013160	ortholog_one2one
ENSSSCG00000005257	ENSOARG00000012846	ortholog_one2one
ENSSSCG00000034714	ENSOARG00000013114	ortholog_one2one
ENSSSCG00000009115	ENSOARG00000017811	ortholog_one2one
ENSSSCG00000004708	ENSOARG00000009985	ortholog_one2one
ENSSSCG00000039767	ENSOARG00000003456	ortholog_one2one
ENSSSCG00000016784	ENSOARG00000013109	ortholog_one2one
ENSSSCG00000000843	ENSOARG00000016814	ortholog_one2one
ENSSSCG00000028239	ENSOARG00000013099	ortholog_one2one
ENSSSCG00000004709	ENSOARG00000009883	ortholog_one2one
ENSSSCG00000039243	ENSOARG00000003182	ortholog_one2one
ENSSSCG00000033834	ENSOARG00000018069	ortholog_one2one
ENSSSCG00000016789	ENSOARG00000013057	ortholog_one2many
ENSSSCG00000024257	ENSOARG00000012805	ortholog_one2one
ENSSSCG00000031525	ENSOARG00000013092	ortholog_one2one
ENSSSCG00000000844	ENSOARG00000016743	ortholog_one2many
ENSSSCG00000000844	ENSOARG00000000468	ortholog_one2many
ENSSSCG00000016793	ENSOARG00000013083	ortholog_one2one
ENSSSCG00000031904	ENSOARG00000018205	ortholog_one2one
ENSSSCG00000004710	ENSOARG00000009801	ortholog_one2one
ENSSSCG00000021802	ENSOARG00000012786	ortholog_one2one
ENSSSCG00000033880	ENSOARG00000003347	ortholog_one2one
ENSSSCG00000031105	ENSOARG00000012771	ortholog_one2one
ENSSSCG00000000846	ENSOARG00000016730	ortholog_one2one
ENSSSCG00000016792	ENSOARG00000013077	ortholog_one2one
ENSSSCG00000036015	ENSOARG00000003024	ortholog_one2one
ENSSSCG00000004712	ENSOARG00000009715	ortholog_one2one
ENSSSCG00000034919	ENSOARG00000012755	ortholog_one2one
ENSSSCG00000000848	ENSOARG00000016640	ortholog_one2one
ENSSSCG00000016794	ENSOARG00000012972	ortholog_one2one
ENSSSCG00000004713	ENSOARG00000009654	ortholog_one2one
ENSSSCG00000000847	ENSOARG00000016527	ortholog_one2one
ENSSSCG00000030268	ENSOARG00000012740	ortholog_one2one
ENSSSCG00000001456	ENSOARG00000015707	ortholog_one2one
ENSSSCG00000032910	ENSOARG00000016457	ortholog_one2one
ENSSSCG00000005266	ENSOARG00000012725	ortholog_one2one
ENSSSCG00000039556	ENSOARG00000002794	ortholog_one2one
ENSSSCG00000000849	ENSOARG00000016366	ortholog_one2one
ENSSSCG00000004714	ENSOARG00000020591	ortholog_one2one
ENSSSCG00000028996	ENSOARG00000012705	ortholog_one2one
ENSSSCG00000009122	ENSOARG00000018284	ortholog_one2one
ENSSSCG00000026842	ENSOARG00000012915	ortholog_one2one
ENSSSCG00000034771	ENSOARG00000020587	ortholog_one2one
ENSSSCG00000012855	ENSOARG00000002554	ortholog_one2one
ENSSSCG00000000853	ENSOARG00000016164	ortholog_one2one
ENSSSCG00000005267	ENSOARG00000012672	ortholog_one2one
ENSSSCG00000004716	ENSOARG00000020585	ortholog_one2one
ENSSSCG00000016799	ENSOARG00000012806	ortholog_one2one
ENSSSCG00000001458	ENSOARG00000007221	ortholog_one2one
ENSSSCG00000012856	ENSOARG00000002287	ortholog_one2one
ENSSSCG00000000854	ENSOARG00000015996	ortholog_one2many
ENSSSCG00000016800	ENSOARG00000001278	ortholog_one2one
ENSSSCG00000001459	ENSOARG00000007458	ortholog_one2one
ENSSSCG00000005268	ENSOARG00000012659	ortholog_one2one
ENSSSCG00000012857	ENSOARG00000001965	ortholog_one2one
ENSSSCG00000000856	ENSOARG00000015870	ortholog_one2one
ENSSSCG00000009125	ENSOARG00000000537	ortholog_one2one
ENSSSCG00000025593	ENSOARG00000007573	ortholog_one2one
ENSSSCG00000004717	ENSOARG00000020579	ortholog_one2one
ENSSSCG00000005269	ENSOARG00000012634	ortholog_one2one
ENSSSCG00000041954	ENSOARG00000003000	ortholog_one2one
ENSSSCG00000031382	ENSOARG00000012601	ortholog_one2one
ENSSSCG00000000857	ENSOARG00000015856	ortholog_one2one
ENSSSCG00000005271	ENSOARG00000012588	ortholog_one2one
ENSSSCG00000012862	ENSOARG00000001778	ortholog_one2one
ENSSSCG00000005272	ENSOARG00000012574	ortholog_one2one
ENSSSCG00000004718	ENSOARG00000020571	ortholog_one2one
ENSSSCG00000026951	ENSOARG00000007622	ortholog_one2one
ENSSSCG00000004719	ENSOARG00000020565	ortholog_one2one
ENSSSCG00000005273	ENSOARG00000012552	ortholog_one2one
ENSSSCG00000000859	ENSOARG00000015689	ortholog_one2one
ENSSSCG00000012859	ENSOARG00000001571	ortholog_one2one
ENSSSCG00000000858	ENSOARG00000015772	ortholog_one2one
ENSSSCG00000021181	ENSOARG00000001371	ortholog_one2one
ENSSSCG00000000860	ENSOARG00000015613	ortholog_one2one
ENSSSCG00000049374	ENSOARG00000001324	ortholog_one2one
ENSSSCG00000009120	ENSOARG00000002029	ortholog_one2one
ENSSSCG00000035719	ENSOARG00000020540	ortholog_one2one
ENSSSCG00000001463	ENSOARG00000007866	ortholog_one2one
ENSSSCG00000004726	ENSOARG00000020538	ortholog_one2one
ENSSSCG00000023972	ENSOARG00000015467	ortholog_one2one
ENSSSCG00000031348	ENSOARG00000002625	ortholog_one2one
ENSSSCG00000023520	ENSOARG00000012515	ortholog_one2one
ENSSSCG00000009129	ENSOARG00000000306	ortholog_one2one
ENSSSCG00000025618	ENSOARG00000007738	ortholog_one2one
ENSSSCG00000037390	ENSOARG00000020261	ortholog_one2one
ENSSSCG00000033043	ENSOARG00000000839	ortholog_one2one
ENSSSCG00000038735	ENSOARG00000020535	ortholog_one2one
ENSSSCG00000000862	ENSOARG00000015343	ortholog_one2one
ENSSSCG00000037277	ENSOARG00000012496	ortholog_one2one
ENSSSCG00000009128	ENSOARG00000003104	ortholog_one2one
ENSSSCG00000001469	ENSOARG00000007906	ortholog_one2one
ENSSSCG00000000863	ENSOARG00000015258	ortholog_one2one
ENSSSCG00000005277	ENSOARG00000008374	ortholog_one2one
ENSSSCG00000001470	ENSOARG00000007972	ortholog_one2one
ENSSSCG00000000864	ENSOARG00000015196	ortholog_one2one
ENSSSCG00000004725	ENSOARG00000020510	ortholog_one2one
ENSSSCG00000034708	ENSOARG00000003437	ortholog_one2one
ENSSSCG00000031769	ENSOARG00000000456	ortholog_one2one
ENSSSCG00000001471	ENSOARG00000008038	ortholog_one2one
ENSSSCG00000009132	ENSOARG00000003714	ortholog_one2one
ENSSSCG00000036236	ENSOARG00000004328	ortholog_one2one
ENSSSCG00000037451	ENSOARG00000018678	ortholog_one2one
ENSSSCG00000001472	ENSOARG00000008091	ortholog_one2one
ENSSSCG00000004728	ENSOARG00000020529	ortholog_one2one
ENSSSCG00000000866	ENSOARG00000015112	ortholog_one2one
ENSSSCG00000030888	ENSOARG00000018468	ortholog_one2one
ENSSSCG00000004729	ENSOARG00000020521	ortholog_one2one
ENSSSCG00000024158	ENSOARG00000017817	ortholog_one2one
ENSSSCG00000000867	ENSOARG00000015018	ortholog_one2one
ENSSSCG00000012872	ENSOARG00000017611	ortholog_one2one
ENSSSCG00000012870	ENSOARG00000017564	ortholog_one2one
ENSSSCG00000012871	ENSOARG00000017559	ortholog_one2one
ENSSSCG00000012874	ENSOARG00000017515	ortholog_one2one
ENSSSCG00000037900	ENSOARG00000017632	ortholog_one2one
ENSSSCG00000001473	ENSOARG00000008335	ortholog_one2one
ENSSSCG00000004731	ENSOARG00000020488	ortholog_one2one
ENSSSCG00000012875	ENSOARG00000017252	ortholog_one2one
ENSSSCG00000004732	ENSOARG00000020480	ortholog_one2one
ENSSSCG00000034441	ENSOARG00000017116	ortholog_one2one
ENSSSCG00000004733	ENSOARG00000020474	ortholog_one2one
ENSSSCG00000001474	ENSOARG00000008766	ortholog_one2one
ENSSSCG00000037292	ENSOARG00000020466	ortholog_one2one
ENSSSCG00000012879	ENSOARG00000016869	ortholog_one2one
ENSSSCG00000020666	ENSOARG00000020458	ortholog_one2one
ENSSSCG00000001475	ENSOARG00000008780	ortholog_one2one
ENSSSCG00000001476	ENSOARG00000008818	ortholog_one2one
ENSSSCG00000012880	ENSOARG00000016505	ortholog_one2one
ENSSSCG00000004736	ENSOARG00000020448	ortholog_one2one
ENSSSCG00000001477	ENSOARG00000008890	ortholog_one2one
ENSSSCG00000001478	ENSOARG00000006378	ortholog_one2one
ENSSSCG00000004737	ENSOARG00000020432	ortholog_one2one
ENSSSCG00000001479	ENSOARG00000006418	ortholog_one2one
ENSSSCG00000001480	ENSOARG00000006473	ortholog_one2one
ENSSSCG00000012882	ENSOARG00000016121	ortholog_one2one
ENSSSCG00000001481	ENSOARG00000006583	ortholog_one2one
ENSSSCG00000004738	ENSOARG00000020418	ortholog_one2one
ENSSSCG00000012883	ENSOARG00000015994	ortholog_one2one
ENSSSCG00000004739	ENSOARG00000020404	ortholog_one2one
ENSSSCG00000012884	ENSOARG00000015793	ortholog_one2one
ENSSSCG00000004744	ENSOARG00000020387	ortholog_one2one
ENSSSCG00000012885	ENSOARG00000015354	ortholog_one2one
ENSSSCG00000004745	ENSOARG00000020379	ortholog_one2one
ENSSSCG00000012886	ENSOARG00000015179	ortholog_one2one
ENSSSCG00000031459	ENSOARG00000015084	ortholog_one2one
