junc_ratio	gene_id	circ_type	ssc_liver_1	ssc_liver_10	ssc_liver_2	ssc_liver_3	ssc_liver_4	ssc_liver_5	ssc_liver_6	ssc_liver_7	ssc_liver_8	ssc_liver_9	ssc_muscle_1	ssc_muscle_2	ssc_muscle_3	ssc_muscle_4	ssc_testis_1	ssc_testis_10	ssc_testis_2	ssc_testis_3	ssc_testis_4	ssc_testis_5	ssc_testis_6	ssc_testis_7	ssc_testis_8	ssc_testis_9
3:112848358|112848897	ENSSSCG00000008573	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045	0.123	0.0	0.0	0.195	0.0	0.1	0.266	0.041	0.008	0.007	0.026	0.0	0.009	0.0	0.0	0.0
1:119871910|119878715	ENSSSCG00000004626	exon	0.069	0.0	0.047	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.137	0.0	1.0	0.049	0.025	0.0	0.0	0.0	0.0	0.0
13:73859561|73863238	ENSSSCG00000011632	exon	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.052	0.0	0.0	0.0	0.0	0.095	0.0	0.909	0.0	0.116	0.0	0.333	0.0	0.161	1.0	0.035	0.0
7:56629386|56635081	ENSSSCG00000001865	exon	0.2	0.0	0.133	0.329	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.286	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.0	0.0
5:12596908|12601083	ENSSSCG00000000158	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.0	0.086	0.054	0.0	0.0	0.0	0.0	0.0	0.0
14:105866977|105893750	ENSSSCG00000010485	exon	0.0	0.0	0.095	0.0	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.0	0.125	0.154	0.14	0.0	0.019	0.016	0.348	1.0	0.0	0.028	0.065	0.0
5:3263946|3267084	ENSSSCG00000000003	exon	0.005	0.0	0.048	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.308	0.0	0.069	0.023	0.0	0.016	0.076	0.0	0.0	0.022
3:126549086|126580084	ENSSSCG00000008637	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.767	0.0	0.02	0.009	0.005	0.296	0.024	0.0	0.0	0.0
5:98808700|98831312	ENSSSCG00000024065	exon	0.213	0.031	0.381	0.0	0.0	0.0	0.0	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.591	0.222	0.159	0.049	0.174	0.062	0.087	0.086	0.0	0.0
3:113142605|113162662	ENSSSCG00000008575	exon	0.101	0.0	0.043	0.49	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0	0.32	0.023	0.231	0.052	0.034	0.0	0.019	0.061	0.0	0.0
8:72695065|72709922	ENSSSCG00000008987	exon	0.025	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.074	0.0	0.0	0.029	0.012	0.013	0.318	0.004	0.013	0.028	0.024	0.014	0.173	0.019	0.0	0.012
6:84934413|84943570	ENSSSCG00000024927	exon	0.0	0.0	0.004	0.084	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.18	0.0	0.0	0.02	0.0	0.0	0.018	0.01	0.0	0.0
14:125166873|125181216	ENSSSCG00000010652	exon	0.259	0.039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085	0.0	0.0	0.0	0.0	0.412	0.0	0.0	0.053	0.075	0.0	0.018	0.027	0.03	0.085
18:1565896|1604899	ENSSSCG00000016409,ENSSSCG00000033272	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.075	1.0	1.0	0.0	0.0
14:20281913|20294491	ENSSSCG00000009714	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.02	0.0	0.0	0.01	0.01	0.0	0.0	0.005	0.0	0.0
9:12515144|12519977	ENSSSCG00000014887	exon	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11	0.0	0.033	0.0	0.0	0.0	0.118	0.0	0.0	0.0
1:253012174|253056412	ENSSSCG00000005466	exon	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.065	0.0	1.0	1.0	1.0	1.0	1.0	0.137	0.14	1.0	0.571	0.0
2:4467472|4479961	ENSSSCG00000012884	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.047	0.0	0.0	0.0	0.0	0.009	0.108	0.0	0.023	0.008	0.01	0.012	0.014	0.025	0.0	0.0
11:8663835|8670626	ENSSSCG00000009338	exon	0.8	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.267	0.0	0.106	0.167	0.519	0.036	0.0	0.0	1.0	0.0	0.0	0.065	0.278	0.0
15:137463229|137469239	ENSSSCG00000016332	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.109	0.0	0.024	0.007	0.017	0.008	0.0	0.01	0.007	0.0
6:13305641|13307514	ENSSSCG00000002723	exon	0.051	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062	0.0	0.0	0.005	0.0	0.0	0.0	0.012	0.0	0.0
13:197370542|197372023	ENSSSCG00000024614	exon	0.0	0.069	0.033	0.417	0.074	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9:78246576|78312958	ENSSSCG00000015345	exon	0.333	0.4	0.154	0.0	0.826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.041	0.009	0.03	0.061	0.0	0.0	0.008	0.0
1:164420445|164433489	ENSSSCG00000004943	exon	0.011	0.034	0.024	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017	1.0	0.0	0.07	0.0	0.125	0.103	0.021	0.0	0.012	0.075
12:1270752|1273590	ENSSSCG00000024235,ENSSSCG00000028355	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.007	0.002	0.0	0.0
12:46168549|46176796	ENSSSCG00000017794	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.139	0.0	0.043	0.074	0.0	0.067	0.037	0.026	0.0	0.0
12:27490741|27499620	ENSSSCG00000017592	exon	0.143	0.0	0.0	0.0	0.067	0.0	0.053	0.03	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.655	1.0	0.533	0.114	1.0	1.0	0.0	0.062
2:122884221|122897853	ENSSSCG00000014225	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.0	0.086	0.0	0.016	0.026	0.031	0.055	0.02	0.0	0.0	0.0
14:121310320|121330061	ENSSSCG00000010627	exon	0.0	0.0	0.0	0.0	0.305	0.0	0.012	1.0	0.0	0.0	0.0	0.0	0.286	0.0	0.104	0.0	0.01	0.0	0.004	0.0	0.018	0.023	0.0	0.0
14:131556704|131560323	ENSSSCG00000010698,ENSSSCG00000010699	exon	1.0	0.018	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0
2:4587722|4623769	ENSSSCG00000012885	exon	1.0	0.015	1.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.067	0.0	0.105	0.0	0.211	0.092	0.0	0.095	1.0	1.0	0.027	0.0
14:124545397|124552365	ENSSSCG00000021075	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.007	0.015	0.012	0.0	0.032	0.009	0.0	0.0
2:69564515|69565336	ENSSSCG00000013630,ENSSSCG00000032334	exon	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.226	0.0	0.667	0.5	0.01	0.003	0.008	0.483	0.001	0.0
9:92397525|92397915	ENSSSCG00000029174	exon	0.0	0.118	0.1	0.0	0.0	0.222	0.157	0.0	0.0	0.057	0.0	0.0	0.069	0.0	0.382	0.025	0.124	0.113	0.218	0.122	0.147	0.273	0.0	0.0
16:22318006|22319938	ENSSSCG00000016842	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.848	0.0	0.0	0.0	0.009	0.0	0.038	0.018	0.0	0.0
8:21470|30272	ENSSSCG00000039991	exon	0.0	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.353	0.0	0.4	0.0	0.266	0.136	0.07	0.167	0.123	0.414	0.072	0.051
1:219010541|219028462	ENSSSCG00000005227	exon	0.216	0.0	0.0	0.0	0.094	0.25	0.0	0.0	0.148	0.074	0.0	0.0	0.0	0.0	0.802	0.174	0.213	0.257	0.239	0.239	0.25	0.27	0.133	0.281
1:252271582|252280307	ENSSSCG00000005459	exon	0.545	0.268	0.163	0.68	0.375	0.229	0.189	0.128	0.365	0.198	0.0	0.038	0.02	0.023	0.755	0.048	0.313	0.136	0.183	0.191	0.307	0.192	0.022	0.0
14:128103247|128104855	ENSSSCG00000010672	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164	0.0	0.038	0.011	0.005	0.021	0.01	0.01	0.0	0.0
3:83349428|83358984	ENSSSCG00000008394	exon	0.0	0.3	0.115	0.0	0.0	0.236	0.246	0.0	0.184	0.264	0.0	0.0	0.308	0.0	0.721	0.0	0.5	0.72	0.444	0.19	0.703	0.684	0.0	0.0
1:54462732|54469709	ENSSSCG00000004293	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.076	0.0	0.0	0.0	1.0	1.0	1.0	0.067	0.0
15:106233837|106274415	ENSSSCG00000016114	exon	1.0	0.75	0.0	0.0	0.0	0.0	0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.923	0.034	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
5:5083613|5085091	ENSSSCG00000027266	exon	0.538	0.0	0.3	0.0	0.0	0.0	0.121	0.1	0.0	0.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15:137944669|137947337	ENSSSCG00000016340	exon	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.145	0.493	0.211	1.0	0.545	0.368	1.0	0.24	0.23
1:241979932|241998014	ENSSSCG00000005388	exon	0.215	0.067	0.0	0.302	0.0	0.038	0.0	0.0	0.058	0.118	0.0	0.0	0.323	0.0	0.36	0.0	0.298	1.0	0.337	0.281	1.0	0.065	0.0	0.0
1:147765752|147767245	ENSSSCG00000023533	exon	1.0	0.0	0.0	0.0	0.0	0.4	0.114	0.053	0.0	0.125	0.0	0.0	0.0	0.0	0.731	0.0	0.727	0.209	0.762	0.588	0.75	0.241	0.025	0.0
11:25196950|25224424	ENSSSCG00000029837	exon	1.0	1.0	1.0	0.0	0.082	0.027	1.0	0.024	0.0	0.017	0.0	0.0	0.0	0.0	1.0	0.02	0.062	0.078	0.033	0.0	0.125	0.0	0.0	0.0
12:6073486|6074110	ENSSSCG00000017207	exon	0.0	0.0	0.0	0.0	0.0	0.171	0.0	0.067	0.051	0.087	0.0	0.0	0.184	0.0	0.559	0.025	0.042	0.045	0.154	0.0	0.039	0.0	0.1	0.067
6:92193860|92197354	ENSSSCG00000003630	exon	0.0	0.0	0.095	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.238	0.0	0.952	0.0	0.06	0.083	0.116	0.138	0.4	0.0	0.0	0.0
3:78952890|78998646	ENSSSCG00000008372	exon	0.076	0.0	0.026	0.0	0.0	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.0	0.0	0.022	0.0	0.008	0.043	0.0	0.005	0.0
14:57430091|57430873	ENSSSCG00000010164	exon	0.207	0.122	0.143	0.0	0.0	0.103	0.136	0.063	0.065	0.028	0.0	0.0	0.286	0.0	0.902	0.078	0.427	0.047	0.0	0.1	0.222	0.132	0.097	0.041
4:97552286|97571669	ENSSSCG00000006619	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.004	0.0	0.023	0.0	0.0	0.0	0.0
13:108671003|108683011	ENSSSCG00000029608	exon	1.0	0.025	0.003	0.0	0.043	0.0	0.012	0.012	0.0	0.0	0.0	0.0	0.032	0.049	0.229	0.0	0.06	0.057	0.033	0.018	0.035	0.027	1.0	0.0
7:62303625|62329944	ENSSSCG00000001939	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.273	0.0	1.0	0.087	0.204	0.087	0.055	0.154	0.0	0.014
4:37491558|37503331	ENSSSCG00000006071	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.077	0.0	1.0	1.0	0.063	0.0	0.058	1.0	0.0	0.0
2:100418148|100419670	ENSSSCG00000051601	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.333	0.0	0.0	0.103	0.057	0.014	0.082	0.0	0.0	0.0	0.0	0.0	0.0
14:12330427|12331444	ENSSSCG00000009679	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.036	0.057	0.0	0.033	1.0	0.012	0.036
9:125947610|125957407	ENSSSCG00000015566	exon	1.0	0.068	0.0	0.0	0.146	0.104	0.0	0.031	0.302	0.0	0.0	0.0	0.065	0.059	0.964	0.0	0.19	0.133	1.0	0.024	0.286	0.188	0.0	0.057
12:59821853|59846613	ENSSSCG00000018045	exon	1.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.952	0.02	0.0	0.029	0.0	1.0	0.0	0.002
7:291336|307475	ENSSSCG00000041494,ENSSSCG00000000985	exon	0.041	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.012	0.067	0.0	0.03	0.333	0.0	0.0	0.007	0.0	0.0	0.037
1:90220788|90255853	ENSSSCG00000024138,ENSSSCG00000020702	exon	0.0	0.0	0.0	0.0	0.0	0.062	0.017	0.018	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0
3:25217340|25233900	ENSSSCG00000007855	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.002	0.0	0.0
5:22005744|22009750	ENSSSCG00000000406	exon	0.387	0.021	0.0	0.0	0.0	0.0	0.085	0.093	0.0	0.028	0.0	0.0	0.0	0.0	0.194	0.0	0.025	0.019	0.012	0.019	0.023	0.013	0.0	0.005
16:48583118|48597610	ENSSSCG00000023818	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.315	0.0	0.063	0.076	0.036	0.0	0.0	0.011	0.0	0.0
1:56001862|56006189	ENSSSCG00000004306	exon	0.188	0.0	0.069	0.0	0.0	0.0	0.0	0.0	0.059	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.104	1.0	0.182	0.0	0.135	1.0	0.0	0.0
13:134481486|134491192	ENSSSCG00000011854	exon	0.071	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.045	0.0	0.0	0.0	0.0	1.0	0.044	1.0	0.079	0.071	1.0	1.0	0.079	0.0	0.0
6:95853280|95853697	ENSSSCG00000036673	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056	0.0	0.112	0.012	0.021	0.022	0.013	0.0	0.011	0.0	0.005	0.0
9:75515137|75646985	ENSSSCG00000015335	exon	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.286	0.0	0.041	0.0	0.137	0.047	0.085	0.0	0.0	0.0
1:107843607|107847007	ENSSSCG00000004558	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.667	0.0	0.025	0.028	0.015	0.0	0.0	0.008	0.0	0.0
10:24761062|24779098	ENSSSCG00000010928	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.01	0.009	0.006	0.006	0.005	0.004	0.0	0.0
16:42746515|42749291	ENSSSCG00000016941	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.0	0.015	0.013	0.052	0.026	0.0	0.0	0.036	0.0
13:50468158|50471621	ENSSSCG00000011510	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.154	0.0	0.009	0.003	0.009	0.022	0.005	0.0	0.0	0.0
5:13355019|13359154	ENSSSCG00000000164	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.0	0.007	0.027	0.0	0.0	0.009	0.057	0.0	0.0
17:26773532|26777033	ENSSSCG00000007097	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038	0.0	0.007	0.027	0.01	0.0	0.0	0.015	0.0	0.0
4:29014534|29041455	ENSSSCG00000042644,ENSSSCG00000006032	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.156	0.013	0.018	0.0	0.0	0.0	0.0	0.0	0.007	0.012
6:150442268|150465449	ENSSSCG00000039793	exon	0.833	0.0	0.5	0.0	0.373	0.279	0.0	0.0	0.116	0.0	0.0	0.0	0.0	0.033	1.0	0.0	0.273	1.0	1.0	0.8	0.133	0.211	0.0	0.043
6:12234387|12237082	ENSSSCG00000033842	exon	0.071	0.0	0.072	0.0	0.1	0.119	0.047	0.023	0.0	0.0	0.0	0.0	0.044	0.0	0.0	0.013	0.021	0.016	0.014	0.013	0.006	0.012	0.0	0.047
8:97189071|97189608	ENSSSCG00000009079	exon	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.948	0.105	0.683	0.164	0.374	0.304	0.2	0.203	0.054	0.0
1:242111791|242113126	ENSSSCG00000005389	exon	0.211	0.308	0.0	1.0	0.222	0.125	0.1	0.0	0.0	0.308	0.0	0.0	0.175	0.0	0.236	0.0	0.047	0.033	0.038	0.028	0.048	0.044	0.033	0.028
13:132986164|133023430	ENSSSCG00000011833	exon	0.667	0.05	0.051	0.0	0.0	0.0	0.029	0.667	0.0	0.0	0.0	0.073	0.0	0.0	1.0	0.0	1.0	0.021	0.122	0.069	0.455	0.189	0.0	0.0
14:20221955|20238937	ENSSSCG00000009714	exon	0.087	0.0	0.16	0.0	0.0	0.0	0.0	0.0	0.071	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.038	1.0	1.0	0.135	0.176
8:97050978|97061785	ENSSSCG00000009077	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031	0.0	0.007	0.007	0.007	0.0	0.009	1.0	0.0	0.004
6:148455504|148504656	ENSSSCG00000003811	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.526	0.0	0.27	0.0	0.194	0.0	0.286	0.154	0.0	0.0
14:136678729|136684752	ENSSSCG00000035045	exon	0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.182	0.0	0.139	0.0	0.0	0.0	0.0	0.889	0.0	0.209	0.186	0.314	0.276	0.5	0.351	0.0	0.04
15:88241812|88252360	ENSSSCG00000016017	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.088	0.0	0.0	0.0	0.0	0.0	0.0	0.188	0.0	0.007	0.024	0.009	0.023	0.0	0.007	0.015	0.028
2:142242469|142248671	ENSSSCG00000014364	exon	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.031	0.0	0.0	1.0	0.007	0.215	0.0	0.099	0.025	0.013	0.093	0.013	0.027	0.016	0.0
3:87316814|87330087	ENSSSCG00000008412	exon	0.145	0.0	0.1	0.0	0.0	0.032	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.773	0.018	0.122	1.0	0.138	0.03	0.136	0.017	0.0	0.011
3:122013365|122019017	ENSSSCG00000008621	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.083	0.025	0.0	0.01	0.0	0.0	1.0	0.0	0.0	0.0
1:9976155|10175846	ENSSSCG00000004064	exon	0.147	0.0	0.032	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667	0.0	0.143	0.296	0.182	0.0	0.0	0.4	0.0	0.035
9:74804078|74916902	ENSSSCG00000015329	exon	0.0	0.0	0.333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.056	0.028	0.014	0.033	0.006	0.0	0.0
10:5761746|5812467	ENSSSCG00000010811	exon	0.0	0.0	0.0	0.0	0.0	0.044	0.0	0.038	0.178	0.13	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.066	0.159
14:71512064|71513016	ENSSSCG00000010239	exon	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.154	0.0	0.0	0.115	0.263	0.0	0.0
2:136460577|136463173	ENSSSCG00000038628	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.004	0.003	0.001	0.001	0.0	0.001	0.0	0.0
2:78163747|78165976	ENSSSCG00000014009	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.095	0.0	0.154	0.0	0.04	0.039	0.034	0.0	0.013	0.008	0.0	0.0
3:31255432|31256666	ENSSSCG00000021118	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.026	0.824	0.0	0.042	0.235	0.007	0.0	0.038	0.273	0.2	0.182
7:50849613|50862177	ENSSSCG00000001792	exon	0.333	0.077	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033	0.167	0.031	0.0	0.0	0.006	0.0	0.0	0.0
1:43058611|43100269	ENSSSCG00000004245	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053	0.026	0.054	0.0	0.032	0.075	0.032	0.0
15:99676066|99680387	ENSSSCG00000031954	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222	0.0	0.167	0.567	0.211	1.0	0.647	0.346	0.528	0.497	0.371	0.362	0.302
17:36899600|36905050	ENSSSCG00000007264	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.0	0.0	0.5	0.014	0.0	0.046	0.0	0.0	0.0
1:108367819|108371115	ENSSSCG00000004561	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.043	0.0	0.276	0.043	0.0	0.0	0.0	0.0	0.0	0.034	0.0	0.07
13:121657053|121670622	ENSSSCG00000011776	exon	0.0	0.526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.143	0.04	0.078	0.0	0.055	0.087	0.143	0.072	0.0	0.0
8:87799383|87866480	ENSSSCG00000029920	exon	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.0	0.015	1.0	0.004	0.01	1.0	0.0	0.0	0.0
15:108604613|108605797	ENSSSCG00000016123	exon	0.0	0.0	0.103	0.0	0.0	0.0	0.0	0.0	0.0	0.178	0.0	0.0	0.0	0.0	0.0	0.047	0.1	0.031	0.0	0.074	0.056	0.0	0.0	0.0
3:53237773|53238013	ENSSSCG00000008169	exon	0.01	0.2	0.011	0.0	0.0	0.0	0.0	0.0	0.081	0.0	0.0	0.48	0.0	0.0	0.385	0.045	0.057	0.037	0.046	0.108	0.077	0.042	0.021	0.0
11:21342510|21354747	ENSSSCG00000009414	exon	0.0	0.0	0.143	0.184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123	0.226	0.042	0.0	0.049	0.0	0.103	0.0
7:65044494|65052806	ENSSSCG00000001958	exon	0.029	0.056	0.0	0.0	0.0	0.0	0.053	0.044	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.042	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0
6:47227265|47227426	ENSSSCG00000002952	intron	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.667	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.778	0.462	0.769	0.0	0.0	0.0	0.0
4:88758198|88759728	ENSSSCG00000006346	exon	0.0	0.0	0.013	0.0	0.0	0.026	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.172	0.0	0.0	1.0	0.304	0.244	0.025	0.0	0.0	0.0
15:106444273|106460173	ENSSSCG00000016117	exon	0.047	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.043	0.0	0.089	0.0	0.294	0.041	0.068	1.0	1.0	0.036	0.526	0.0
5:66688920|66702765	ENSSSCG00000000730	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.353	0.0	1.0	0.071	0.044	0.0	0.25	0.125	0.0	0.0
1:182335259|182341782	ENSSSCG00000005038	exon	0.083	0.04	0.031	0.0	0.0	0.033	0.0	0.038	0.0	0.0	0.0	0.0	0.0	0.0	0.32	0.0	0.005	0.027	0.041	0.018	0.009	0.039	0.0	0.035
12:38103106|38109151	ENSSSCG00000017688	exon	0.138	0.0	0.048	0.0	0.237	0.057	0.0	0.0	0.0	0.238	0.0	0.0	0.026	0.0	0.167	0.019	0.027	0.014	0.024	0.024	0.016	0.012	0.003	0.0
14:33115205|33126791	ENSSSCG00000009839	exon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.041	0.09	0.008	0.016
